Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Members of the Lambda Chi Alpha fraternity intramural basketball team	Fineman, Lewis T.					Photographs	1959-01-20	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 34; Folder Title: Intramurals: Basketball- Individual and Group Photos (1 of 5), 1959	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053900001001	Image	image/tiff	4898.003 KB	3428	2313	0xE8409F92	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/566	566	391.jp2	/umstudents/image/391.jp2
Al Short and his band performing at a Theta Chi Event	Fleming, Fred B.					Photographs			Coral Gables (Florida)	1 b&w photograph; 24.6 x 19 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 37; Folder Title: Fraternities: Theta Chi.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052460001001	Image	image/tiff	5518.614 KB	4888	6147	0x41F22A91	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/567	567	247.jp2	/umstudents/image/247.jp2
Students in front of the Sigma Alpha Epsilon fraternity house						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 23; Folder Title: Fraternities: Sigma Alpha Epsilon.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052170001001	Image	image/tiff	9651.543 KB	5583	4487	0x94BB6125	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/568	568	418.jp2	/umstudents/image/418.jp2
Members of Tau Epsilon Phi, Intramural Champions.	S.T.M.					Photographs	1965-05	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 17; Folder Title: Intramural Awards at Student Union, May 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053340001001	Image	image/tiff	3726.152 KB	3439	2299	0x31FB209E	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/569	569	335.jp2	/umstudents/image/335.jp2
Students at a fraternity recruitment fair						Photographs			Coral Gables (Florida)	1 b&w photograph; 24 x 19.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 22; Folder Title: Fraternities: Rush .	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052180001001	Image	image/tiff	8482.017 KB	4974	6084	0x9B1A7962	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/570	570	419.jp2	/umstudents/image/419.jp2
Student playing in the intramural badminton finals	Frank, Larry					Photographs	1960	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 23; Folder Title: Intramurals: Badminton Finals - Activity Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053390001001	Image	image/tiff	10974.854 KB	5281	5413	0xA5F9F5A	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/573	573	340.jp2	/umstudents/image/340.jp2
Winners of the Intramural Commuters Award						Photographs	1960-1961	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 19; Folder Title: Intramurals: Awards "Commuters" Champions; Wall Chart, May 1960-61	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053200001001	Image	image/tiff	10312.137 KB	5328	5408	0xD45C888B	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/574	574	521.jp2	/umstudents/image/521.jp2
Members of an intramural basketball team						Photographs	1958	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 32; Folder Title: Intramurals: Basketball Championship Individual and Group Photos (1 of 2), 1958	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053680001001	Image	image/tiff	14326.196 KB	5342	5354	0x8929CDBB	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/576	576	369.jp2	/umstudents/image/369.jp2
Teammates at the intramural badminton championships	B.L.					Photographs	1967	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 26; Folder Title: Intramurals: Badminton in Armory - Group Photos, 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053450001001	Image	image/tiff	4766.692 KB	3501	2349	0x4D0D1C3A	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/577	577	346.jp2	/umstudents/image/346.jp2
Student competing in an intramural billiards competition	S.T.M.					Photographs	1965-05	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 2; Folder Title: Intramural Awards at Student Union, May 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053350001001	Image	image/tiff	4786.165 KB	2306	3431	0x8862CD7C	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/579	579	536.jp2	/umstudents/image/536.jp2
Sigma Kappa pin						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 19; Folder Title: Fraternities: Pins.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052070001001	Image	image/tiff	6387.509 KB	2297	3415	0xA2EC07A	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/580	580	208.jp2	/umstudents/image/208.jp2
Student in Lake Osceola landing a jump from a ski ramp						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 49; Folder Title: Hurricane Skiers: Individual Activity Photos	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052730001001	Image	image/tiff	5841.515 KB	3404	2299	0x6603BF9A	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/581	581	474.jp2	/umstudents/image/474.jp2
New and old members of Sigma Chi fraternity			Two members shaking hands in front of the group's home.			Photographs	1959-1960	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 20; Folder Title: Fraternities: Pledges and Bids - Group Photos, 1959-1960	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052110001001	Image	image/tiff	2586.13 KB	3450	2319	0x159A02A3	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/584	584	212.jp2	/umstudents/image/212.jp2
Fraternity members in togas enjoying Greek food during Greek Week	Fisher, Ray					Photographs	1961	1960-1970	Coral Gables (Florida)	1 b&w photograph; 18.3 x 24.2 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 45; Folder Title: Greek Week.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© Ray Fisher. All rights reserved.			EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052590001001	Image	image/tiff	11152.105 KB	6180	4879	0x170CC5C8	RGB	24-bit depth	600 dpi			2008-10-10	2012-09-13	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/585	585	260.jp2	/umstudents/image/260.jp2
Students in an intramural horseshoes competition						Photographs	1960-1961	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 19; Folder Title: Intramurals: Awards "Commuters" Champions; Wall Chart, May 1960-61	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053190001001	Image	image/tiff	9832.334 KB	5330	5372	0x7CED5B5A	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/586	586	320.jp2	/umstudents/image/320.jp2
Students in an intramural horseshoes competition						Photographs	1964	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 16; Folder Title: Intramural: Awards Assembly with Dr. Stanford, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053130001001	Image	image/tiff	2921.938 KB	2299	3452	0x18A4C186	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/588	588	314.jp2	/umstudents/image/314.jp2
Faculty members in a meeting with high school administrators						Photographs	1930-05	1930-1940	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 26; Folder Title: Fraternities: Sigma Delta Chi - High School Press Conference, May 1930	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052260001001	Image	image/tiff	2077.312 KB	2690	2696	0x22BE72F7	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/589	589	227.jp2	/umstudents/image/227.jp2
Opening ceremonies for Greek Week						Photographs	1961	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 45; Folder Title: Greek Week.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052620001001	Image	image/tiff	4325.295 KB	5315	5374	0x3FF0E913	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/590	590	463.jp2	/umstudents/image/463.jp2
Inter-Fraternity Council's mock initiation book cover	D.G.					Photographs	1960-01	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 4; Folder Title: Inter-Fraternity Council - Individual and Group Photos, January 1960	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052820001001	Image	image/tiff	8402.91 KB	5329	5329	0xD49295F5	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/591	591	283.jp2	/umstudents/image/283.jp2
Faculty members with intramural awards trophies	D.G.					Photographs	1959-05	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 9; Folder Title: Intramurals: Awards Assembly (2 of 6), 1959	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052880001001	Image	image/tiff	3692.974 KB	3515	2349	0x7D16EFA6	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/593	593	489.jp2	/umstudents/image/489.jp2
Students playing in an intramural baseball game						Photographs	1959	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 28; Folder Title: Intramurals: Baseball - Activity Photos, 1959	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053580001001	Image	image/tiff	11927.542 KB	5306	5271	0x367D736F	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/595	595	559.jp2	/umstudents/image/559.jp2
Audience members at a press conference	Fisher, Ray			Written on verso: "Purdue delegates hear national columnists at U-M - SDX Connection; December 1950 Tempo" Press conference was held by the Sigma Delta Chi Honor Society.		Photographs	1950-12	1950-1960	Coral Gables (Florida)	1 b&w photograph; 18.8 x 24.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 28; Folder Title: Fraternities: Sigma Delta Chi - Press Conference.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© Ray Fisher. All rights reserved.			EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052350001001	Image	image/tiff	10401.611 KB	6197	4920	0xF395B34C	RGB	24-bit depth	600 dpi			2008-10-10	2012-09-13	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/597	597	436.jp2	/umstudents/image/436.jp2
Members of Theta Alpha Phi				Written on verso: "Theta Alpha Phi; IBIS, 1940; p. 159"		Photographs	1940	1940-1950	Coral Gables (Florida)	1 b&w photograph; 19.2 x 24 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 36; Folder Title: Fraternities: Theta Alpha Phi, 1940	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052450001001	Image	image/tiff	5484.483 KB	6084	4881	0x16A0D5E9	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/598	598	246.jp2	/umstudents/image/246.jp2
Student preparing to fight in an intramural boxing competition	S.T.M.					Photographs	1965-04	1960-1970	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 56; Folder Title: Intramurals: Boxing - Activity Photos (2 of 3), April 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054320001001	Image	image/tiff	3035.934 KB	2317	3417	0x95A9708	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/600	600	633.jp2	/umstudents/image/633.jp2
Members of an intramural volleyball team						Photographs	1965-05	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 41; Folder Title: Intramurals: MRHA, Individual and Group Photos, May 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055680001001	Image	image/tiff	14054.386 KB	5221	5259	0x16F719CF	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/601	601	769.jp2	/umstudents/image/769.jp2
Students playing in an intramural handball game	D.W.					Photographs	1961-12	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 29; Folder Title: Intramurals: Handball - Individual and Group Photos (1 of 3), December 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055220001001	Image	image/tiff	14067.588 KB	5306	5289	0xADEFE994	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/602	602	723.jp2	/umstudents/image/723.jp2
Students at an intramural bowling competition						Photographs	1959	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 51; Folder Title: Intramurals: Bowling Individual and Group Photos (1 of 2), 1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054160001001	Image	image/tiff	6795.369 KB	5325	5373	0xA0ADDF86	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/603	603	617.jp2	/umstudents/image/617.jp2
Students participating in an intramural boxing match	S.T.M.					Photographs	1964-12	1960-1970	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 55; Folder Title: Intramural: Boxing - Activity Photos (1 of 3), December 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054250001001	Image	image/tiff	1134.691 KB	2312	3537	0x5CC7822D	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/604	604	626.jp2	/umstudents/image/626.jp2
Student receiving an intramural billiards trophy	S.T.M.					Photographs	1965-12	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 44; Folder Title: Intramurals: Billiards - Individual and Group Photos (2 of 4), December 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054030001001	Image	image/tiff	3808.654 KB	2293	3408	0x44122A1A	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/605	605	604.jp2	/umstudents/image/604.jp2
Students playing in an intramural horseshoes tournament	B.L.					Photographs	1967	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 36; Folder Title: Intramurals: Horseshoe Tournament, 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055390001001	Image	image/tiff	5567.024 KB	2347	3491	0xE19BAE34	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/606	606	740.jp2	/umstudents/image/740.jp2
Students playing in an intramural doubles handball game	D.R.					Photographs	1968-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 31; Folder Title: Intramurals: Intramurals: Handball- Individual and Group Photos (3 of 3).	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055350001001	Image	image/tiff	5135.112 KB	3431	2311	0x8B63017E	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/607	607	736.jp2	/umstudents/image/736.jp2
Students fighting in an intramural boxing match	M.C.; D.R.					Photographs	1967-12	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 5; Folder Title: Intramurals: Boxing Tournament, December 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054610001001	Image	image/tiff	2502.541 KB	3414	2288	0xF9146195	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/608	608	662.jp2	/umstudents/image/662.jp2
Wall Chart displaying intramural point standings	S.T.M.					Photographs	1965-04	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 46; Folder Title: Intramurals: Point Standing Board, 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055810001001	Image	image/tiff	18107.508 KB	5198	5257	0xD204029	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/609	609	782.jp2	/umstudents/image/782.jp2
Student preparing to fight in an intramural boxing match	S.T.M.					Photographs	1964-12	1960-1970	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 55; Folder Title: Intramural: Boxing - Activity Photos (1 of 3), December 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054270001001	Image	image/tiff	3963.531 KB	2311	3414	0x35787824	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/610	610	628.jp2	/umstudents/image/628.jp2
Student at the intramural billiards semi-finals	Blakeley, Ron					Photographs	1961-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 47; Folder Title: Intramurals: Billiards - Semi-Finals, March 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054080001001	Image	image/tiff	9664.396 KB	5288	5346	0xA782C3C7	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/611	611	609.jp2	/umstudents/image/609.jp2
Students at an intramural billiards competition						Photographs	1959-04-03	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 43; Folder Title: Intramurals: Billiards - Individual and Group Photos (1 of 4), 1959	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054000001001	Image	image/tiff	11658.939 KB	5337	5316	0xD25C1654	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/612	612	601.jp2	/umstudents/image/601.jp2
Students in the intramural canoe racing finals						Photographs	1963-01	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 7; Folder Title: Intramurals: Canoe Final at Student Union Lake, 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054730001001	Image	image/tiff	16083.148 KB	5394	5296	0x33C11BAE	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/613	613	674.jp2	/umstudents/image/674.jp2
Intramural billiards competition	S.T.M.					Photographs	1965-12	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 44; Folder Title: Intramurals: Billiards - Individual and Group Photos (2 of 4), December 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054010001001	Image	image/tiff	3945.112 KB	3413	2306	0xC60A0DC4	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/614	614	602.jp2	/umstudents/image/602.jp2
Members of an intramural handball doubles team	D.R.					Photographs	1968-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 31; Folder Title: Intramurals: Intramurals: Handball- Individual and Group Photos (3 of 3).	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055310001001	Image	image/tiff	4824.516 KB	3421	2306	0xB5BBFBE1	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/615	615	732.jp2	/umstudents/image/732.jp2
Students participating in intramural boxing	Blakeley,Ron					Photographs	1963-11	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 4; Folder Title: Intramurals: Boxing - Individual and Group Photos (3 of 3),  November 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420054560001001	Image	image/tiff	6881.242 KB	5227	3927	0x559F1025	RGB	24-bit depth	600 dpi			2008-12-12	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/616	616	657.jp2	/umstudents/image/657.jp2
