Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Arthur Vining Davis, Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 12.7 x 17.8 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 11; Folder Title: Trustee: Davis, Arthur Vining. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350530001001	Image	image/tiff										2009-05-26	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/91	91	96.jp2	/umsupport/image/96.jp2
Plato Cox, Donor	Fordyce, R.B.			Written on verso: "Plato Cox"		Portrait photographs			Coral Gables, Florida	1 b&w photograph; 25.3 x 20.25 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 3; Folder No. 5; Folder Title: Donor: Cox, Plato.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350300001001	Image	image/tiff										2009-05-26	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/92	92	39.jp2	/umsupport/image/39.jp2
Larry Wilde, alumnus	Bruno of Hollywood					Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 1; Folder No. 2; Folder Title: Alumni (1950s). Folder Date: 1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350030001001	Image	image/tiff										2009-05-26	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/93	93	28.jp2	/umsupport/image/28.jp2
E. C. Fogg, Jr., Donor						Portrait photographs			Coral Gables, Florida	1 b&w photograph; 25.3 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 3; Folder No. 15; Folder Title: Donor: Fogg, E.C., Jr.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350400001001	Image	image/tiff										2009-05-26	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/94	94	52.jp2	/umsupport/image/52.jp2
University of Miami Alumni of Florida Legislature	Florida State News Bureau			  Written on verso:  "University of Miami Alumni of Florida Legislature. Left to right: Jack Saunders, Representative, Monroe County; Senator Ted David, Hollywood; Dr. Jay F. W. Pearson, President, University of Miami; Richard O. (Dick) Mitchell, Representative, Leon County; Emerson Allsworth, Representative, Broward County, and Assistant Attorney General Robert J. Kelly, President of the University of Miami Alumni Club of Tallahassee." .   		Photographs	1961-04-18	1960-1970	Coral Gables, Florida	1 b&w photograph; 25.3 x 20.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 1; Folder No. 3; Folder Title: Alumni (1960s) - 1. Folder Date: 1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350040001001	Image	image/tiff										2009-05-26	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/95	95	70.jp2	/umsupport/image/70.jp2
Roscoe Brunstetter, Trustee						Portrait photographs			Coral Gables, Florida	1 b&w photograph; 25.4*20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 4; Folder No. 21; Folder Title: Trustee: Brunstetter, Roscoe.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350830001001	Image	image/tiff										2009-05-26	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/96	96	101.jp2	/umsupport/image/101.jp2
Citizens Board Member speaking at meeting						Photographs		1970-1980	Coral Gables, Florida	1 b&w photograph; 25.3 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 2; Folder No. 22; Folder Title: Citizens Board (1973-74): Reception Photos. Folder Date: 1973-74	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350290001001	Image	image/tiff										2009-05-26	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/97	97	8.jp2	/umsupport/image/8.jp2
Clayton Sedgwick Cooper, Trustee						Portrait photographs		1920-1930	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 4; Folder Title: Trustee: Cooper, Clayton Sedgwick. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350390001001	Image	image/tiff										2009-05-26	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/98	98	58.jp2	/umsupport/image/58.jp2
Mr. and Mrs. George Whitten and President Stanford				Written on verso: "Mr. and Mrs. George Whitten, Pres. Stanford. Dedication - Whitten Learning Center, 5/18/70"		Photographs	1970-05-18	1970-1980	Coral Gables, Florida	1 color photograph; 12.7 x 12.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 3; Folder No. 41; Folder Title: Donor: Whitten, George E. - Learning and Instructional Resource Center.   Folder Date: 1970	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420350690001001	Image	image/tiff										2009-05-26	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/99	99	65.jp2	/umsupport/image/65.jp2
William H. Allen Jr., Citizens Board Member	Fisher, Ray			Written on verso: "William H Allen Jr."		Portrait photographs	1980	1980-1990	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 2; Folder No. 27; Folder Title: Citizens Board (1980): Individual Photos. Folder Date: 1980	http://merrick.library.miami.edu/digitalprojects/copyright.html	© Ray Fisher. All rights reserved.	jag					asu06420350240001001	Image	image/tiff										2009-05-26	2012-09-13	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/100	100	1.jp2	/umsupport/image/1.jp2
Warren B. Longnecker, Trustee						Portrait photographs		1930-1940	Coral Gables, Florida	1 b&w photograph; 20.2 x 25.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 41; Folder Title: Trustee: Longenecker, Warren B. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351570001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/101	101	130.jp2	/umsupport/image/130.jp2
William H. Stubblefield, Trustee	Park Madison Studio			Written on verso: "William H. Stubblefield"		Portrait photographs	1961	1960-1970	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 15; Folder Title: Trustee: Stubblefield, William H.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351010001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/102	102	174.jp2	/umsupport/image/174.jp2
Edgar B. Lau, Trustee						Portrait photographs			Coral Gables, Florida	1 b&w photograph; 22 x 27.9 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 40; Folder Title: Trustee: Lau, Edgar B. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351550001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/103	103	167.jp2	/umsupport/image/167.jp2
Board of Trustees members at a January commencement luncheon			President Pearson seen sitting at the head  of table.	Written on verso: "Board of Trustees, some members of a January Commencement Luncheon", "L to R: ?, ?, ?, Pearson, Mahoney, Mrs. Pearson, ?---"		Photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 25.3 x 20.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos. Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351910001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/104	104	196.jp2	/umsupport/image/196.jp2
Arthur A. Ungar, Trustee						Portrait photographs			Coral Gables, Florida	1 b&w photograph; 17.9 x 12.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 17; Folder Title: Trustee: Ungar, Arthur A..	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351040001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/105	105	162.jp2	/umsupport/image/162.jp2
President Pearson with the Board of Trustees 1954				Written on verso: "Trustees - Ibis photo - 1954", "Two people not appearing in other grour photos, Front Row, 3rd from left, McGregor Smith.  Back Row, 4th from left, Nell Montgomery"		Photographs	1954	1950-1960	Coral Gables, Florida	1 b&w photograph; 12.4 x 10.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos. Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351940001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/106	106	156.jp2	/umsupport/image/156.jp2
Henry Salem Hubbell, Trustee			Trustee Henry Salem Hubbell.  Born 1870? died Oct. 1949. A founding regent of University of Miami			Portrait photographs		1940-1950	Coral Gables, Florida	1 b&w photograph; 18.4 x 23.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 33; Folder Title: Trustee: Hubbell, Henry Salem. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351250001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/107	107	114.jp2	/umsupport/image/114.jp2
George W. Mead, Donor						Portrait photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 24.2 x 34.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 13; Folder Title: Donor: Mead, George W. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351330001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/108	108	112.jp2	/umsupport/image/112.jp2
Max Orovitz, Trustee	E. Allen Becker					Portrait photographs		1960-1970	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 52; Folder Title: Trustee: Orovitz, Max. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351710001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/109	109	124.jp2	/umsupport/image/124.jp2
Mahoney, McCarther, and Mrs. Pearson at Unknown Formal Dinner Event				Written on verso: "Mrs. Pearson, Mahoney, McCarther"		Photographs			Coral Gables, Florida	1 b&w photograph; 24.7 x 20.6	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos. Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351920001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/110	110	165.jp2	/umsupport/image/165.jp2
Lamar Paxson, Trustee						Portrait photographs	1948	1940-1950	Coral Gables, Florida	1 b&w photograph; 5.7 x 7.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 59; Folder Title: Trustee: Paxson, Lamar. Folder Date: 1948	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351780001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/111	111	177.jp2	/umsupport/image/177.jp2
Arthur A. Ungar, Trustee	McKinney, Clara Anna					Portrait photographs			Coral Gables, Florida	1 b&w photograph; 24.7 x 19.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 17; Folder Title: Trustee: Ungar, Arthur A.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351030001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/112	112	163.jp2	/umsupport/image/163.jp2
John T. Holdsworth, Former Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 12.7 x 18.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 31; Folder Title: Trustee: Holdsworth, John T. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351240001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/113	113	105.jp2	/umsupport/image/105.jp2
Hamilton Michelsen, Early board member						Portrait photographs	1926	1920-1930	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.8 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 50; Folder Title: Trustee: Michelsen, Hamilton. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351670001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/114	114	125.jp2	/umsupport/image/125.jp2
Celeste S. Moon, Trustee				Written on verso: "Ibis 1961 p.25" : Text written on bottom front of the photograph.		Portrait photographs	1961	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 51; Folder Title: Trustee: Moon, Celeste S. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351690001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/115	115	149.jp2	/umsupport/image/149.jp2
Iron Arrow Tapping Ceremony				Written on verso: "IA Tapping '65; Hank Meyers; son of Chief Jerry de Gennerao on drum; Tapping of Iron Arrow 1965"		Photographs	1965	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.7 x 25.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 3; Folder No. 46; Folder Title: Iron Arrow Honor Society. Folder Date: 1960-1969	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351270001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/116	116	136.jp2	/umsupport/image/136.jp2
Daniel J. Mahoney, Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 19.7 x 25.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 43; Folder Title: Trustee: Mahoney, Daniel J. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351610001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/117	117	102.jp2	/umsupport/image/102.jp2
Floyd A. Osterman M.D., Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 12.8 x 18.1 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 54; Folder Title: Trustee: Osterman, Floyd A. M.D. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351730001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/118	118	194.jp2	/umsupport/image/194.jp2
Ray H. Pearson, Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 60; Folder Title: Trustee: Pearson, Ray H. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351790001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/119	119	157.jp2	/umsupport/image/157.jp2
Wm. Arnold Hanger on his favorite horse, Cherokee.			Wm. Arnold Hanger on his favorite horse, "Cherokee," taken during 1968 at Keeneland Track, Lexington, Ky			Photographs	1968	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 27; Folder Title: Trustee: Hanger, Wm. Arnold. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351200001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/120	120	103.jp2	/umsupport/image/103.jp2
George E. Whitten, Trustee						Photographs	1970-11-17	1970-1980	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 20; Folder Title: Trustee: Whitten, George E..	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351060001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/121	121	115.jp2	/umsupport/image/115.jp2
Ralph D. Mershon, Donor						Portrait photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.6 x 35.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 14; Folder Title: Donor: Mershon, Ralph D. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351340001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/122	122	104.jp2	/umsupport/image/104.jp2
Hervey Allen, Trustee	MacDonald, Pirie			Written near his neck Harvey Allen. Bottom letf corner " Pirie MacDonald Photograper men of New Yourk " Additional text hand written on the bottom right corner.		Portrait photographs	1924	1920-1930	Coral Gables, Florida	1 b&w photograph; 27.4 x 38.2 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 20; Folder Title: Trustee: Allen, Hervey. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351390001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/123	123	172.jp2	/umsupport/image/172.jp2
Dr. Johnny L. Jones, Trustee				He was also Superintendent of the Dade County School System		Portrait photographs		1970-1980	Coral Gables, Florida	1 b&w photograph; 12.6 x 17.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 35; Folder Title: Trustee: John, Johnny L. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351820001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/124	124	179.jp2	/umsupport/image/179.jp2
President Pearson in a Board of Trustees Meeting			President Pearson, in front of a portrait of President Ashe, conducts a Board of Trustees meeting.	Written on verso: "Board of Trustees"		Photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos. Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351900001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/125	125	158.jp2	/umsupport/image/158.jp2
Dr. A.A. Godard, Trustee						Portrait photographs	1984-01-06	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.4 x 37.7		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 24; Folder Title: Trustee: Godard, A.A. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351810001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/126	126	144.jp2	/umsupport/image/144.jp2
William D Pawley, Trustee and President of CBS				Written on verso: "Ibis 1961 p.25."		Portrait photographs	1961	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.5 x 25.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 58; Folder Title: Trustee: Pawley, William D. Folder Date: 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351770001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/127	127	186.jp2	/umsupport/image/186.jp2
William H. McKenna, Trustee						Portrait photographs			Coral Gables, Florida	1 b&w photograph; 20.1 x 25.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 47; Folder Title: Trustee: McKenna, William H. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351640001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/128	128	191.jp2	/umsupport/image/191.jp2
Williamson, Gordon R., Trustee						Portrait photographs			Coral Gables, Florida	1 b&w photograph; 20.7 x 12.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 21; Folder Title: Trustee: Williamson, Gordon R.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351070001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/129	129	137.jp2	/umsupport/image/137.jp2
Vance W. Helm, Trustee				Photographers signature is on right corner of the photograph.		Portrait photographs		1920-1930	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 29; Folder Title: Trustee: Helm, Vance W. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351220001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/130	130	153.jp2	/umsupport/image/153.jp2
Dr. Gilbert Grosvenor, Trustee				Dr. Gilbert Grosvenor was also Chairman of the Board, National Geographic Society		Portrait photographs		1940-1950	Coral Gables, Florida	1 b&w photograph; 20.8 x 25.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 26; Folder Title: Trustee: Grosvenor, Gilbert H. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351190001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/131	131	111.jp2	/umsupport/image/111.jp2
Mrs. Thomas O.H. DuPree, Donor						Portrait photographs	1984-01-10	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.9 x 35.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 5; Folder Title: Donro: DuPree, Mrs. Thomas O.H. Folder Date: 1984-01-10	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351450001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/132	132	128.jp2	/umsupport/image/128.jp2
Richardson Saunders, Trustee						Portrait photographs	1984-01-09	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.8 x 35.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 29; Folder Title: Trustee: Saunders, Richardson. Folder Date: 1984-01-09	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351560001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/133	133	116.jp2	/umsupport/image/116.jp2
Charles F. Baldwin, Trustee						Portrait photographs	1984-01-06	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.8 x 35.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 21; Folder Title: Trustee: Baldwin, Charles F. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351400001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/134	134	180.jp2	/umsupport/image/180.jp2
Daniel Weiskopf, Donor						Portrait photographs	1984-01-12	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.4 x 36.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 17; Folder Title: Donor: Weiskopf, Daniel K. Folder Date: 1984-01-12	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351370001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/135	135	150.jp2	/umsupport/image/150.jp2
