Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Digital ID	Type	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Federico Ramsden Oakes					Written on front: "Federico Ramsden y Oakes"	Ramsden Oakes, Federico	Portrait photographs					1 b&w photograph; 14 x 9.9 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000760001001	Image	2010-06-04				image/tiff	25015832 Bytes	3395		3877417583	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000760001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/65	65	31.jp2	/chc0484/image/31.jp2
Federico W. Ramsden					Written on verso: "Mr. Ramsden"	Ramsden Oakes, Federico	Portrait photographs					1 b&w photograph; 10.4 x 6.3 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000470001001	Image	2010-06-04				image/tiff	11302476 Bytes	2479		2111219158	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000470001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/66	66	46.jp2	/chc0484/image/46.jp2
Isabel Ramsden		Cabrera			Written on front: "Cabrera; Santiago de Cuba"; Written on verso: "Isabel (Ramsden) y de la Torre y Soler, esposa de Guillermo Schumann y luego de enviudar se casó con Jennings Cox. De J. Cox, no tuvo hijos -con Cox- de G. Schumann tuvo a Federico, Lucy y Maria; Schumann Ramsden, hija mayor de Federick W. Ramsden y Susana de la Torre - nacio en Santiago de Cuba, murio en Stgo. de Cuba, 1941"	Ramsden, Isabel	Portrait photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 18.3 x 13 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000710001001	Image	2010-06-04				image/tiff	41024344 Bytes	4368		1806985715	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000710001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/67	67	2.jp2	/chc0484/image/2.jp2
Maria Schumann Ramsden dressed as a salesgirl					Written on verso: "Maria Schumann Ramsden, hermana de Lucy; disfraz vendedora"	Schumann, Maria	Photographs					1 b&w photograph; 11.5 x 7.5 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001090001001	Image	2010-06-04				image/tiff	14963960 Bytes	2761		897600679	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001090001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/68	68	13.jp2	/chc0484/image/13.jp2
Susana de la Torre de Ramsden					Written on verso: "Susana de la Torre de Ramsden"	de la Torre, Susana; de la Torre de Ramsden, Susana	Portrait photographs					1 b&w photograph; 10.1 x 6.3 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000450001001	Image	2010-06-04				image/tiff	11095888 Bytes	2416		1637878746	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000450001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/69	69	35.jp2	/chc0484/image/35.jp2
Two men in a vintage car							Photographs					1 b&w photograph; 14.5 x 8.9 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000990001001	Image	2010-06-04				image/tiff	22682436 Bytes	2197		442500150	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000990001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/70	70	3.jp2	/chc0484/image/3.jp2
Cox-Ramsden family				From left to right: Guillermo Schumann Ramsden, Jennings Cox,   Isabel Ramsden. Sitting on the floor: Lucy Schumann Ramsden (left) and sister Maria Schumann Ramsden	Written on verso: Santa Lucia 9; La familia!"	Cox, Jennings;  Schumann, Federico; Ramsden, Isabel;  Schumann, Lucy; Schumann, Maria	Portrait photographs					1 b&w photograph; 8 x 13.9 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001130001001	Image	2010-06-04				image/tiff	19498036 Bytes	1960		1181711138	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001130001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/71	71	82.jp2	/chc0484/image/82.jp2
Susana de la Torre de Ramsden		Tarrisse, J.C.			Written on front: "Susana de la Torre"	de la Torre, Susana; de la Torre de Ramsden, Susana	Portrait photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 10.6 x 6.3 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000460001001	Image	2010-06-04				image/tiff	11539068 Bytes	2526		2143486949	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000460001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/72	72	11.jp2	/chc0484/image/11.jp2
Federico Ramsden Oakes, husband of Susana de la Torre					Written on verso: "Federico Ramsden Oakes, esposo de Susana de la Torre"	Ramsden Oakes, Federico	Portrait photographs					1 b&w photograph; 13.8 x 9.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000800001001	Image	2010-06-04				image/tiff	23457420 Bytes	3299		3878091856	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000800001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/73	73	12.jp2	/chc0484/image/12.jp2
View of the Serrano building damage after 1932 earthquake					Written on front: "Santiago de Cuba, Terremoto 3 Fbro 1932, No 32-  Edificio Serrano"	Santiago de Cuba (Cuba); Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.2 x 12 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001430001001	Image	2010-06-04				image/tiff	35543144 Bytes	4111		1581864787	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001430001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/74	74	72.jp2	/chc0484/image/72.jp2
Susana de la Torre house in Santiago de Cuba after the 1932 earthquake					Written on verso: "My mothers house on __ __ street- the bigdoor is the garage door - Stgo. de Cuba Terremoto 1932"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.8 x 12.3 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001300001001	Image	2010-06-04				image/tiff	38467492 Bytes	4256		969329611	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001300001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/75	75	87.jp2	/chc0484/image/87.jp2
Isabel Ramsden					Written on verso: "Isabel Ramsden y de la Torre"	Ramsden, Isabel	Photographic postcards					1 b&w photograph; 13.5 x 8.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000670001001	Image	2010-06-04				image/tiff	19870968 Bytes	2044		2659912352	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000670001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/76	76	68.jp2	/chc0484/image/68.jp2
Dora Ramsden de Bravo in Miramar, Havana					Written on front: "American Photo Studios" ; Written on verso: "Dora Ramsden de Bravo, tia abuela y madrina de Carmen Puig; Miramar, Habana, calle 22, esq 7ma ave. Cuba"; Dora Ramsden de Bravo was Isabel Ramsden's sister	Ramsden, Dora; Ramsden y Gallaruza, Dora; Ramsden de Bravo, Dora	Photographs				Havana (Cuba)	1 color photograph; 24.7 x 19.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000140001001	Image	2010-06-04				image/tiff	75850316 Bytes	5716		1082146771	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000140001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/77	77	48.jp2	/chc0484/image/48.jp2
Isabel Ramsden						Ramsden, Isabel	Portrait photographs					1 b&w photograph; 10.6 x 14.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000530001001	Image	2010-06-04				image/tiff	27113196 Bytes	3518		2786282252	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000530001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/78	78	39.jp2	/chc0484/image/39.jp2
Debris and damage of a building on Enramada street after 1932 earthquake					Written on front: "Santiago de Cuba, Terremoto 3 Fbro 1932, No 35- Derrumbe en Enramada y Factoria"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.3 x 12 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001390001001	Image	2010-06-04				image/tiff	35708408 Bytes	4123		723120484	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001390001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/79	79	97.jp2	/chc0484/image/97.jp2
Woolworth store at Enramada street, Santiago de Cuba, after the 1932 earthquake					Written on front: "Santiago Cuba - Terremoto 3 Fbro 1932, no 42 - El Ten Cent"; Written on verso: "calle Enramada 1932"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.3 x 12 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001240001001	Image	2010-06-04				image/tiff	35608128 Bytes	4140		1129743250	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001240001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/80	80	42.jp2	/chc0484/image/42.jp2
Watch tower of the Catedral de Santiago de Cuba after 1932 earthquake					Written on verso: "Catedral Stgo. de Cuba, terremoto 1932"	Catedral de Santiago de Cuba;  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 11.8 x 17.4 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001250001001	Image	2010-06-04				image/tiff	36090456 Bytes	2879		4292408524	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001250001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/81	81	59.jp2	/chc0484/image/59.jp2
Catedral de Santiago de Cuba					Written on verso: "Catedral Stgo. de Cuba cuando se casó Susana de la Torre y F. Ramsden, Jan. 14-1866; April 28-18	Catedral de Santiago de Cuba	Photographs		1865-04-28	1860-1870	Santiago de Cuba (Cuba)	1 b&w photograph; 9 x 17.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 7; Folder Title: Santiago de Cuba - Cathedral; Folder Date: 1866				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001210001001	Image	2010-06-04				image/tiff	27588884 Bytes	2139		1774772505	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001210001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/82	82	70.jp2	/chc0484/image/70.jp2
Isabel Ramsden					Isabel Ramsden y de la Torre - casada con Guillermo Schumann, y en 2do matrimonio con Jennings Cox	Ramsden, Isabel	Portrait photographs					1 b&w photograph; 7.1 x 6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000650001001	Image	2010-06-04				image/tiff	7420536 Bytes	1709		2124666934	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000650001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/83	83	84.jp2	/chc0484/image/84.jp2
Isabel Ramsden					Written on verso: "Isabel Ramsden y de la Torre"	Ramsden, Isabel	Photographs					1 b&w photograph; 10.5 x 7.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000750001001	Image	2010-06-04				image/tiff	15341072 Bytes	2584		275238698	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000750001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/84	84	96.jp2	/chc0484/image/96.jp2
Dora Ramsden de la Torre, aunt of Carmen Puig						Ramsden, Dora; Ramsden y Gallaruza, Dora; Ramsden de Bravo, Dora	Portrait photographs					1 b&w photograph; 9.2 x 4.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000900001001	Image	2010-06-04				image/tiff	7643944 Bytes	2200		2360245338	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000900001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/85	85	37.jp2	/chc0484/image/37.jp2
Freddy Schumann Ramsden, brother of Lucy and Maria Schumann Ramsden		Cabrera			Written on verso: "Hermano de Maria y Lucy - Murio en N.Y. en 1918 a los 24 años - soltero"	Schumann, Federico	Portrait photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 16.5 x 10.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 6; Folder Title: Schumann Ramsden family; Folder Date: 1918				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001170001001	Image	2010-06-04				image/tiff	30932500 Bytes	3942		3431551995	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001170001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/86	86	33.jp2	/chc0484/image/33.jp2
Isabel Ramsden					Written on verso: "Isabel Teresa - 2 1/2 years old "	Ramsden, Isabel	Portrait photographs					1 b&w photograph; 10.6 x 6.4 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000500001001	Image	2010-06-04				image/tiff	11650032 Bytes	2532		3164631851	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000500001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/87	87	30.jp2	/chc0484/image/30.jp2
Carmen Puig					Written on verso: "Cucha"	Puig, Carmen; Children	Photographs					1 b&w photograph; 6.2 x 9.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000280001001	Image	2010-06-04				image/tiff	10435048 Bytes	1488		298030879	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000280001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/88	88	51.jp2	/chc0484/image/51.jp2
Ramsden de la Torre family							Portrait photographs					1 b&w photograph; 22 x 16.3 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000820001001	Image	2010-06-04				image/tiff	63144156 Bytes	5284		3911301335	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000820001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/89	89	15.jp2	/chc0484/image/15.jp2
Federico W. Ramsden, 1864					Written on verso: "F. W. Ramsden, 1864"	Ramsden Oakes, Federico	Portrait photographs		1864	1860-1870		1 b&w photograph; 11 x 6.4 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000410001001	Image	2010-06-04				image/tiff	12021460 Bytes	2623		2777203927	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000410001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/90	90	29.jp2	/chc0484/image/29.jp2
Guillermo Schumann Siegen					Written on verso: "Guillermo Schumann y Siegen, abuelo de Lucia y Maria Schumann, casado con Lucia Poveda; Consul de Alemania en Stgo. de Cuba"	Schumann Siegen, Guillermo	Portrait photographs					1 b&w photograph; 10.5 x 6.4 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001040001001	Image	2010-06-04				image/tiff	11615968 Bytes	2523		3245605468	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001040001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/91	91	21.jp2	/chc0484/image/21.jp2
Carmen Puig, 1934					Written on verso: "Carmen Puig 1934"	Puig, Carmen	Portrait photographs		1934	1930-1940		1 b&w photograph; 17.4 x 12.4 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 1; Folder Title: Carmen Puig Portraits; Folder Date: 1923, 1934				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000070001001	Image	2010-06-04				image/tiff	33291396 Bytes	3958		1571395228	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000070001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/92	92	76.jp2	/chc0484/image/76.jp2
Debris and damage of a building in Santiago de Cuba, after 1932 earthquake					Written on verso: "Terremoto 1932, Stgo. de Cuba"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 16.8 x 12 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001400001001	Image	2010-06-04				image/tiff	35367312 Bytes	4025		1308210769	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001400001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/93	93	89.jp2	/chc0484/image/89.jp2
Carmen Puig, 1939					Written on front: illegible signature of photographer; Written on verso: "Carmen Puig 16 years"	Puig, Carmen	Portrait photographs					1 b&w photograph; 25.3 x 20.2 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 1; Folder Title: Carmen Puig Portraits; Folder Date: 1923, 1934				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000020001001	Image	2010-06-04				image/tiff	89105164 Bytes	6080		3416119827	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000020001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/94	94	24.jp2	/chc0484/image/24.jp2
Isabel Ramsden (right) with Ada Cox-Fisher, sister of Jennings Cox		Rosch Portraits			Written on verso: "Isabel Ramsden (derecha) Ada Cox de Fisher, hermana de Jennings Cox (Pica)"	Ramsden, Isabel;  Cox-Fisher, Ada	Portrait photographs				New Rochelle, New York	1 b&w photograph; 12.6 x 8.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000540001001	Image	2010-06-04				image/tiff	18972980 Bytes	3024		4065313026	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000540001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/95	95	64.jp2	/chc0484/image/64.jp2
Facade damaged of Hotel Venus in Santiago de Cuba, after 1932 earthquake						Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17 x 12.2 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001340001001	Image	2010-06-04				image/tiff	36258204 Bytes	4079		2131986677	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001340001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/96	96	77.jp2	/chc0484/image/77.jp2
Isabel Ramsden		Desquiron, A.			Written on verso: "Isabel Ramsden, wife of J. Cox"	Ramsden, Isabel	Portrait photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 16.2 x 10.7 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000720001001	Image	2010-06-04				image/tiff	30684956 Bytes	3876		3618860612	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000720001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/97	97	9.jp2	/chc0484/image/9.jp2
Lucy Schumann		Benini			Written on verso: "8th Anniversary, April 9th 1910"; Written on verso: "Lucy"	Schumann, Lucy	Photographic postcards		1910-04-09	1910-1920		1 b&w photograph; 14 x 8.9 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000690001001	Image	2010-06-04				image/tiff	21397616 Bytes	3311		4194200446	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000690001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/98	98	50.jp2	/chc0484/image/50.jp2
