Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Ancient Spanish Monastery Cloisters of the Church of St. Bernard de Clairvaux				Promotional flier for the The Ancient Spanish Monastery Cloisters of the Church of St. Bernard de Clairvaux. It has been said that the Church and chapel were originally part of a Spanish monastery built during 1133-1141. The buildings were dismantled in the 1920s and shipped overseas for reconstruction in the United States. It became an Episcopal church at Dixie Highway (US 1) and 167th Street, North Miami Beach.		Ancient Spanish Monastery (North Miami Beach, Florida); Church buildings; Architecture -- Spanish influences	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (10).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000039	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/224	224	225.cpd	/asm0250/image/225.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000061						asm02500000610001001	image/tiff	19632.77 KB	9598	5454	0xE9F8D5B9	RGB	24-bit depth	600 dpi	asm02500000610001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/225	225	226.jp2	/asm0250/image/226.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000061						asm02500000610002001	image/tiff	19434.463 KB	9598	5434	0x1F13F193	RGB	24-bit depth	600 dpi	asm02500000610002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/226	226	227.jp2	/asm0250/image/227.jp2
Schedule of the Miami Beach Garden Club Flower Show at the Masonic Temple				Schedule for attendees of the Miami Beach Garden Club Flower Show at the Masonic Temple in 1939.			Advertising fliers; Event calendars	Miami Beach Garden Club	1939	1930-1940	Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (3).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000061	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/227	227	228.cpd	/asm0250/image/228.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000031						asm02500000310001001	image/tiff	37992.045 KB	7213	5474	0x95C9282E	RGB	24-bit depth	600 dpi	asm02500000310001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/228	228	229.jp2	/asm0250/image/229.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000031						asm02500000310002001	image/tiff	41256.1 KB	7213	5474	0xEB76FDC9	RGB	24-bit depth	600 dpi	asm02500000310002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/229	229	230.jp2	/asm0250/image/230.jp2
Island Queen sightseeing cruise				Promotional flier for the Island Queen sightseeing cruise ship.		Sightseeing business; Boats and boating	Advertising fliers				Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (9).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000031	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/230	230	231.cpd	/asm0250/image/231.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000054						asm02500000540001001	image/tiff	39803.888 KB	7274	5434	0xBCC3BFC5	RGB	24-bit depth	600 dpi	asm02500000540001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/231	231	232.jp2	/asm0250/image/232.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000054						asm02500000540002001	image/tiff	85058.469 KB	10319	7299	0x7C730EC7	RGB	24-bit depth	600 dpi	asm02500000540002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/232	232	233.jp2	/asm0250/image/233.jp2
Windward Resort Motel				Promotional flier for the Windward Motel in Miami Beach.		Windward Motel (Miami Beach, Florida); Hotels	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (2).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000054	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/233	233	234.cpd	/asm0250/image/234.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000037						asm02500000370001001	image/tiff	67736.971 KB	9578	5454	0xC93EA62D	RGB	24-bit depth	600 dpi	asm02500000370001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/234	234	235.jp2	/asm0250/image/235.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000037						asm02500000370002001	image/tiff	102840.046 KB	9578	5454	0x20DA576F	RGB	24-bit depth	600 dpi	asm02500000370002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/235	235	236.jp2	/asm0250/image/236.jp2
Vizcaya Museum and Gardens				Promotional flier for Vizcaya.		Vizcaya Museum and Gardens (Miami, Florida); Deering, James, d. 1925 -- Homes and haunts; Tourist attractions	Advertising fliers; Maps	Metropolitan Dade County (Florida). Board of County Commissioners			Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (10).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000037	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/236	236	237.cpd	/asm0250/image/237.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000066						asm02500000660001001	image/tiff	44457.102 KB	9638	5575	0x1A7C6D35	RGB	24-bit depth	600 dpi	asm02500000660001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/237	237	238.jp2	/asm0250/image/238.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000066						asm02500000660002001	image/tiff	42469.943 KB	9638	5575	0x331D358	RGB	24-bit depth	600 dpi	asm02500000660002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/238	238	239.jp2	/asm0250/image/239.jp2
Oceanic Villas				Promotional material for Oceanic Villas, the "largest exclusive villa apartment-hotel in Miami Beach, one hundred apartments of luxurious living in the heart of the exclusive North Beach section" across the street from the Macfadden Deauville Beach Cabana Club.		Oceanic Villas (Miami Beach, Florida); Hotels; Apartment houses	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (3).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000066	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/239	239	240.cpd	/asm0250/image/240.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000058						asm02500000580001001	image/tiff	14969.695 KB	4789	5495	0xAAAF9F2C	RGB	24-bit depth	600 dpi	asm02500000580001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/240	240	241.jp2	/asm0250/image/241.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000058						asm02500000580002001	image/tiff	12570.99 KB	4789	5495	0x65683877	RGB	24-bit depth	600 dpi	asm02500000580002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/241	241	242.jp2	/asm0250/image/242.jp2
Miami Beach, Florida, proudly presents Sunny Isle Motel				Promotional flier for the Sunny Isle Motel in Miami Beach.		Sunny Isle Motel (Miami Beach, Florida); Hotels	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (2).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000058	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/242	242	243.cpd	/asm0250/image/243.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000055						asm02500000550001001	image/tiff	17728.865 KB	9077	5434	0xFFD403FC	RGB	24-bit depth	600 dpi	asm02500000550001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/243	243	244.jp2	/asm0250/image/244.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000055						asm02500000550002001	image/tiff	17180.537 KB	9077	5434	0xD332BC6F	RGB	24-bit depth	600 dpi	asm02500000550002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/244	244	245.jp2	/asm0250/image/245.jp2
Miami Beach taxpayer: important facts and figures for Miami Beach taxpayers				This leaflet provides statistics about Miami Beach, lists elected representatives and public figures, and includes information on recreational activities.		Statistics	Government publications	Miami Beach Taxpayers Association, Inc.	1959	1950-1960	Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (2).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000055	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/245	245	246.cpd	/asm0250/image/246.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000057						asm02500000570001001	image/tiff	26479.843 KB	9558	5515	0x552BE74B	RGB	24-bit depth	600 dpi	asm02500000570001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/246	246	247.jp2	/asm0250/image/247.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000057						asm02500000570002001	image/tiff	40557.02 KB	9558	5515	0xDB9BAA24	RGB	24-bit depth	600 dpi	asm02500000570002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/247	247	248.jp2	/asm0250/image/248.jp2
Corsair Hotel				Promotional flier for the Corsair Hotel in Miami Beach.		Corsair Hotel (Miami Beach, Florida); Hotels	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (2).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000057	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/248	248	249.cpd	/asm0250/image/249.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000072						asm02500000720001001	image/tiff	20665.918 KB	6312	5515	0xB9E56877	RGB	24-bit depth	600 dpi	asm02500000720001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/249	249	250.jp2	/asm0250/image/250.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000072						asm02500000720002001	image/tiff	25009.458 KB	5450	6397	0xEE3F999D	RGB	24-bit depth	600 dpi	asm02500000720002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/250	250	251.jp2	/asm0250/image/251.jp2
Night Club tours				Promotional flier for the Davis-Wylly's night club tours, featuring the nightclubs of the Fontainebleau, Americana, Deauville, Cafe de Paris, and Cotton Club. Activities included revues and performances by Cab Calloway and Bill Jordan.		Nightclubs; Sightseeing business; Tourist attractions	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (3).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000072	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/251	251	252.cpd	/asm0250/image/252.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000051						asm02500000510001001	image/tiff	7223.296 KB	5831	3329	0x2FE97D67	RGB	24-bit depth	600 dpi	asm02500000510001001.tif		2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/252	252	253.jp2	/asm0250/image/253.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000051						asm02500000510002001	image/tiff	7394.897 KB	5831	3389	0x84FA3573	RGB	24-bit depth	600 dpi	asm02500000510002001.tif		2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/253	253	254.jp2	/asm0250/image/254.jp2
Club Nu				Promotional material for Club Nu at 245 22nd Street in Miami Beach.		Club Nu (Miami Beach, Florida); Nightclubs	Advertising fliers		1987	1980-1990	Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (1).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000051	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/254	254	255.cpd	/asm0250/image/255.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000059						asm02500000590001001	image/tiff	14725.399 KB	7153	5495	0xE91BF071	RGB	24-bit depth	600 dpi	asm02500000590001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/255	255	256.jp2	/asm0250/image/256.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000059						asm02500000590002001	image/tiff	13768.78 KB	7153	5495	0xB6294DCA	RGB	24-bit depth	600 dpi	asm02500000590002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/256	256	257.jp2	/asm0250/image/257.jp2
Sea Bay Apartment Hotel				Promotional material for the Sea Bay Apartment Hotel.		Sea Bay Apartment Hotel (Miami Beach, Florida); Hotels	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (2).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000059	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/257	257	258.cpd	/asm0250/image/258.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000028						asm02500000280001001	image/tiff	17154.467 KB	2384	5454	0x5386B692	RGB	24-bit depth	600 dpi	asm02500000280001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/258	258	259.jp2	/asm0250/image/259.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000028						asm02500000280002001	image/tiff	10700.675 KB	2384	5454	0xB8D81356	RGB	24-bit depth	600 dpi	asm02500000280002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/259	259	260.jp2	/asm0250/image/260.jp2
Feel the action-- Miami Museum of Science and Space Transit Planetarium				Promotional flier for the Miami Museum of Science.		Miami Museum of Science (Miami, Florida); Tourist attractions	Advertising fliers				Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (9).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000028	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/260	260	261.cpd	/asm0250/image/261.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000035						asm02500000350001001	image/tiff	70214.296 KB	9598	5434	0xF52D941D	RGB	24-bit depth	600 dpi	asm02500000350001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/261	261	262.jp2	/asm0250/image/262.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000035						asm02500000350002001	image/tiff	70704.414 KB	9598	5434	0x70964A14	RGB	24-bit depth	600 dpi	asm02500000350002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/262	262	263.jp2	/asm0250/image/263.jp2
Vizcaya: spend a day in the XVI century			Brooke, Stephen; Metropolitan Dade County. Board of County Commissioners	Promotional flier advertising the Vizcaya Museum and Gardens.		Vizcaya Museum and Gardens (Miami, Florida); Deering, James, d. 1925 -- Homes and haunts; Tourist attractions	Advertising fliers				Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (10).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000035	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/263	263	264.cpd	/asm0250/image/264.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000079						asm02500000790001001	image/tiff	23213.99 KB	7358	5579	0xE97240E4	RGB	24-bit depth	600 dpi	asm02500000790001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/264	264	265.jp2	/asm0250/image/265.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000079						asm02500000790002001	image/tiff	14716.923 KB	7375	5579	0x8852B4F6	RGB	24-bit depth	600 dpi	asm02500000790002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/265	265	266.jp2	/asm0250/image/266.jp2
Welcome to Parrot Jungle				Color maps of the Parrot Jungle and Gardens.		Parrot Jungle and Gardens (Miami, Florida)	Advertising fliers; Maps	Parrot Jungle and Gardens (Miami, Florida)			Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 6; Folder Title: Miami (2).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000079	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/266	266	267.cpd	/asm0250/image/267.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000070						asm02500000700001001	image/tiff	11636.53 KB	6572	5174	0x54F7EE16	RGB	24-bit depth	600 dpi	asm02500000700001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/267	267	268.jp2	/asm0250/image/268.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000070						asm02500000700002001	image/tiff	16496.796 KB	6572	5174	0xE40FB517	RGB	24-bit depth	600 dpi	asm02500000700002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/268	268	269.jp2	/asm0250/image/269.jp2
South Florida Art Center				Promotional flier for the South Florida Art Center in Miami Beach.		South Florida Art Center; Museums	Advertising fliers				Florida; Miami Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	No. 7; Folder Title: Miami Beach (3).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000070	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/269	269	270.cpd	/asm0250/image/270.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000033						asm02500000330001001	image/tiff	41143.919 KB	9197	5434	0x445F70DC	RGB	24-bit depth	600 dpi	asm02500000330001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/270	270	271.jp2	/asm0250/image/271.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000033						asm02500000330002001	image/tiff	39599.744 KB	9197	5434	0x3B420BDC	RGB	24-bit depth	600 dpi	asm02500000330002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/271	271	272.jp2	/asm0250/image/272.jp2
Welcome to Trinity Episcopal Cathedral				Promotional flier describing the Trinity Episcopal Cathedral of Miami.		Trinity Episcopal Cathedral (Miami, Florida); Church buildings	Advertising fliers				Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (9).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000033	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/272	272	273.cpd	/asm0250/image/273.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000025						asm02500000250001001	image/tiff	5283.884 KB	2042	3908	0x6E30D218	RGB	24-bit depth	600 dpi	asm02500000250001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/273	273	274.jp2	/asm0250/image/274.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000025						asm02500000250002001	image/tiff	4727.038 KB	2042	3908	0x3E6EE767	RGB	24-bit depth	600 dpi	asm02500000250002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/274	274	275.jp2	/asm0250/image/275.jp2
Larry and Penny Thompson Memorial Park				You're invited to the dedication of Larry and Penny Thompson Memorial Park, 12451 S.W. 184 Street, Saturday, May 28, 10:30 A.M. Meet your Metro-Dade County Mayor Stephen P. Clark, Commissioner Clara Oesterle and other state and federal officials. Following the ceremony, swim in Hidden Pine Lake.		Larry and Penny Thompson Memorial Park (Miami, Florida); Parks	Advertising fliers				Florida; Miami-Dade County (Florida); Miami (Florida)	1 leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (9).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000025	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/275	275	276.cpd	/asm0250/image/276.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000030						asm02500000300001001	image/tiff	65810.199 KB	9698	5454	0x3E4DFA3C	RGB	24-bit depth	600 dpi	asm02500000300001001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/276	276	277.jp2	/asm0250/image/277.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000030						asm02500000300002001	image/tiff	57793.075 KB	9698	5454	0x53E3655A	RGB	24-bit depth	600 dpi	asm02500000300002001.tif		2008-05-21	2008-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/277	277	278.jp2	/asm0250/image/278.jp2
Spirit of Miami day and evening cruises				Promotional flier for the "Spirit of Miami" cruise ship.		Sightseeing business; Boats and boating	Advertising fliers				Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (9).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000030	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/278	278	279.cpd	/asm0250/image/279.cpd
