Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
José Curbelo (at left) with his orchestra						Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- United States; Mambos (Music); Rumbas;	Advertisements; Photographic postcards;					1 b&w photograph; 8.8 x 14 cm	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000130						chc52990001300001001		21440364 Bytes	3369	2119	424336315	RGB	8	600	chc52990001300001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/70	70	62.jp2	/chc5299/image/62.jp2
Show by José Curbelo and his orchestra at the Clover Club in Miami					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Nightclubs -- Florida -- Miami;	Advertisements; Clippings; Reproductions;		1945-12-12	1940-1950	Miami (Florida);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000098						chc52990000980001001		27528496 Bytes	2501	3666	2240617528	RGB	8	600	chc52990000980001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/71	71	55.jp2	/chc5299/image/55.jp2
José Curbelo and his orchestra at the Laurels Country Club in Sackett Lake, New York						Curbelo, José, 1917-2012; Cuban American band directors; Mambos (Music); Rumbas; Country clubs -- New York (State) -- Sackett Lake;	Advertisements; Photographic postcards;				Sullivan (New York);	1 postcard; 9 x 13.8 cm	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000128						chc52990001280001001		21595980 Bytes	3309	2173	2715827250	RGB	8	600	chc52990001280001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/72	72	46.jp2	/chc5299/image/46.jp2
José Curbelo (at piano) with his orchestra					Reproduction of a photograph.	Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- Cuba; Dance orchestra music -- United States;	Photographs; Reproductions;		1951	1950-1960		1 b&w photograph; 10.4 x 15 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000121						chc52990001210001001		27026684 Bytes	3609	2494	1545001397	RGB	8	600	chc52990001210001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/73	73	100.jp2	/chc5299/image/100.jp2
Records for pleasure		Ball, John			José Curbelo featured in the column "Records for pleasure." Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Mambos (Music); Latin jazz; Rumbas;	Clippings; Reproductions;	New York world-telegram	1948-09-01	1940-1950	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000079						chc52990000790001001		27470940 Bytes	2484	3683	3514382821	RGB	8	600	chc52990000790001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/74	74	22.jp2	/chc5299/image/22.jp2
José Curbelo and Dizzy Gillespie shows at the Loop Lounge in Cleveland, Ohio					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Gillespie, Dizzy, 1917-1993; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- Ohio -- Cleveland;	Advertisements; Clippings; Reproductions;	Cleveland call and post	1954-12-04	1950-1960	Cleveland (Ohio)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000016						chc52990000160001001		27660260 Bytes	2491	3698	2420427004	RGB	8	600	chc52990000160001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/75	75	12.jp2	/chc5299/image/12.jp2
Terminó anoche el concurso de popularidad					José Curbelo and his orchestra featured in a popularity contest held by La prensa newspaper. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- United States; Contests;	Clippings; Reproductions;	La prensa	1945-04-20	1940-1950	New York (New York);	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000099						chc52990000990001001		27297036 Bytes	2469	3682	3513239648	RGB	8	600	chc52990000990001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/76	76	63.jp2	/chc5299/image/63.jp2
The voice of Dorothy Kilgallen, February 24, 1950		Kilgallen, Dorothy			José Curbelo featured in Dorothy Kilgallen's "the voice of" column. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas;	Clippings; Reproductions;		1950-02-24	1950-1960	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000075						chc52990000750001001		26786024 Bytes	3619	2465	2929627961	RGB	8	600	chc52990000750001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/77	77	96.jp2	/chc5299/image/96.jp2
Tito Puente (at left) and José Curbelo (at right)					Written on front: "1968".	Curbelo, José, 1917-2012; Cuban American band directors; Concert agents; Puente, Tito, 1923-2000;	Photographs;		1968	1960-1970	New York (New York);	1 b&w photograph; 25.5 x 20.6 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000118						chc52990001180001001		91492232 Bytes	4982	6120	805100728	RGB	8	600	chc52990001180001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/78	78	83.jp2	/chc5299/image/83.jp2
José Curbelo y su orquesta, ganadores de la Copa 1944		Taronji, Jaime			Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Latin jazz; Mambos (Music);	Clippings; Reproductions;	Radio Cuba	1945-03	1940-1950	New York (New York)	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000050						chc52990000500001001		27899436 Bytes	2519	3689	8306975	RGB	8	600	chc52990000500001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/79	79	125.jp2	/chc5299/image/125.jp2
José Curbelo and his orchestra playing at the Laurels Country Club in Sackett Lake, New York					Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Mambos (Music); Rumbas; Country clubs -- New York (State) -- Sackett Lake;	Clippings; Reproductions;				Sullivan (New York)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000002						chc52990000020001001		27888048 Bytes	3651	2544	1528210302	RGB	8	600	chc52990000020001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/80	80	128.jp2	/chc5299/image/128.jp2
José Curbelo Management		José Curbelo Management	Curbelo, José, 1917-2012		Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Concert agents; Latin jazz; Puente, Tito, 1923-2000	Advertisements; Fliers (Printed matter); Reproductions;				New York (New York);	1 flier	eng; spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000076						chc52990000760001001		27100384 Bytes	2472	3651	2342803051	RGB	8	600	chc52990000760001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/81	81	16.jp2	/chc5299/image/16.jp2
"Cha-Cha-Cha" in blue					Photographic reproduction of an advertisement for the José Curbelo Quintet's "Cha-Cha-Cha" in blue record and show at the Blue Haven nightclub.	Curbelo, José, 1917-2012; Cuban American band directors; Cha-chas; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- New York (State) -- Jackson Heights;	Advertisements; Clippings; Reproductions;	Daily mirror	1955-03-04	1950-1960	Jackson Heights (New York, New York)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000022						chc52990000220001001		28019204 Bytes	2512	3715	591694622	RGB	8	600	chc52990000220001001.tif		2013-02-05	2013-05-28	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/82	82	101.jp2	/chc5299/image/101.jp2
Show by José Curbelo and his orchestra at the Teatro Triboro in Harlem, New York					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Mambos (Music); Latin jazz; Rumbas	Advertisements; Fliers (Printed matter); Reproductions;				Harlem (New York, New York)	1 flier	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000057						chc52990000570001001		28083508 Bytes	3665	2552	1080668719	RGB	8	600	chc52990000570001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/83	83	18.jp2	/chc5299/image/18.jp2
Alpha Artists of America ofrece sus artistas exclusivos		Alpha Artists of America	Curbelo, José, 1917-2012		Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Concert agents; Latin jazz;	Advertisements; Fliers (Printed matter); Reproductions;		1975-01	1970-1980	New York (New York)	1 flier	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000001						chc52990000010001001		28808508 Bytes	2531	3791	3143929969	RGB	8	600	chc52990000010001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/84	84	7.jp2	/chc5299/image/7.jp2
José Curbelo shows at the President Hotel in Atlantic City, New Jersey					Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- New Jersey -- Atlantic City;	Clippings; Reproductions;		1947-08-09	1940-1950	Atlantic City (New Jersey)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000056						chc52990000560001001		26890880 Bytes	3654	2451	2640669959	RGB	8	600	chc52990000560001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/85	85	121.jp2	/chc5299/image/121.jp2
José Curbelo with Sophy Hernández, Puerto Rican singer						Curbelo, José, 1917-2012; Concert agents; Alpha Artists of America; Sophy	Photographs		1967	1960-1970	New York (New York)	1 b&w photograph; 25.5 x 20.6 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000115						chc52990001150001001		91780432 Bytes	4992	6127	3608639255	RGB	8	600	chc52990001150001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/86	86	74.jp2	/chc5299/image/74.jp2
Curbelo has hit disc					Photographic reproduction of a clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas	Clippings; Reproductions;					1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000054						chc52990000540001001		27564536 Bytes	2494	3681	649967516	RGB	8	600	chc52990000540001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/87	87	20.jp2	/chc5299/image/20.jp2
Congratulations to Latin N.Y. from Alpha Artists		Alpha Artists of America	Curbelo, José, 1917-2012		Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Concert agents; Latin jazz	Advertisements; Fliers (Printed matter); Reproductions;		1968	1960-1970	New York (New York)	1 advertisement	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000004						chc52990000040001001		27892740 Bytes	2502	3713	377992994	RGB	8	600	chc52990000040001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/88	88	130.jp2	/chc5299/image/130.jp2
José Curbelo (at right) with a friend					Reproduction of a photograph.	Curbelo, José, 1917-2012; Cuban American band directors;	Photographs; Reproductions;					1 b&w photograph; 17.8 x 12.7 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000105						chc52990001050001001		39908632 Bytes	3099	4290	3582688788	RGB	8	600	chc52990001050001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/89	89	70.jp2	/chc5299/image/70.jp2
The crossroads of entertainment		Alpha Artists of America	Curbelo, José, 1917-2012		Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Concert agents; Latin jazz	Advertisements; Fliers (Printed matter); Reproductions;				New York (New York)	1 advertisement	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000010						chc52990000100001001		27019060 Bytes	3643	2470	1536890688	RGB	8	600	chc52990000100001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/90	90	118.jp2	/chc5299/image/118.jp2
José Curbelo (at left) with others					Reproduction of a photograph.	Curbelo, José, 1917-2012; Cuban American band directors;	Photographs; Reproductions;		1951	1950-1960		1 b&w photograph; 10.3 x 15.1 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000087						chc52990000870001001		27279512 Bytes	3627	2505	524859690	RGB	8	600	chc52990000870001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/91	91	89.jp2	/chc5299/image/89.jp2
Concurso de artistas					José Curbelo and his orchestra featured in the most-popular-artists contest of Revista teatral. Photographic reproduction of a magazine clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas	Clippings; Reproductions;	Revista teatral	1947-01-11	1940-1950	New York (New York);	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000065						chc52990000650001001		27310472 Bytes	2471	3681	2316987267	RGB	8	600	chc52990000650001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/92	92	4.jp2	/chc5299/image/4.jp2
José Curbelo's first job was with Gilberto Valdés					Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas;	Clippings; Reproductions;	Latin talk	1951-02	1950-1960	New York (New York)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000003						chc52990000030001001		27956520 Bytes	2499	3726	3747280690	RGB	8	600	chc52990000030001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/93	93	14.jp2	/chc5299/image/14.jp2
2 of the typical Latin-American hit tunes by Ernesto Lecuona					Photographic reproduction of an advertisement in Billboard magazine for two Ernesto Lecuona songs played by José Curbelo.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Latin jazz; Mambos (Music);	Advertisements; Clippings; Reproductions;				New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000083						chc52990000830001001		26943088 Bytes	2437	3682	537412828	RGB	8	600	chc52990000830001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/94	94	98.jp2	/chc5299/image/98.jp2
Jose Curbelo and the business of music		Ortiz, Isabelle			Photographic reproduction of a magazine clipping.	Curbelo, José, 1917-2012; Concert agents; Latin jazz;	Clippings; Reproductions;					1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000007						chc52990000070001001		27171100 Bytes	2484	3643	492181205	RGB	8	600	chc52990000070001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/95	95	29.jp2	/chc5299/image/29.jp2
José Curbelo and Machito shows at La Conga nightclub in New York City					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Machito Orchestra; Rumbas; Latin jazz; Mambos (Music); Nightclubs -- New York (State) -- New York;	Advertisements; Clippings; Reproductions;	Daily mirror	1947-01-10	1940-1950	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000071						chc52990000710001001		27514348 Bytes	2494	3674	3202196980	RGB	8	600	chc52990000710001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/96	96	19.jp2	/chc5299/image/19.jp2
José Curbelo and Sonny Dunham shows at the Roseland Ballroom in New York City					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Dunham, Sonny; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Roseland Ballroom (New York, New York);	Advertisements; Clippings; Reproductions;	Daily news	1947-09-15	1940-1950	New York (New York)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000037						chc52990000370001001		26954232 Bytes	3658	2454	24467266	RGB	8	600	chc52990000370001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/97	97	26.jp2	/chc5299/image/26.jp2
Show by José Curbelo and his orchestra at the Havana-Madrid nightclub in New York City					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Latin jazz; Mambos (Music); Nightclubs -- New York (State) -- New York;	Advertisements; Clippings; Reproductions;	Daily news	1950-05-06	1950-1960	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000067						chc52990000670001001		27615432 Bytes	2502	3676	2619106672	RGB	8	600	chc52990000670001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/98	98	45.jp2	/chc5299/image/45.jp2
José Curbelo (third from right) with Ernesto Lecuona (third from left) and friends					Written on front: "Para Jose Curbelo, a quien deseo muchos exitos - su amigo de siempre, Ernesto Lecuona". Reproduction of a photograph.	Curbelo, José, 1917-2012; Cuban American band directors; Lecuona, Ernesto, 1896-1963;	Photographs; Reproductions;		1943	1940-1950		1 b&w photograph; 13 x 18 cm	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000110						chc52990001100001001		40266036 Bytes	4288	3128	2250792135	RGB	8	600	chc52990001100001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/99	99	88.jp2	/chc5299/image/88.jp2
José Curbelo (at center) with friends					Written on verso: "Apr 30, 1987". From left to right: Celia Cruz, Celi Bee, Pedro Knight, José Curbelo, and Roberto Torres.	Curbelo, José, 1917-2012; Cuban American band directors; Concert agents; Cruz, Celia; Celi Bee; Torres, Roberto, 1940-;	Photographs;		1987-04-30	1980-1990		1 color photograph; 20.3 x 25.4 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000103						chc52990001030001001		88939760 Bytes	6072	4881	2270433137	RGB	8	600	chc52990001030001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/100	100	106.jp2	/chc5299/image/106.jp2
José Curbelo and his band		Kriegsmann, James J.				Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- United States;	Photographs;				New York (New York);	1 b&w photograph; 25.5 x 20.6 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000119						chc52990001190001001		90614548 Bytes	4960	6088	991609424	RGB	8	600	chc52990001190001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/101	101	2.jp2	/chc5299/image/2.jp2
José Curbelo plays the Sunny Isles nightclub in Miami, Florida					Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- Florida -- Miami;	Clippings; Reproductions;		1950-01-02	1950-1960	Miami (Florida);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000060						chc52990000600001001		27467644 Bytes	2488	3677	2285224052	RGB	8	600	chc52990000600001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/102	102	67.jp2	/chc5299/image/67.jp2
Stars for blind					Note about José Curbelo's participation in the Galaxy of Stars benefit in New York City. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Benefit shows; Madison Square Garden (New York, New York);	Clippings; Reproductions;	Daily news	1949-05-02	1940-1950	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000088						chc52990000880001001		27056364 Bytes	3660	2462	1980432666	RGB	8	600	chc52990000880001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/103	103	95.jp2	/chc5299/image/95.jp2
Atracción de esta semana en el Teatro Triboro					José Curbelo plays the Teatro Triboro in Harlem, New York. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas;	Clippings; Reproductions;	La prensa	1948-03-22	1940-1950	Harlem (New York, New York)	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000080						chc52990000800001001		27486492 Bytes	2508	3650	2774300541	RGB	8	600	chc52990000800001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/104	104	81.jp2	/chc5299/image/81.jp2
José Curbelo and his band		Kriegsmann, James J.			Reproduction of a photograph.	Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- United States;	Photographs; Reproductions;				New York (New York);	1 b&w photograph; 10.1 x 15.5 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000133						chc52990001330001001		27875364 Bytes	3727	2491	2540249551	RGB	8	600	chc52990001330001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/105	105	71.jp2	/chc5299/image/71.jp2
