Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 225																											chc0347000231						chc03470002310225001	Image	74175452 Bytes	4409	5606	2984916928	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310225001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5095	5095	5096.jp2	/chc0347/image/5096.jp2
Page 226																											chc0347000231						chc03470002310226001	Image	129194880 Bytes	6296	6840	1459605667	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310226001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5096	5096	5097.jp2	/chc0347/image/5097.jp2
Page 227																											chc0347000231						chc03470002310227001	Image	119837760 Bytes	5840	6840	2033333877	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310227001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5097	5097	5098.jp2	/chc0347/image/5098.jp2
Page 228																											chc0347000231						chc03470002310228001	Image	71203340 Bytes	4292	5528	2555343301	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310228001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5098	5098	5099.jp2	/chc0347/image/5099.jp2
Page 229																											chc0347000231						chc03470002310229001	Image	77209216 Bytes	4540	5667	2314808432	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310229001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5099	5099	5100.jp2	/chc0347/image/5100.jp2
Page 230																											chc0347000231						chc03470002310230001	Image	71631276 Bytes	4293	5560	2798832390	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310230001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5100	5100	5101.jp2	/chc0347/image/5101.jp2
Page 231																											chc0347000231						chc03470002310231001	Image	75480344 Bytes	4501	5588	2229315591	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310231001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5101	5101	5102.jp2	/chc0347/image/5102.jp2
Page 232																											chc0347000231						chc03470002310232001	Image	70593856 Bytes	4280	5496	3561605166	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310232001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5102	5102	5103.jp2	/chc0347/image/5103.jp2
Page 233																											chc0347000231						chc03470002310233001	Image	74630544 Bytes	4440	5601	3953890169	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310233001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5103	5103	5104.jp2	/chc0347/image/5104.jp2
Page 234																											chc0347000231						chc03470002310234001	Image	71046032 Bytes	4320	5480	2765980815	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310234001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5104	5104	5105.jp2	/chc0347/image/5105.jp2
Page 235																											chc0347000231						chc03470002310235001	Image	74432520 Bytes	4429	5600	4151610110	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310235001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5105	5105	5106.jp2	/chc0347/image/5106.jp2
Page 236																											chc0347000231						chc03470002310236001	Image	71615396 Bytes	4292	5560	722852828	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310236001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5106	5106	5107.jp2	/chc0347/image/5107.jp2
Page 237																											chc0347000231						chc03470002310237001	Image	73134588 Bytes	4358	5592	1531448519	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310237001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5107	5107	5108.jp2	/chc0347/image/5108.jp2
Page 238																											chc0347000231						chc03470002310238001	Image	73770964 Bytes	4430	5549	580138931	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310238001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5108	5108	5109.jp2	/chc0347/image/5109.jp2
Page 239																											chc0347000231						chc03470002310239001	Image	73617660 Bytes	4341	5651	1521238977	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310239001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5109	5109	5110.jp2	/chc0347/image/5110.jp2
Page 240																											chc0347000231						chc03470002310240001	Image	72985184 Bytes	4409	5516	2393063852	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310240001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5110	5110	5111.jp2	/chc0347/image/5111.jp2
Page 241																											chc0347000231						chc03470002310241001	Image	74227856 Bytes	4360	5673	1363089658	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310241001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5111	5111	5112.jp2	/chc0347/image/5112.jp2
Page 242																											chc0347000231						chc03470002310242001	Image	71091400 Bytes	4293	5518	229195938	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310242001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5112	5112	5113.jp2	/chc0347/image/5113.jp2
Page 243																											chc0347000231						chc03470002310243001	Image	75587168 Bytes	4454	5655	1709488681	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310243001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5113	5113	5114.jp2	/chc0347/image/5114.jp2
Page 244																											chc0347000231						chc03470002310244001	Image	71985780 Bytes	4336	5532	1957144282	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310244001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5114	5114	5115.jp2	/chc0347/image/5115.jp2
Page 245																											chc0347000231						chc03470002310245001	Image	75541100 Bytes	4479	5620	3428722537	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310245001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5115	5115	5116.jp2	/chc0347/image/5116.jp2
Page 246																											chc0347000231						chc03470002310246001	Image	73078516 Bytes	4364	5580	2985685557	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310246001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5116	5116	5117.jp2	/chc0347/image/5117.jp2
Page 247																											chc0347000231						chc03470002310247001	Image	74024048 Bytes	4411	5592	1529103762	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310247001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5117	5117	5118.jp2	/chc0347/image/5118.jp2
Page 248																											chc0347000231						chc03470002310248001	Image	71393932 Bytes	4316	5512	2961781889	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310248001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5118	5118	5119.jp2	/chc0347/image/5119.jp2
Page 249																											chc0347000231						chc03470002310249001	Image	73823960 Bytes	4396	5596	1688194965	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310249001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5119	5119	5120.jp2	/chc0347/image/5120.jp2
Page 250																											chc0347000231						chc03470002310250001	Image	71394108 Bytes	4316	5512	1475162646	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310250001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5120	5120	5121.jp2	/chc0347/image/5121.jp2
Page 251																											chc0347000231						chc03470002310251001	Image	73116712 Bytes	4382	5560	1360465597	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310251001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5121	5121	5122.jp2	/chc0347/image/5122.jp2
Page 252																											chc0347000231						chc03470002310252001	Image	70177796 Bytes	4268	5479	478053154	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310252001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5122	5122	5123.jp2	/chc0347/image/5123.jp2
Page 253																											chc0347000231						chc03470002310253001	Image	73368608 Bytes	4379	5583	1176352331	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310253001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5123	5123	5124.jp2	/chc0347/image/5124.jp2
Page 254																											chc0347000231						chc03470002310254001	Image	70501408 Bytes	4262	5512	2857243215	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310254001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5124	5124	5125.jp2	/chc0347/image/5125.jp2
Page 255																											chc0347000231						chc03470002310255001	Image	74308040 Bytes	4480	5527	1100915910	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310255001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5125	5125	5126.jp2	/chc0347/image/5126.jp2
Page 256																											chc0347000231						chc03470002310256001	Image	70192936 Bytes	4313	5423	3745288976	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310256001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5126	5126	5127.jp2	/chc0347/image/5127.jp2
Page 257																											chc0347000231						chc03470002310257001	Image	72293908 Bytes	4335	5557	3211982338	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310257001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5127	5127	5128.jp2	/chc0347/image/5128.jp2
Page 258																											chc0347000231						chc03470002310258001	Image	71966920 Bytes	4376	5480	2357695127	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310258001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5128	5128	5129.jp2	/chc0347/image/5129.jp2
Page 259																											chc0347000231						chc03470002310259001	Image	71917072 Bytes	4335	5528	3166019949	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310259001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5129	5129	5130.jp2	/chc0347/image/5130.jp2
Page 260																											chc0347000231						chc03470002310260001	Image	70300544 Bytes	4277	5477	494642198	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310260001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5130	5130	5131.jp2	/chc0347/image/5131.jp2
Page 261																											chc0347000231						chc03470002310261001	Image	71306612 Bytes	4292	5536	166931373	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310261001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5131	5131	5132.jp2	/chc0347/image/5132.jp2
Page 262																											chc0347000231						chc03470002310262001	Image	70861348 Bytes	4304	5486	2265621978	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310262001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5132	5132	5133.jp2	/chc0347/image/5133.jp2
Page 263																											chc0347000231						chc03470002310263001	Image	72396308 Bytes	4371	5519	3025669708	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310263001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5133	5133	5134.jp2	/chc0347/image/5134.jp2
Page 264																											chc0347000231						chc03470002310264001	Image	71680904 Bytes	4327	5520	1823654754	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310264001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5134	5134	5135.jp2	/chc0347/image/5135.jp2
Page 265																											chc0347000231						chc03470002310265001	Image	73327748 Bytes	4357	5608	2997881260	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310265001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5135	5135	5136.jp2	/chc0347/image/5136.jp2
Page 266																											chc0347000231						chc03470002310266001	Image	70822868 Bytes	4269	5528	2010396598	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310266001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5136	5136	5137.jp2	/chc0347/image/5137.jp2
Page 267																											chc0347000231						chc03470002310267001	Image	71576076 Bytes	4295	5553	28755916	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310267001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5137	5137	5138.jp2	/chc0347/image/5138.jp2
Page 268																											chc0347000231						chc03470002310268001	Image	70560420 Bytes	4231	5557	2351684499	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310268001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5138	5138	5139.jp2	/chc0347/image/5139.jp2
Page 269																											chc0347000231						chc03470002310269001	Image	73064460 Bytes	4360	5584	806159938	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310269001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5139	5139	5140.jp2	/chc0347/image/5140.jp2
Page 270																											chc0347000231						chc03470002310270001	Image	70781824 Bytes	4279	5512	2174449599	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310270001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5140	5140	5141.jp2	/chc0347/image/5141.jp2
Page 271																											chc0347000231						chc03470002310271001	Image	73236904 Bytes	4376	5577	197000441	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310271001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5141	5141	5142.jp2	/chc0347/image/5142.jp2
Page 272																											chc0347000231						chc03470002310272001	Image	72803312 Bytes	4376	5544	1573296006	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310272001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5142	5142	5143.jp2	/chc0347/image/5143.jp2
Page 273																											chc0347000231						chc03470002310273001	Image	73703936 Bytes	4360	5633	2068845736	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310273001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5143	5143	5144.jp2	/chc0347/image/5144.jp2
Page 274																											chc0347000231						chc03470002310274001	Image	73483292 Bytes	4404	5560	930697705	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310274001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5144	5144	5145.jp2	/chc0347/image/5145.jp2
Page 275																											chc0347000231						chc03470002310275001	Image	73989408 Bytes	4405	5597	1316767217	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310275001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5145	5145	5146.jp2	/chc0347/image/5146.jp2
Page 276																											chc0347000231						chc03470002310276001	Image	71121820 Bytes	4305	5505	2349039622	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310276001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5146	5146	5147.jp2	/chc0347/image/5147.jp2
Page 277																											chc0347000231						chc03470002310277001	Image	75119812 Bytes	4407	5680	1752490729	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310277001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5147	5147	5148.jp2	/chc0347/image/5148.jp2
Page 278																											chc0347000231						chc03470002310278001	Image	70664472 Bytes	4268	5517	3780001541	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310278001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5148	5148	5149.jp2	/chc0347/image/5149.jp2
Page 279																											chc0347000231						chc03470002310279001	Image	76245396 Bytes	4448	5712	2118287907	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310279001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5149	5149	5150.jp2	/chc0347/image/5150.jp2
Page 280																											chc0347000231						chc03470002310280001	Image	70903740 Bytes	4309	5483	517974640	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310280001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5150	5150	5151.jp2	/chc0347/image/5151.jp2
Page 281																											chc0347000231						chc03470002310281001	Image	72605408 Bytes	4342	5572	280903829	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310281001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5151	5151	5152.jp2	/chc0347/image/5152.jp2
Page 282																											chc0347000231						chc03470002310282001	Image	72201224 Bytes	4297	5599	3938887441	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310282001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5152	5152	5153.jp2	/chc0347/image/5153.jp2
Page 283																											chc0347000231						chc03470002310283001	Image	75199276 Bytes	4377	5725	2585947536	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310283001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5153	5153	5154.jp2	/chc0347/image/5154.jp2
Page 284																											chc0347000231						chc03470002310284001	Image	73146136 Bytes	4372	5575	2847425538	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310284001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5154	5154	5155.jp2	/chc0347/image/5155.jp2
Page 285																											chc0347000231						chc03470002310285001	Image	75845560 Bytes	4441	5691	1637523208	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310285001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5155	5155	5156.jp2	/chc0347/image/5156.jp2
Page 286																											chc0347000231						chc03470002310286001	Image	73923908 Bytes	4432	5558	2472456753	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310286001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5156	5156	5157.jp2	/chc0347/image/5157.jp2
Page 287																											chc0347000231						chc03470002310287001	Image	75604920 Bytes	4406	5718	1130325122	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310287001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5157	5157	5158.jp2	/chc0347/image/5158.jp2
Page 288																											chc0347000231						chc03470002310288001	Image	74541580 Bytes	4430	5607	367561422	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310288001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5158	5158	5159.jp2	/chc0347/image/5159.jp2
Page 289																											chc0347000231						chc03470002310289001	Image	76152908 Bytes	4385	5787	1135889252	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310289001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5159	5159	5160.jp2	/chc0347/image/5160.jp2
Page 290																											chc0347000231						chc03470002310290001	Image	74704332 Bytes	4486	5549	134148602	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310290001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5160	5160	5161.jp2	/chc0347/image/5161.jp2
Page 291																											chc0347000231						chc03470002310291001	Image	76252200 Bytes	4446	5715	2774486727	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310291001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5161	5161	5162.jp2	/chc0347/image/5162.jp2
Page 292																											chc0347000231						chc03470002310292001	Image	76973740 Bytes	4551	5636	58245150	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002310292001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5162	5162	5163.jp2	/chc0347/image/5163.jp2
Page 293																											chc0347000231						chc03470002310293001	Image	79995840 Bytes	4549	5860	3880838727	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002310293001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5163	5163	5164.jp2	/chc0347/image/5164.jp2
Page 294																											chc0347000231						chc03470002310294001	Image	72915792 Bytes	4377	5551	1830175818	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310294001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5164	5164	5165.jp2	/chc0347/image/5165.jp2
Page 295																											chc0347000231						chc03470002310295001	Image	78928168 Bytes	4489	5859	1931275447	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310295001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5165	5165	5166.jp2	/chc0347/image/5166.jp2
Page 296																											chc0347000231						chc03470002310296001	Image	72247776 Bytes	4340	5547	1559855416	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310296001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5166	5166	5167.jp2	/chc0347/image/5167.jp2
Page 297																											chc0347000231						chc03470002310297001	Image	76445492 Bytes	4469	5700	3132193263	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310297001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5167	5167	5168.jp2	/chc0347/image/5168.jp2
Page 298																											chc0347000231						chc03470002310298001	Image	74362716 Bytes	4428	5596	2786837870	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310298001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5168	5168	5169.jp2	/chc0347/image/5169.jp2
Page 299																											chc0347000231						chc03470002310299001	Image	74282944 Bytes	4374	5659	971039497	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310299001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5169	5169	5170.jp2	/chc0347/image/5170.jp2
Page 300																											chc0347000231						chc03470002310300001	Image	73692160 Bytes	4360	5632	2036610591	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310300001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5170	5170	5171.jp2	/chc0347/image/5171.jp2
Page 301																											chc0347000231						chc03470002310301001	Image	76719328 Bytes	4436	5763	1800814122	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310301001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5171	5171	5172.jp2	/chc0347/image/5172.jp2
Page 302																											chc0347000231						chc03470002310302001	Image	69926808 Bytes	4248	5485	139616931	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310302001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5172	5172	5173.jp2	/chc0347/image/5173.jp2
Page 303																											chc0347000231						chc03470002310303001	Image	77190168 Bytes	4496	5721	399503164	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310303001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5173	5173	5174.jp2	/chc0347/image/5174.jp2
Page 304																											chc0347000231						chc03470002310304001	Image	70551400 Bytes	4166	5643	4002079194	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310304001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5174	5174	5175.jp2	/chc0347/image/5175.jp2
Page 305																											chc0347000231						chc03470002310305001	Image	77287048 Bytes	4472	5759	4224096026	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310305001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5175	5175	5176.jp2	/chc0347/image/5176.jp2
Page 306																											chc0347000231						chc03470002310306001	Image	72635088 Bytes	4404	5496	732708488	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310306001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5176	5176	5177.jp2	/chc0347/image/5177.jp2
Page 307																											chc0347000231						chc03470002310307001	Image	77230796 Bytes	4512	5704	2452720294	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310307001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5177	5177	5178.jp2	/chc0347/image/5178.jp2
Page 308																											chc0347000231						chc03470002310308001	Image	72512732 Bytes	4325	5587	482482546	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310308001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5178	5178	5179.jp2	/chc0347/image/5179.jp2
Page 309																											chc0347000231						chc03470002310309001	Image	76993536 Bytes	4439	5780	3782959606	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310309001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5179	5179	5180.jp2	/chc0347/image/5180.jp2
Page 310																											chc0347000231						chc03470002310310001	Image	72840384 Bytes	4350	5580	3698333651	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310310001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5180	5180	5181.jp2	/chc0347/image/5181.jp2
