Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Save Our Everglades				Letter and formal "Save Our Everglades" award from Governor Bob Graham to Marjory Stoneman Douglas		Douglas, Marjory Stoneman; Graham, Bob, 1936-; Everglades (Florida); Kissimmee River (Florida)	Certificates		1986-10-27	1980-1990	Florida	1 letter and 1 certificate; 8.5 x 11 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series VI. Awards	Box No. 50, Folder Title: General						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0060000105	Text						image/tiff										2013-03-26	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/124	124	125.cpd	/asm0060/image/125.cpd
Side 1															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000106	Text					asm00600001060001001.tif	image/tiff	20797.421 KB	5303	6826	0x740B3940	RGB	24-bit depth	600 dpi	asm00600001060001001.tif		2008-11-22	2008-11-22	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/125	125	126.jp2	/asm0060/image/126.jp2
Side 2															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000106	Text					asm00600001060002001.tif	image/tiff	38928.879 KB	5280	6756	0x29E937EB	RGB	24-bit depth	600 dpi	asm00600001060002001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/126	126	127.jp2	/asm0060/image/127.jp2
Vote yes. May 8, 1990. Dade County referendum. Environmental preservation (top of page four on the ballot). Save our heritage!				A flyer supporting an environmental preservation ballot for the establishment of a $90 million fund to buy and protect endangered land in Dade County.  The flyer includes a letter by Marjory Stoneman Douglas.		Environmental protection	Fliers (Printed matter)				Miami (Florida)	2 page flyer; 8.5 x 11 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 48-A, Folder No. 45, Folder Title: Everglades						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0060000106	Text						image/tiff										2013-03-26	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/127	127	128.cpd	/asm0060/image/128.cpd
Side 1															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000091	Text					asm00600000910001001.tif	image/tiff	25046.391 KB	6740	5285	0x5279C7A	RGB	24-bit depth	600 dpi	asm00600000910001001.tif		2008-11-22	2008-11-22	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/131	131	132.jp2	/asm0060/image/132.jp2
Side 2															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000091	Text					asm00600000910002001.tif	image/tiff	20678.616 KB	6780	5288	0xBEEE737B	RGB	24-bit depth	600 dpi	asm00600000910002001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/132	132	133.jp2	/asm0060/image/133.jp2
The Friends of the Everglades. Marjory Stoneman Douglas, President. 3744 Stewart Avenue, Coconut Grove, Florida 33133				A pamphlet of the environmental organization, Friends of the Everglades, founded by Marjory Stoneman Douglas. The document includes information about the history of the organization, its major and ongoing projects as well as its membership.		Douglas, Marjory Stoneman; Environmental protection; Everglades (Florida); Kissimmee River (Florida); Graham, Bob, 1936-	Pamphlets				Florida	1 pamphlet; 2.2 x 21.2 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series XII.  Clippings	Box No. 59, Folder No. 15, Folder Title: Friends of the Everglades : environmental information						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0060000091	Text						image/tiff										2013-03-26	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/133	133	134.cpd	/asm0060/image/134.cpd
Page 1															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900001001.tif	image/tiff	20832.253 KB	5361	6792	0xA75C4ACD	RGB	24-bit depth	600 dpi	asm00600000900001001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/134	134	135.jp2	/asm0060/image/135.jp2
Page 2															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900002001.tif	image/tiff	27064.078 KB	5285	6869	0xB07C8330	RGB	24-bit depth	600 dpi	asm00600000900002001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/135	135	136.jp2	/asm0060/image/136.jp2
Page 3															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900003001.tif	image/tiff	26274.23 KB	5268	6822	0x4ADD6067	RGB	24-bit depth	600 dpi	asm00600000900003001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/136	136	137.jp2	/asm0060/image/137.jp2
Page 4															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900004001.tif	image/tiff	21262.304 KB	5259	6791	0x3A33F46	RGB	24-bit depth	600 dpi	asm00600000900004001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/137	137	138.jp2	/asm0060/image/138.jp2
Page 5															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900005001.tif	image/tiff	21730.773 KB	5241	6782	0xCFED47E4	RGB	24-bit depth	600 dpi	asm00600000900005001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/138	138	139.jp2	/asm0060/image/139.jp2
Page 6															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900006001.tif	image/tiff	27333.2 KB	5277	6781	0xD9F118C3	RGB	24-bit depth	600 dpi	asm00600000900006001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/139	139	140.jp2	/asm0060/image/140.jp2
Page 7															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900007001.tif	image/tiff	23703.064 KB	5264	6767	0x642B5D73	RGB	24-bit depth	600 dpi	asm00600000900007001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/140	140	141.jp2	/asm0060/image/141.jp2
Page 8															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900008001.tif	image/tiff	23562.629 KB	5247	6757	0x9804B704	RGB	24-bit depth	600 dpi	asm00600000900008001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/141	141	142.jp2	/asm0060/image/142.jp2
Page 9															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900009001.tif	image/tiff	30815.066 KB	5231	6764	0xE4D53BB1	RGB	24-bit depth	600 dpi	asm00600000900009001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/142	142	143.jp2	/asm0060/image/143.jp2
Page 10															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900010001.tif	image/tiff	26471.954 KB	5225	6798	0x34410F91	RGB	24-bit depth	600 dpi	asm00600000900010001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/143	143	144.jp2	/asm0060/image/144.jp2
Page 11															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900011001.tif	image/tiff	26847.695 KB	5220	6756	0x6F36E3	RGB	24-bit depth	600 dpi	asm00600000900011001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/144	144	145.jp2	/asm0060/image/145.jp2
Page 12															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000090	Text					asm00600000900012001.tif	image/tiff	20464.224 KB	5251	6780	0x7368754C	RGB	24-bit depth	600 dpi	asm00600000900012001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/145	145	146.jp2	/asm0060/image/146.jp2
What are they doing to the Everglades?				A typescript of about 3,800 words about the Everglades		Everglades (Florida)	Typescripts		1947	1940-1950	Everglades (Florida)	12 page typescript; 8.5 x 11 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060								http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0060000090	Text						image/tiff										2013-03-26	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/146	146	147.cpd	/asm0060/image/147.cpd
Side 1															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000068	Text					asm00600000680001001.tif	image/tiff	24384.347 KB	5228	6859	0x391C2C15	RGB	24-bit depth	600 dpi	asm00600000680001001.tif		2008-11-22	2008-11-22	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/147	147	148.jp2	/asm0060/image/148.jp2
Side 2															University of Miami Libraries. Special Collections	Marjory Stoneman Douglas Papers	ASM0060										asm0060000068	Text					asm00600000680002001.tif	image/tiff	17708.174 KB	5230	6830	0x953038F3	RGB	24-bit depth	600 dpi	asm00600000680002001.tif		2008-11-22	2008-12-15	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/148	148	149.jp2	/asm0060/image/149.jp2
The man who died for birds by Marjory Stoneman Douglas				First 2 pages of an 11 page typescript about the Audubon Society's initial effors to protect the Florida white egret from hunting. The bird's feathers were being used for the adornment of women's hats.		Short stories, American -- Florida; Birds -- Florida	Typescripts				Florida	2 pages; 8.5 x 11 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series III	Box No. 35, Folder No. 82, Folder Title: The Man Who Died for Birds						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0060000068	Text						image/tiff										2013-03-26	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/149	149	150.cpd	/asm0060/image/150.cpd
Marjory Stoneman at 1 1/2 years old		W.H. Jacoby & Son				Douglas, Marjory Stoneman	Portrait photographs		ca. 1891	1890-1900	Taunton (Massachusetts)	10.5 x 16.6 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000560001001	image/tiff	7795.007 KB	2802	4122	0x51FB4A01	RGB	24-bit depth	600 dpi	asm00600000560001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/150	150	152.jp2	/asm0060/image/152.jp2
Letter from George Horace Lorimer, Saturday Evening Post editor, to Marjory Stoneman Douglas, January 3, 1935		Lorimer, George Horace, 1869-1937		Letter from Saturday Evening Post editor George Horace Lorimer to Marjory Stoneman Douglas asking her to write a short story on the Plant and Flagler period in Florida.		Saturday Evening Post; Douglas, Marjory Stoneman; Short stories, American -- Florida	Correspondence		1935-01-03	1930-1940	Philadelphia (Pennsylvania)	1 page letter	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs and Videos	Box No. 36  Folder No. 2  Folder Title: Wellesley College.  Folder Date: 1912						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000660001001	image/tiff	13732.3 KB	3958	4407	0x7F860F52	RGB	24-bit depth	600 dpi	asm00600000660001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/151	151	151.jp2	/asm0060/image/151.jp2
Fanny Trefethen		Rugg, Minneapolis		Marjory Stoneman Douglas' aunt Fanny (her mother's sister).	[Marjory's mother]; Rugg, South 5th St., Minneapolis, The only studio on the ground floor, [8-18-88-MSD says this is her Aunt Fanny (M.H. Hubbart)]	Trefethen, Fanny	Portrait photographs				Minneapolis (Minnesota)	1  b&w  photograph; 10.5 x 16.6 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000580001001	image/tiff	5734.185 KB	2742	4062	0xAD6BE369	RGB	24-bit depth	600 dpi	asm00600000580001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/152	152	153.jp2	/asm0060/image/153.jp2
Planting trees in Coco Plum				Marjory Stoneman Douglas and friends are planting trees at the back of the old Coco Plum Woman's Club in South Miami.	Planting trees back of old Coco Plum Woman's Club in S. Miami.	Douglas, Marjory Stoneman; Women's Club (Coco Plum, Florida); Trees	Group photographs		1923	1920-1930		1  b&W photograph; 12.3 x 10 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000590001001	image/tiff	3629.633 KB	3149	2567	0x3F9E7D7B	RGB	24-bit depth	600 dpi	asm00600000590001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/153	153	154.jp2	/asm0060/image/154.jp2
Florence Lillian Trefethen				Marjory Stoneman Douglas' mother, Florence Lillian Trefethen		Trefethen, Florence Lillian	Portrait photographs				Taunton (Massachusetts)	1  b&W photograph; 10.5 x 15 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000600001001	image/tiff	6546.127 KB	2774	3768	0x4C9C5F8E	RGB	24-bit depth	600 dpi	asm00600000600001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/154	154	155.jp2	/asm0060/image/155.jp2
Florence Parady Trefethen				Marjory Stoneman Douglas' maternal French grandmother, Florence Parady Trefethen		Trefethen, Florence Parady	Portrait photographs				Taunton (Massachusetts)	1  b&W photograph; 10 x 14.5 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000610001001	image/tiff	4301.324 KB	2514	3611	0xABF92047	RGB	24-bit depth	600 dpi	asm00600000610001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/155	155	156.jp2	/asm0060/image/156.jp2
Aletha White Stoneman		Hunter Bros.		Marjory Stoneman Douglas' paternal grandmother Aletha White Stoneman		Stoneman, Aletha White	Portrait photographs				Taunton (Massachusetts)	1  b&W photograph; 10.5 x 16.4 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV. Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000620001001	image/tiff	5774.911 KB	2743	4056	0xDA30F824	RGB	24-bit depth	600 dpi	asm00600000620001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/156	156	157.jp2	/asm0060/image/157.jp2
Frank Bryant Stoneman				Marjory Stoneman's father, Frank B. Stoneman	F.B.S., Father in front of his Miami house	Stoneman, Frank Bryant	Photographs				Miami (Florida)	1  b&W photograph; 6.5 x 10.6 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000630001001	image/tiff	4292.119 KB	1729	2734	0x921454DF	RGB	24-bit depth	600 dpi	asm00600000630001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/157	157	158.jp2	/asm0060/image/158.jp2
Marjory Stoneman				Marjory Stoneman Douglas' senior yearbook picture from Wellesley College. She was 22.		Douglas, Marjory Stoneman; Wellesley College	Photographs		ca. 1912	1910-1920	Wellesley (Massachusetts)	1  b&W photograph; 13 x 20.2 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000640001001	image/tiff	4936.681 KB	2480	3864	0xF3D4FCCB	RGB	24-bit depth	600 dpi	asm00600000640001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/158	158	159.jp2	/asm0060/image/159.jp2
The Fool's Club				The Fool's Club at Wellesley College. Marjory Stoneman is kneeling in the foreground as April's Fool.		Douglas, Marjory Stoneman; Wellesley College	Group photographs				Wellesley (Massachusetts)	1  b&W photograph; 25.3 x 20.4 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family Photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000650001001	image/tiff	7915.354 KB	5849	3160	0x7702A604	RGB	24-bit depth	600 dpi	asm00600000650001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/159	159	160.jp2	/asm0060/image/160.jp2
Letter from Dewitt Wallace to Marjory Stoneman Douglas about the success of "An Earlier Pocahontas", Febrary 11, 1948		Wallace, DeWitt, 1889-1981		Reader's Digest editor and co-founder, Dewitt Wallace, wrote to Marjory Stoneman Douglas about the success of her article "An Earlier Pocahontas".		Douglas, Marjory Stoneman; Reader's digest; Pocahontas, d.1617 -- Florida -- Fiction	Correspondence		1948-02-11	1940-1950	Miami (Florida)	1 letter; 18.5 x 26.5 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 17   Folder Date: 1948-1975						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000690001001	image/tiff	17707.193 KB	4502	6449	0xDD30B1AD	RGB	24-bit depth	600 dpi	asm00600000690001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/160	160	161.jp2	/asm0060/image/161.jp2
Everglades: river of grass book signing event				Marjory Stoneman Douglas book signing event "Everglades: river of grass" at the Burdines department store in Miami, Florida.		Everglades (Florida); Douglas, Marjory Stoneman	Photographs		ca. 1947	1940-1950	Miami (Florida)	1 b&W photograph; 10 x 8 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 71  Folder Title: Marjory Stoneman Douglas book signing: "River of Grass".  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000710001001	image/tiff	11426.888 KB	6144	4917	0xFB88CEA6	RGB	24-bit depth	600 dpi	asm00600000710001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/161	161	162.jp2	/asm0060/image/162.jp2
Ruth Bryan Owen in the Florida Everglades		Harlan P. Kelsey		Photograph of the Honorable Ruth Bryan Owen, a friend of Marjory Stoneman Douglas, during a "National Park Authorities visit to inspect the Everglades Park area, Feb. 11, 1930." Ruth Bryan Owen, the first elected congresswoman from Florida and later the first United States female ambassador, sponsored the bill for the creation of the Everglades National Park.	Hon. Ruth Bryan Owen and Harlan P. Kelsey, East Boxford, Mass., Feb 15, 1930	Owen, Ruth Bryan; Everglades (Florida)	Photographs	Harlan P. Kelsey	1930-02-15	1930-1940	Everglades (Florida)	1 b&w photo; 14 x 8.8 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 42  Folder No. 50A  Folder Title: News.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image; Text	2008-11-14				asm00600000770001001	image/tiff	2820.93 KB	2232	3592	0x4ECFEC84	RGB	24-bit depth	600 dpi	asm00600000770001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/162	162	163.jp2	/asm0060/image/163.jp2
Marjory Stoneman Douglas canoing in the Everglades				Marjory Stoneman Douglas in canoe with companion and preparing to write about the Florida Everglades. She spent four years conducting research in archives, speaking to government officials and various scholars knowledgeable about the history and nature of the River of Grass.	MSD in canoe with companion "preparing to writing [sic] Everglades"	Douglas, Marjory Stoneman; Everglades (Florida)	Photographs			1940-1950	Everglades (Florida)	1 b&w photo; 11.7 x 8.3 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series IV.  Photographs	Box No. 37  Folder No. 90A  Folder Title: Family photos.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image; Text	2008-11-14				asm00600000800001001	image/tiff	1276.379 KB	2928	2143	0x6E3BDA92	RGB	24-bit depth	600 dpi	asm00600000800001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/163	163	164.jp2	/asm0060/image/164.jp2
Letter from the Reader's Digets editor, Marc A. Rose to Marjory Stoneman Douglas, October 9, 1947		Rose, Marc A.		Letter from Marc A. Rose, Senior Editor of the Reader's Digest, to Marjory Stoneman Douglas congratulating her on her book on the Everglades.		Douglas, Marjory Stoneman; Everglades (Florida)	Letters		1947-10-09	October 9, 1947	Florida. Miami-Dade. Miami; New York. Westchester. Pleasantville	1 page letter; 18.4 x 26.6 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 16  Folder Title: Correspondence.  Folder Date: 1939-1947					© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html		asm00600000810001001	Text	2008-11-14				asm00600000810001001	image/tiff	23812.088 KB	4518	6428	0x3E8CE060	RGB	24-bit depth	600 dpi	asm00600000810001001.tif		2008-12-12	2010-09-22	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/164	164	165.jp2	/asm0060/image/165.jp2
Letter from John Selby, Rinehart editor, to Marjory Stoneman Douglas, November 6, 1947		Selby, John		Congratulatory letter from John Selby, editor of Rinehart Publishers, to Marjory Stoneman Douglas for the publication of her book "The Everglades: river of grass".		Douglas, Marjory Stoneman; Everglades (Florida)	Correspondence		1947-11-06	1940-1950	New York (New York)	1 page letter; 13.3 x 21.5 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 16  Folder Title: Correspondence.  Folder Date: 1939-1947						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000820001001	image/tiff	8009.091 KB	3461	5263	0x9C681F27	RGB	24-bit depth	600 dpi	asm00600000820001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/165	165	166.jp2	/asm0060/image/166.jp2
Letter form Ernest F. Coe to Marjory Stoneman Douglas, November 17, 1947		Coe, Ernest F.		Congratulatory letter from Ernest F. Coe to Marjory Stoneman Douglas. Mr. Coe served as the Chairman of the Tropic National Park Committee and lobbied extensively for the preservation of the Everglades and the creation of the national park.		Douglas, Marjory Stoneman; Everglades (Florida)	Correspondence		1947-11-17	1940-1950	Everglades (Florida)	1 page letter; 18.3 x 26.5 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 16  Folder Title: Correspondence.  Folder Date: 1939-1947						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000830001001	image/tiff	15636.101 KB	4536	6476	0xB112576	RGB	24-bit depth	600 dpi	asm00600000830001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/166	166	167.jp2	/asm0060/image/167.jp2
Letter from Katherine Barnard, associate editor of W.W. Norton, to Marjory Stoneman Douglas, December 12, 1947		Barnard, Katherine		Congratulatory letter from Katherine Barnard, associate editor of W.W. Norton & Company to Marjory Stoneman Douglas for the publication of the "Everglades: river of grass."		Douglas, Marjory Stoneman; Everglades (Florida)	Correspondence		1947-12-12	1940-1950	New York (New York)	1 page letter; 13.2 x 21.4 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 16  Folder Title: Correspondence.  Folder Date: 1939-1947						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000850001001	image/tiff	7448.356 KB	3417	5209	0x6C5A27F2	RGB	24-bit depth	600 dpi	asm00600000850001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/167	167	168.jp2	/asm0060/image/168.jp2
Letter from Frederick R. Rinehart to Marjory Stoneman Douglas, December 15, 1947		Rinehart, Frederick R.		Letter from Frederick R. Rinehart of Rinehart Publishers to Marjory Stoneman Douglas telling her how pleased the company is with the publication of her book on the Everglades.		Douglas, Marjory Stoneman; Everglades (Florida)	Correspondence		1947-12-15	1940-1950	New York (New York)	1 page letter; 8.5 x 11 inches	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 16  Folder Title: Correspondence.  Folder Date: 1939-1947						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000860001001	image/tiff	15229.89 KB	5297	6747	0xDD66B3A0	RGB	24-bit depth	600 dpi	asm00600000860001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/168	168	169.jp2	/asm0060/image/169.jp2
