Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Waves of Gulf Stream		Bolton, Theodore, b. 1889			Written on front: "390 Gulf Stream March 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Gulf Stream	Sketches		1931-03	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000530001001	image		image/tiff				38848864 Bytes	3191	2028	2931009560	RGB	16	240	asm00340000530001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/217	217	320.jp2	/asm0034/image/320.jp2
View of Taboga Island		Bolton, Theodore, b. 1889			Written on front: "Taboga"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Taboga Island (Panama)	Sketches				Taboga Island (Panama)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000420001001	image		image/tiff				37459180 Bytes	3279	1903	700276000	RGB	16	240	asm00340000420001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/218	218	191.jp2	/asm0034/image/191.jp2
Man standing against a building		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches					1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000180001001	image		image/tiff				37390232 Bytes	3249	1917	3236537775	RGB	16	240	asm00340000180001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/219	219	254.jp2	/asm0034/image/254.jp2
Jurymen		Bolton, Theodore, b. 1889			Written on front: "November 17 1930 Juryman"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Court scenes; Juryman	Sketches		1930-11-17	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 8; Folder Title: Court scenes			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000920001001	image		image/tiff				37228604 Bytes	3235	1917	1237721462	RGB	16	240	asm00340000920001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/220	220	214.jp2	/asm0034/image/214.jp2
Powering the ladder		Bolton, Theodore, b. 1889			Written on front: "Powering the ladder, Colon, G.Z."; "T. Bolton March 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Boats; Boats and boating; Ships -- Equipment and supplies	Sketches		1931-03	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 2; Folder Title: Boats			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000130001001	image		image/tiff				37825946 Bytes	1924	3275	1113474381	RGB	16	240	asm00340000130001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/221	221	252.jp2	/asm0034/image/252.jp2
Gulf Stream waves		Bolton, Theodore, b. 1889			Written on front: "712"; "March 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Gulf Stream	Sketches		1931-03	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000540001001	image		image/tiff				38408450 Bytes	3191	2005	2039798016	RGB	16	240	asm00340000540001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/222	222	196.jp2	/asm0034/image/196.jp2
Scene from the play, "Ruddigore"		Bolton, Theodore, b. 1889			Written on front: ""Ruddigore" August 1931"; "T. Bolton."	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Plays; Operas -- Performances	Sketches		1931-08	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 6; Folder Title: Plays – “Ruddigore”			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002560001001	image	2011-06-23	image/tiff				39857472 Bytes	2034	3264	118126496	RGB	16	240	asm00340002560001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/223	223	305.jp2	/asm0034/image/305.jp2
Sketch of a house		Bolton, Theodore, b. 1889			Written on front: "April 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches		1930-04	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000250001001	image		image/tiff				37111636 Bytes	1894	3264	4216892405	RGB	16	240	asm00340000250001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/224	224	190.jp2	/asm0034/image/190.jp2
View from Barro Colorado Island		Bolton, Theodore, b. 1889			Written on front: "View from Barro Colorado Island March 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Barro Colorado Island (Panama)	Sketches		1931-03	1930-1940	Barro Colorado Island (Panama)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000490001001	image		image/tiff				38230722 Bytes	3261	1953	2705054977	RGB	16	240	asm00340000490001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/225	225	291.jp2	/asm0034/image/291.jp2
Stadium concert		Bolton, Theodore, b. 1889			Written on front: "Stadium Concert"; "T. Bolton August 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Concerts	Sketches		1931-08	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002480001001	image	2011-06-23	image/tiff				37737052 Bytes	1917	3279	4161492607	RGB	16	240	asm00340002480001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/226	226	275.jp2	/asm0034/image/275.jp2
Seals performing with a ball at circus		Bolton, Theodore, b. 1889			Written on front: "The circus April 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Circus	Sketches		1931-04	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 7; Folder Title: Circus			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000890001001	image		image/tiff				38469340 Bytes	1976	3243	401309259	RGB	16	240	asm00340000890001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/227	227	259.jp2	/asm0034/image/259.jp2
Looking out of Harry Brisse's house		Bolton, Theodore, b. 1889			Written on front: "Looking out of Harry Brisse's __"; "August 1930, 6 East 9th Street"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches		1930-08	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000340001001	image		image/tiff				37968946 Bytes	1940	3260	645988016	RGB	16	240	asm00340000340001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/228	228	337.jp2	/asm0034/image/337.jp2
Concert at Carnegie Hall		Bolton, Theodore, b. 1889			Written on front: "oboe, flute, horns"; "1929 Carnegie Hall"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Concerts; Carnegie Hall (New York, New York); New York (New York)	Sketches		1929	1920-1930	New York (New York)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002260001001	image	2011-06-23	image/tiff				37569486 Bytes	1932	3239	919006391	RGB	16	240	asm00340002260001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/229	229	310.jp2	/asm0034/image/310.jp2
Building		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches					1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000170001001	image		image/tiff				37267368 Bytes	1902	3264	2906038493	RGB	16	240	asm00340000170001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/230	230	325.jp2	/asm0034/image/325.jp2
Two men on a ferry		Bolton, Theodore, b. 1889			Written on front: "Oct 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation; Ferries	Sketches		1931-10	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003000001001	image	2011-06-23	image/tiff				39156874 Bytes	3276	1991	1990146994	RGB	16	240	asm00340003000001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/231	231	241.jp2	/asm0034/image/241.jp2
Woman reading a book on public transit		Bolton, Theodore, b. 1889			Written on front: "Jan 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-01	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002670001001	image	2011-06-23	image/tiff				37524354 Bytes	1915	3264	2969547774	RGB	16	240	asm00340002670001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/232	232	294.jp2	/asm0034/image/294.jp2
Orchestra musicians with a saxophone player		Bolton, Theodore, b. 1889			Written on front: "Sept 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Orchestral musicians	Sketches		1930-09	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002420001001	image	2011-06-23	image/tiff				37737220 Bytes	3279	1917	41448570	RGB	16	240	asm00340002420001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/233	233	255.jp2	/asm0034/image/255.jp2
Sketch of a woman reading a newspaper on public transit		Bolton, Theodore, b. 1889			Written on front: "Feb 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-02	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002700001001	image	2011-06-23	image/tiff				37977416 Bytes	3249	1947	1078324129	RGB	16	240	asm00340002700001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/235	235	206.jp2	/asm0034/image/206.jp2
Orchestral musicians with a saxophone player at Steamship Algonquin		Bolton, Theodore, b. 1889			Written on front: "S.S. Algonquin Sept 1 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Orchestral musicians	Sketches		1930-09-01	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002430001001	image	2011-06-23	image/tiff				37481906 Bytes	3267	1911	4291389304	RGB	16	240	asm00340002430001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/236	236	229.jp2	/asm0034/image/229.jp2
Smoking man		Bolton, Theodore, b. 1889			Written on front: "Oct 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Artist's Guild	Sketches		1930-10	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 1; Folder Title: Artist's Guild			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000060001001	image		image/tiff				37527776 Bytes	3261	1917	1405577129	RGB	16	240	asm00340000060001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/237	237	184.jp2	/asm0034/image/184.jp2
Haitian woman carrying a large basket on head		Bolton, Theodore, b. 1889			Written on front: "T. Bolton 1931 March"; "Haiti"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Haiti; Haitians	Sketches		1931-03	1930-1940	Haiti	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000660001001	image		image/tiff				37736146 Bytes	1917	3279	876115222	RGB	16	240	asm00340000660001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/238	238	195.jp2	/asm0034/image/195.jp2
Couple on public transit		Bolton, Theodore, b. 1889			Written on front: "Nov 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1931-11	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003010001001	image	2011-06-23	image/tiff				37837444 Bytes	3293	1914	1801280038	RGB	16	240	asm00340003010001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/239	239	293.jp2	/asm0034/image/293.jp2
Ruel Johnson and Charles Fairman		Bolton, Theodore, b. 1889			Written on front: "April 1930"; "Ruel Johnson and Charles Fairman"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Johnson, R.; Fairman, Charles E. (Charles Edwin), b. 1854	Sketches		1930-04	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 6; Folder Title: Charles Fairman / R. Johnson			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000820001001	image		image/tiff				37270298 Bytes	3264	1902	3453944656	RGB	16	240	asm00340000820001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/240	240	236.jp2	/asm0034/image/236.jp2
Subway steps		Bolton, Theodore, b. 1889			Written on front: "The Subway Steps"; "T. Bolton 1929"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation; Subways; Stairs	Sketches		1929	1920-1930		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002600001001	image	2011-06-23	image/tiff				38422654 Bytes	1956	3272	2703836307	RGB	16	240	asm00340002600001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/241	241	192.jp2	/asm0034/image/192.jp2
Train arriving at a station		Bolton, Theodore, b. 1889			Written on front: "T. Bolton Nov 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1931-11	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003020001001	image	2011-06-23	image/tiff				38001394 Bytes	1924	3290	4068843884	RGB	16	240	asm00340003020001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/242	242	168.jp2	/asm0034/image/168.jp2
Sketch of a passing train		Bolton, Theodore, b. 1889			Written on front: "May 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-05	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002830001001	image	2011-06-23	image/tiff				37926494 Bytes	1948	3243	477673063	RGB	16	240	asm00340002830001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/243	243	300.jp2	/asm0034/image/300.jp2
Man with a cap  on public transit		Bolton, Theodore, b. 1889			Written on front: "May 1930"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-05	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002840001001	image	2011-06-23	image/tiff				38288994 Bytes	1954	3264	937925326	RGB	16	240	asm00340002840001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/244	244	215.jp2	/asm0034/image/215.jp2
Gulf Stream clouds		Bolton, Theodore, b. 1889			Written on front: "334 Gulf Stream March 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Gulf Stream	Sketches		1931-03	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000550001001	image		image/tiff				38485964 Bytes	3191	2009	1920056004	RGB	16	240	asm00340000550001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/245	245	339.jp2	/asm0034/image/339.jp2
Two men at Artist's Guild dinner		Bolton, Theodore, b. 1889			Written on front: "Artist's Guild Dinner May 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Artist's Guild	Sketches		1930-05	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 1; Folder Title: Artist's Guild			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000040001001	image		image/tiff				37825154 Bytes	3246	1941	3458541649	RGB	16	240	asm00340000040001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/246	246	177.jp2	/asm0034/image/177.jp2
Woman reading a newspaper on public transit		Bolton, Theodore, b. 1889			Written on front: "Mar 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-03	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002710001001	image	2011-06-23	image/tiff				37935122 Bytes	1936	3264	3256897392	RGB	16	240	asm00340002710001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/247	247	187.jp2	/asm0034/image/187.jp2
Jamaica near Kingston		Bolton, Theodore, b. 1889			Written on front: "Jamaica near Kingston March 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Kingston (Jamaica)	Sketches		1931-03	1930-1940	Kingston (Jamaica)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000610001001	image		image/tiff				37858662 Bytes	3264	1932	2334504024	RGB	16	240	asm00340000610001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/248	248	204.jp2	/asm0034/image/204.jp2
Ceiling of a building		Bolton, Theodore, b. 1889			Written on front: "Sept 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches		1930-09	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000370001001	image		image/tiff				37504106 Bytes	1914	3264	813445866	RGB	16	240	asm00340000370001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/249	249	276.jp2	/asm0034/image/276.jp2
