Title	Translated Title	Title Variation	Uniform Title	IBISweb Catalog Link	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Publication Date	Publication Place	Coverage Temporal	Coverage Spatial	Call Number	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Full Text	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	Hacia el pais de las delicias,  Donde se olvidan las tristezas.  Donde es el cielo siempre puro,  Donde las horas de la siesta  Se oye el rumor de blandas olas  Al expirar sobre la arena.  Donde se siente la esperanza  Llenar de luz el alma enferma.  Y los espectros de la duda  Raudos huir de la conciencia.  This was Juana Borrero's Cuba, a place of many delights,  where all grief could be forgotten, where the skies were  always clear, and where hope could enlighten a sick soul.  Nothing can be more beautiful than the lyrical relationship  between Juana and her country. One cannot help but deplore  the barbarism that led to the destruction of her home.  From her childhood days Juana Borrero was an intense,  lucid, and passionate poetess. At age five she was painting  and writing, as exemplified by a drawing of a carnation and  a rose that she named "Romeo and Juliet." With primitive  symbolism, Juana painted human emotions; thus in paintings  that lacked rule but not style, she personified envy, disobedience, paternal love, sacrifice, and other virtues and vices  that affect the human spirit.  We know of Juana's childhood from the testimonies given  by her sisters Dulce Maria and Mercedes. They tell us that  the following poem describing her feelings at sunset was  written at age seven:  Por la tarde, en los sitios misteriosos  cuando cesa la alondra de eantar  y Vespero se oculta tembloroso  en el seno del mar;  cuando agoniza el sol revererante  y extiende por el cielo su arrebol,  sobre mi frente pensativa siento  bajar la inspiracion.  Juana was well acquainted with the works of Leopardi,  Hugo, Musset, Dante and Milton, but her favorite poets were  Becquer  and  Heine.   Dulce  Maria  Borrero  remembers  her  8  L 	asu06600000280010001							67010896 Bytes	3876	5761	4223747834	RGB	8	600	asu06600000280010001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1320	1320	1321.jp2	/asu0660/image/1321.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	sister "at midday, under the haze of the winter sun, during  the Christmas season, stopping by the neighboring brambled  forest to take a deep breath of that perfumed air while  carrying poinsettias, and instead of finding everything in life  vain, she returned to the house through the old pathway, with  a radiant face, her want of breath not keeping her from  entoning a guajiro (peasant) dirge, that her mother had  taught her when she was only a small child." Dulce Maria  remembers her sister walking through the woods as if she  had been part of nature, in spite of her saddened heart.  Juana Borrero was also described by Julian del Casal,  her literary master and aesthetic idol. Though he saw her as  a sister, an unspecified incident had marred their friendship.  Upon the unexpected death of this great poet, considered by  many the first modernist on our continent, a tormented Juana  wrote:  On that day I was the cause of a great person's grief. He  reproached me harshly and my promises did not suffice to dissipate his resentment. I carried that thorn in my soul for  more than ten months, and I nurtured my heart with the hope  of seeing him again. But implacable destiny punished me; he  died before my dearest wish, that of seeing him once more,  could come true.  In one of the poems that Julian del Casal dedicated to  Juana, he expressed his fraternal love for her and tells of his  presentiments about her early death in the concluding stanza:  Ah! yo siempre te adoro como un hermana,  No solo porque todo lo juzgas vano  Y la expresion celeste de tu belleza,  Sino porque en ti veo ya la tristeza  De los seres que deben morir temprano.  Julian del Casal always saw Juana as a sad person. He  explained her premature melancholy in terms upon which  one must meditate:  The melancholy that stems from the early works of certain  artists is the fermentation of those sorrows caused by the  daily experience of seeing the shortcomings that life offers  to their aspirations. It is not an imaginary grief, as some  contend, but a real and premature disgust, an intense depression, a cold skepticism, a blurring of the senses, an uncon-  9 	asu06600000280011001							66755420 Bytes	3876	5739	1770326646	RGB	8	600	asu06600000280011001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1321	1321	1322.jp2	/asu0660/image/1322.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	trollable love for the exotic. When they try to see the world,  they can only feel disgust.  Although Casal was Juana's literary model, there are  some basic differences between the two. Juana humanized  the fable and Julian del Casal mythified reality. His spirit  was characterized by hyperesthesia; in his artistic creations  reality and myth were one. Juana was an intense soul who  interpreted natural beauty.  Still another impression of Juana has been given to us by  Carlos Pio Uhrbach, a well-known poet and follower of Julian  del Casal. He was Juana's fiance, as clearly proved by her  Epistolario, first published in Havana in 1966. They met while  in exile, but he had dedicated a sonnet to her in the collection  Gemelas (Twins), which he had co-authored with his brother  Federico and had dedicated to Julian del Casal. Juana was  impressed by the sonnet, and she began to fall in love with  him from the moment she read it. Carlos was also a sensitive  and patriotic person, and when Juana died, he wrote a moving  description of how he remembered her:  Exactly a year ago I met Juana Borrero. In desolation I ask  myself today what for. When we met each of us was full of  nostalgia, grief, and dreams. Our dreams were part of a  selfdestructive patrimony that life gave us because they were  in perpetual disagreement with reality and they were too  sublime to attempt an adaptation.  It is not proper for me to expose the intimacy of the great  soul that has just left us. She is a sanctuary inaccessible to  those of us that were unable to fulfill the hopes of her spirit.  But I will talk about how she was, about what she could have  been, how easy it could have been for her to go far in life,  because she possessed powerful wings that would have let her  reach the summit of art, because she was not meant to live  in the miasmata of this world. Her thirst was for ideality!  Those who have considered Juana as a strongly marked temperament are mistaken. She was not tropical at all; only her  features could reveal that she was born in the tropics. She  always dreamed of winter seasons; Germany seduced her  and she freed her imagination so that like an inspired lark,  it could fly to the Black Forest or with its wings touch the  silky and hazy Rhine. "I dream of a place with a  strange  10  I 	asu06600000280012001							67062500 Bytes	3883	5755	1996340468	RGB	8	600	asu06600000280012001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1322	1322	1323.jp2	/asu0660/image/1323.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	•. i^^^J+K -. ^   ^.ic^.^.    • ...,;j/^.,      .*/&gt;:«.&  •'„-i^ ^  *  B^^^^^^^^^^^^B?^^^^:  Juana Borrero at age 18  (from frontispiece of her Rimas 1895)  11 	asu06600000280013001							66886876 Bytes	3885	5737	2146336319	RGB	8	600	asu06600000280013001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1323	1323	1324.jp2	/asu0660/image/1324.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	H5)  JL.  CccrJW?     (te^rr*^-     oJ-yv^cO .     c£u*  y4^"''     &gt;&gt;fo    4*Ji&lt;x)   C^c^lZ    o^J-JdL f*  Juana's "Misiva floreal" to her fiance Carlos Pio  12  1 	asu06600000280014001							67082604 Bytes	3870	5776	2476368506	RGB	8	600	asu06600000280014001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1324	1324	1325.jp2	/asu0660/image/1325.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	I  I  i  oU   C*   T^clu  t*     f^UMx      y+    (O+T'i     ^    AM^J  j^to   &lt;*     M*^f^j*~  ur~  5^  V*M+~*C • • • . £#*«*.   TP^froL /s^aLgL .   ^Uevo (h.  e*v*o   &lt;*oo*w£&gt;  fih£*^»&gt;v. ~tt-  ^^    /u^—  .  .  .    SS*   ~}-V*-   ^T^u-/)   ^OC~U~^  Continuation of "Misiva floreal"  13 	asu06600000280015001							67501352 Bytes	3894	5776	2660643272	RGB	8	600	asu06600000280015001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1325	1325	1326.jp2	/asu0660/image/1326.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	..52^&H  ■w  £hsmk&gt;*M  HBtab.'^B^.'.i—-  v^  **4ST&gt;-r+*~&lt;K£&gt; ,       £te*~/-xj     /9te    **«stZ*  0-**-v   *  •^e»  |(Pu4^&lt;^v5"^c ^^u^yC^^^^  ctxryi/cxcs^yrvto     CX&gt;??,uL_ /&J&  &lt;*ts***-+£  .T  Drawings by Juana on her first two letters to Carlos Pio  14  L 	asu06600000280016001							67234184 Bytes	3912	5727	2495902557	RGB	8	600	asu06600000280016001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1326	1326	1327.jp2	/asu0660/image/1327.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	climate," she used to tell me, "where the Sun never rises!  The Sun is my worst enemy" and with luxurious images she  would allow my mind to see septentrional panoramas, landscapes of snow, castles surrounded by pine trees, crepuscular  distances, frozen lakes, towns full of silver firs . . . Aware  of this extravagant anxiety, I would listen to her, hypnotized  by the fascinating magic of her language! Now her words  seem very distant. Their echo will always be in my heart, but  never again will my ears hear them!  Juana Borrero had the presentiment of her premature death.  Death horrified her, and yet she loved it. This apparent contradiction was a fact. On melancholic moonlight nights, when  the stars' cold light charms nature, she would recite the  immortal lyrics dedicated to her by the unhappy Casal and  when she read the last verse — where her early death was  prophesied — her voice lowered, the soft sounds disappearing  as musical notes in a temple's penumbra while her head  nodded as if she knew that her death was approaching. I  repeat that I want everyone to know how much she was  worth. I want to feel the pleasure of enumerating her exceptional abilities because my infinite sorrow cannot wound my  heart anymore as I remember her. Her memory is a legacy  that my heart is not honorable enough to keep in spite of the  misfortunes and the memories that it guards. After Casal  died, no one in Cuba possessed a temperament so artistic,  such precise intuition, such delicate inspiration as Juana. The  renown that she obtained following the publication of Rimas  demonstrates this. She reserved her lyric to color elevated  topics and to chisel verses because her literary banner was  "art for art's sake." Her scorn for the ordinary was as great  as her talent! . . .  ... In her fantasy she conceived who knows how many projects! They were all beautiful, elevated, sublime. She once told  me about a curious book she was preparing, to be entitled  En la dicha (While in Happiness), for which I was to write  the prologue, she the verses, and both of us the epilogue . . .  Her radiant face and smiling lips led me to imagine an  aureole about her head; a halo should have encircled her  elated head, a head that I will never see again. Painting  laureated her. Each of her paintings was a success; every  detail was a sign of inspiration. I am not that erudite. I  cannot judge her. But Casal did express her worth. I have  only been able to love her just as now I will only know how  to remember her while I weep . . .  By a strange coincidence, we both preferred the same artists.  Cristian Chalon and the great Botticelli enchanted her! Once  15 	asu06600000280017001							66204712 Bytes	3844	5739	3983011661	RGB	8	600	asu06600000280017001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1327	1327	1328.jp2	/asu0660/image/1328.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	when she described to me Destiny by the Italian symbolist,  the expression in her face brightened and her sensations were  translated in such a way that her thoughts left me shivering.  In what seemed an attempt to cover the entire suggestive  painting, the pupils of her eyes expanded phosphorescently  as they felt the indestructible power of memories . . . and I  was deeply impressed, pale, eager, as if I myself had the  painting in front of my eyes and as if I had borrowed her  great sensitivity to appreciate subtleties . . . She began to  grow calm, her face returning to its usual intelligent expression, as if the tempest that had just passed through her soul  and reached beauty was unable to alter her spirit! What  else? ... I do not know! I do not know! I do not want to  know. What for? Does it matter to anyone else? Those that  loved her, those that knew who she was, those who have seen  the interior of my soul, they will understand that the departure of this virgin has meant the total eclipse of my  dreams . . .  As I carelessly write these words without polish, since I have  no vanity when I write of her, I sense the vertigo produced  by a fall from a precipice and I feel that my soul opens to  receive the embalmed flower of religious faith. I do not know  if this flower is white or black because the darkness in my  spirit prevents me from noticing the corolla's color . . .  This is a gray and cold morning, yet it seems to me that it is  warm and radiant, because winter resides in my heart and  night in my soul!  (12 March 1896)  After these varied impressions of Juana, we add some  comments made by Ruben Dario when he heard of Juana  Borrero's death:  While armed men full of hate bring destruction to the island  of Cuba during a cruel war now being fought there, an  uncommon girl, a sweet and uncommon girl, makes her  entrance into the world of darkness, in the midst of the  sadness that her compatriots feel; and it seems as if she  turns her face to bid farewell, and the motion of her hand is  an enigmatic gesture heralding hopes for a better moment yet  to come. She is as a white vision, in a mysterious ancient  castle, disappearing behind a door in the darkness of a silent  empire, in time immemorial.  Cuba has been a dear and glorious island, for developing  Latin American  thought, because  following the birth there  16  L 	asu06600000280018001							66475372 Bytes	3878	5712	1474115502	RGB	8	600	asu06600000280018001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1328	1328	1329.jp2	/asu0660/image/1329.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	of the great Marti, it also gave that exceptional and lonely  soul named Julian del Casal and next to him, his spiritual  sister, that strange, pure, and now dead Juana Borrero, whose  talent and art could place her, if one considers the different  environments, next to Maria Baskirtseff.  Dario concludes:  She wrote admirable sonnets, in the Casal tradition, full of a  mystical and very strange sensualism, where we may find the  influence of the poet who wrote Nieve, so praised by his  teacher Verlaine and by the eminent Huysmans. Poor and  adorable dreamer who no longer belongs in this world!  Flowers for a flower! The words that lamented Ophelia's  death sound very appropriate for her! I salute this virgin  that now ascends to a balcony in Paradise, as did Rossetti's  lover and Poe's Rowena but this time my grief is deeper  because such a special being has left before knowing the  divine and terrible secret of love.  (Buenos Aires: La Nacion, 23  May 1896)  Thus was Juana Borrero seen by the great poets Julian  del Casal, Carlos Uhrbach, and Ruben Dario, and by her sister  Dulce Maria.  Ill  People have often asked if Juana met Jose Marti. According to her sisters they did meet, but this has been questioned  by some because there is no written evidence. This may be  due to the conspiracy in which Esteban Borrero participated;  Marti may have considered it inappropriate to mention their  acquaintance. Her sister Mercedes, whom I met during the  lecture series on Juana offered by Havana's Lyceum Lawn  Tennis Club in 1962, showed me the then unpublished letters  that Juana had written to Carlos Pio Uhrbach, which Mercedes kept in a small wooden box, probably as small as the  one that today contains Juana's remains. Mercedes told me  that Marti and Juana had known each other. She informed  me of the occasion in which Juana read her famous poem  "Esperad" to Marti, describing the incident as follows:  17 	asu06600000280019001							66572252 Bytes	3862	5744	4207131545	RGB	8	600	asu06600000280019001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1329	1329	1330.jp2	/asu0660/image/1330.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	In the spring of 1892 Esteban Borrero received a letter from  Benjamin Guerra, Gonzalo de Quesada, and Manuel Barranco,  members of the Cuban Revolutionary Junta in New York,  that led to Borrero's decision to leave Cuba. Varona, Sanguily,  Villanova and Don Gabriel del Castillo visit the big house on  the river often and at night. The family gathering lasts until  very late. The preparations have been taken care of. The  mother checks the clothespress; she watches Juana's health,  since it has been decided that Juana should travel with her  father. Juana's painting lessons serve to disguise the true  motive for the trip. On the day of their departure, the father  wears a Prince Albert coat, elegant and black, as those that  wrap a coffin. A satin bow, resembling a butterfly holds the  girl's braided hair; she wears a feather hat and a short skirt.  Marti has organized a welcoming reception so that she may  be introduced to the Cubans in New York. Juana read her  patriotic poem "Esperad". The father presents Marti with  some of Juana's paintings.  According to Mercedes Borrero, Marti possessed a water-  color based on a landscape drawing by Juana; the same one  that had inspired Julian del Casal to a sketch in Bustos y  rimas  (Medallions and Rhymes).  The poem that Juana read in New York was a patriotic  testimony that every Cuban should remember. It was written  on the occasion of the death of Diego Vicente Tejera and  embodies the spirit of Cubans of that generation concerning  Cuba's freedom. The poem reads as follows:  Descansan en el seno de la patria  Que con valor heroico defendieron  Oponiendo los pechos generosos  Del enemigo al sanguinario acero!  Quizas nos  culpan de mirar pasivos  La agonizante convulsion de un pueblo,  Que pugna en vano por romper el yugo  Que lo mantiene, a su pesar, sujeto!  Quizas jbaldon mortal! nos juzgan complices  Del tirano, vencidos por el miedo,  Y al espurio de la martir Cuba  Fulminan ya,  terrible su  desprecio!  Nuestros hermanos los que sufren vivos,  £Por siempre jay! siempre gemiran abyectos?  ^Sera para el pais que defendisteis  Esteril jay! el sacrificio vuestro? . . .  18  i 	asu06600000280020001							67492792 Bytes	3910	5752	3773275440	RGB	8	600	asu06600000280020001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1330	1330	1331.jp2	/asu0660/image/1331.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	iNo es posible! jEsperad! j quizas no tarde  De la batalla entre el confuso estruendo  De iLibertad! el anhelado grito  En conmover vuestros sagrados restos!  This is Juana Borrero's sad credo, the symbol of a young  person who has suffered and has identified herself with the  terrible fate affecting her compatriots. Juana Borrero is  the symbol of sacrificed youth, of sacrificed love, of frustrated  hopes. She died in a strange land, as her fears had foretold,  and she died young, as Julian del Casal had told her. Her  dreams never came true; she did not marry Carlos Pio Uhrbach, for he had left for the Cuban battlefields, where he died,  after seeing Juana one last time in Key West, where she lay  dying of typhoid fever.  Perhaps on that cold January afternoon as Juana, the "girl  muse," was dying, she recalled more intensively than ever  before those famous lines, "Los proscriptos" (The Exiles),  which she had written upon her arrival in Key West. It is a  chapter in the history of Cuba's quest for independence that  still has relevance today, particularly for those of us who  have suffered for the sake of this quest. What Juana felt in  Key West when she remembered the night she left Cuba has  immortalized her. Even those who left Cuba too young to  remember it should understand what it meant to their parents,  as it did to Juana, to leave their beloved homeland. It meant  sacrifice, renunciation of one's spiritual and material values,  and seeing one's country lost and ignored in the midst of the  free nations of the world. Juana's words are dedicated to  those who love, understand, and defend proscribed ideals.  When the distant shadows evanesced within the horizon, the  beloved homeland disappeared behind the horizon. Night  advanced over the calm sea and its darkness also reached the  human souls while its cold fog lent sadness to those absent  from their country. From the round-house and under the  infinite sky full of quivering stars, I stood staring at that  line where sea and sky meet. Nostalgia filled my heart while  tears filled my eyes, as I thought of my beloved land which  remained behind me in the shadows. To bid farewell to one's  home, to one's dearest loved ones, to the suffering homeland,  is certainly very sad. The intimate rupture within our heart  19 	asu06600000280021001							66571900 Bytes	3828	5795	38058441	RGB	8	600	asu06600000280021001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1331	1331	1332.jp2	/asu0660/image/1332.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	I  hurts more because we cannot forgive ourselves for this  unwilled expatriation; we feel ungrateful abandoning the  distressed country.  Facing us is the unknown, a strange land, a shadow, the sad  night of the proscribed nostalgia. Behind us is the land we  adore, where we learned to worship an ideal of glorious  redemption, and where we leave friends who love us and  brothers who fight for liberty.  The uncertainty of an unforseeable future and the desolate  realization that the past must be definitely buried cause the  exile's soul to succumb as it is tormented by sorrows and  dreams that like the stars no longer give light.  Between two infinite sorrows, between the abysses of darkness, between two dark horizons, one travels ominously to the  unknown and strange region. One must leave behind ideals,  sweet dreams now dead, aspirations to happiness. The horizon  in front of us brings tears and our souls receive the frost  of an annihilating nostalgia.  (Key West, 1896)  20 	asu06600000280022001							67288476 Bytes	3880	5779	73768725	RGB	8	600	asu06600000280022001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1332	1332	1333.jp2	/asu0660/image/1333.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	""-  .:"&lt;*  21 	asu06600000280023001							66135732 Bytes	3865	5702	2689803727	RGB	8	600	asu06600000280023001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1333	1333	1334.jp2	/asu0660/image/1334.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	Sunday, December 2, 1973  PROCLAMA PROCLAMA  Charles McCoy, Alcalde Municipal de Cayo  Hueso, Condado de Monroe, Estado de la  Florida, Estados Unidos de America.  CONSIDERANO: Que en el Cementerio  de esta ciudad fueron localizados, identifi-  cados y exhumados los restos de la cubana  JUANA BORRERO PIERRA, fallecida el  10 de marzo de 1896, permanciendo ignorada  su sepultura hasta ahora.  CONSIDERANDO: Que Juana Borrero  Pierra fue una distinguida patriota, poetisa  y pintora y que su merito y gloria han per-  manecido vigentes en la memoria de sus  compatriotas que le rinden adecuado tribute funebre en nuestra Necropolis.  CONSIDERANDO: Que han sido rein-  humados los restos de este personaje y se  procedera a la correspondiente ceremonia de  consagracion el doming© 2 de diciembre del  ano actual en el cementerio local.  POR CUANTO: Este acontecimiento  abarca por sus implicaciones historicas a  la sociedad cubana residente a que pertene-  cia la difunta como a la norteamericana  que le ofrecio asilo, pues se relaciona con  un episodio de la guerra Hispano-Cubana-  Americana que dado su publico interes  merece el reconocimiento oficial.  POR TANTO: En uso de las facultades  de que estoy investido, dispongo:—Que el  dia 2 de diciembre de 1973 senalado para la  inhumacion definitiva de esta patriota, poetisa y pintora sea considerado en Cayo  Hueso come "DIA DE JUANA BORRERO  —GLORIA DE CUBA".  Que esta Proclama sea leida en el acto de  la inhumacion. Que en esta oportunidad se  hace constar por el que suscribe el reconocimiento a la Colonia Cubana y a sus  descendients, por el ejemplo de culto al  pasado, de tributo al merito y de confra-  ternidad cubano-americana que han ofrecido.  Key West, diciembre 2 de 1973.  Charles McCoy  ALCALDE DE KEY WEST, FLORIDA.  22  L 	asu06600000280024001							66815204 Bytes	3889	5725	679347185	RGB	8	600	asu06600000280024001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1334	1334	1335.jp2	/asu0660/image/1335.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	Sunday, December 2, 1973  PROCLAMATION PROCLAMATION  Charles McCoy, Mayor of Key West  Monroe County, State of Florida  United States of America  WHEREAS:   In  our  local cemetery were  found, identified, and exhumed the remains  of JUANA BORRERO PIERRA, a Cuban  who died March 10, 1896, and whose grave  remained unknown until now.  WHEREAS: Juana Borrero Pierra was a  distinguished  patriot,  poetess  and  painter  whose glorious memory has prevailed in the  minds of her compatriots who now render  funeral tribute in our necropolis.  WHEREAS:   The remains of this famous  person  have  been  unburied  and  a  proper  burial ceremony shall take place  Sunday,  December the second  of the current year  in the local cemetery.  WHEREAS This incident, because it derived from the Spanish-Cuban-American  War, has historical significance both for  the resident Cuban community, to which the  deceased belonged, and to the American  community, which received her as an exile;  and the incident, therefore, has public interest and merits official recognition.  THEREFORE: By the authority invested  in me by this office I do hereby proclaim  that the second day of December 1973 be  set aside for the proper interment of this  patriot, poetess and painter and that this  day be considered in Key West as JUANA  BORRERO DAY-GLORY OF CUBA.  That this proclamation be read at the  interment ceremony. That the undersigned  takes this opportunity to acknowledge and  commend the Cuban community and its  descendants for their dedication to honor  the past, to pay proper tribute to and encourage fraternal ties between Cubans and  Americans.  Key West, 2 December 1973  Charles McCoy  Mayor of Key West, Florida  23 	asu06600000280025001							67100432 Bytes	3892	5745	3404941700	RGB	8	600	asu06600000280025001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1335	1335	1336.jp2	/asu0660/image/1336.jp2
Juana Borrero: Portrait of a Poetess					Núñez, Ana Rosa																											asu0660000028	L  ANA ROSA NUNEZ, a native of Havana, Cuba, received the  degrees of Doctora en Filosofia y Letras and of Bibliotecaria  from the Universidad de La Habana. Poetess and author, she  is now Associate Professor in the Reference department of  the Otto G. Richter Library of the University of Miami. She  has contributed to important publications in Latin America,  Spain and the United States. Her article is part of a lecture  delivered in Spanish at the University of Miami on April 11,  1975, one of a series on Cuban culture sponsored by the  University's department of Foreign Languages.  GRACIELLA CRUZ-TAURA, who edited and translated the  article, is presently a doctoral candidate at the University  of Miami. She was born in Camaguey, Cuba.  OCTAVIO DE LA SUAREE Y TIRAPO was the motivating  force behind the rediscovery of Juana Borrero. He assisted  "with his own hands" at the exhumation of her remains and  personally sustained the cost of the marker for her new  grave. Born in Cardenas, Cuba, he now lives in Miami Beach,  Florida. Educated in Paris he returned to Cuba where he  published works of various genres. He was professor of  French at the School of Journalism Manuel Marquez Sterling  (Havana), where he taught psychology, ethics and sociology  as applied to journalism, having authored the first textbooks  written in Spanish on these topics.  24 	asu06600000280026001							66306580 Bytes	3854	5733	1531552489	RGB	8	600	asu06600000280026001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1336	1336	1337.jp2	/asu0660/image/1337.jp2
Friends of the University of Miami Library																																asu0660000028	FRIENDS OF THE  UNIVERSITY OF MIAMI LIBRARY  THE FRIENDS OF THE UNIVERSITY LIBRARY is an association  of bookloving people organized to increase the general interest in  and knowledge of the Library of the University of Miami; to present  lectures; to hold exhibitions and to sponsor publications; to add special  materials for scholarly research to the Library's collections; to assist the  work of the Library in its relation to every department of the University  and to carry to the whole community the great tradition and ennobling  force of letters.  MEMBERSHIP. Any person interested in the objectives and activities of  the Friends may become a member on application duly approved.  DUES. The annual membership fees (November 1-October 31) are: $10  Individual; $15 Family; $50 Sustaining; $100 Patron; $500 Benefactor.  Life membership is $1000 or more.  PRIVILEGES. All lectures, exhibitions and publications of the Friends are  free to members. Memorial and Honorary Life Memberships will be given  year by year to individuals who have significantly contributed to the development of the Library.  THE CARRELL will be published once a year. One copy only will be  mailed to family memberships.  OFFICERS  President: Dr. Katherine G. James  Recording Secretary: Barbara Ashe  Corresponding Secretary: William Wight  Treasurer: Mrs. Edie Pellicane  Past President: Mrs. Herbert 0. Vance  President Emeritus: Marjory Stoneman Douglas  BOARD OF DIRECTORS  Mrs. Mae Knight Clark, Dr. William Dismukes, Dr. Henry Field,  Edward P. Goodnow, Fred Greer, Dr. Evelyn Helmick, Dr. Robert S.  Hosmon, Mrs. Tom Huston, Jean Lee Latham, Mrs. William W. Muir,  Mrs. Albert Cushing Read, George Rosner, Dr. Charlton W. Tebeau,  Dr. C. Doren Tharp, Frank E. Watson. 	asu06600000280027001							67207176 Bytes	3905	5735	4226406585	RGB	8	600	asu06600000280027001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1337	1337	1338.jp2	/asu0660/image/1338.jp2
[Back cover]																																asu0660000028		asu06600000280028001							66899936 Bytes	3859	5777	1500263937	RGB	8	600	asu06600000280028001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1338	1338	1339.jp2	/asu0660/image/1339.jp2
The Carrell: Journal of the Friends of the University of Miami Library, Vol. 16, 1975				http://catalog.library.miami.edu/record=b1948942~S11					University of Miami -- History; University of Miami -- Periodicals; University of Miami. Library. Friends	Periodicals	University of Miami. Library. Friends.	1975	Coral Gables (Florida)		Coral Gables (Florida)		1 periodical; 28 pages	eng		University of Miami. University Archives	The Carrell	ASU0660		Box No. 1b; Box Title: Set 1 - (volume 15 -31)				mpc			http://merrick.library.miami.edu/digitalprojects/copyright.html	asu0660000028			Text		image/tiff													2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1339	1339	1340.cpd	/asu0660/supp/1339/index.pdf
The Carrell: Journal of the Friends of the University of Miami Library, Vol. 27, 1989								Cover art: Night Beach on Dog Island, by Laurence Donovan.																								asu0660000039	THE  CARRELL  Volume 27 1989 	asu06600000390001001							65688652 Bytes	3828	5718	3711346210	RGB	8	600	asu06600000390001001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/1340	1340	1341.jp2	/asu0660/image/1341.jp2
