Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Letter from J. W. Newman to George Hooper, Esquire regarding annuity account				In this letter, Mr. Newman tells Mr. Hooper that the annuity account upon the estates of the late Mr. Christian has been enclosed.  He also mentions that the crops of the last and previous years were so bad, but the present crop is likely to be a good one.  Mr. Newman also enclosed a continuation of Mr. Hooper's account with the late Mr. Casamayor.		Documents; Correspondence; Finance; Accounting; Newman, Jeremiah Whitaker, 1759-1839; Hooper, George	Documents		1828-05-26	1820-1830		1 original document, 3 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 8; Folder Title: Letter from Mr. Newman to George Hooper regarding his annuity account London, May 1828						http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000032			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/153	153	154.cpd	/asm0570/supp/153/index.pdf
Page 1															University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570									asm0570000040		asm05700000400001001	Text		Image/Tiff					4062	3541	3479889181	RGB	8	600	asm05700000400001001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/154	154	155.jp2	/asm0570/image/155.jp2
Page 2															University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570									asm0570000040		asm05700000400002001	Text		Image/Tiff					4001	3534	4177890104	RGB	8	600	asm05700000400002001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/155	155	156.jp2	/asm0570/image/156.jp2
Extract of letter from Mr. Cooper				Extract of a letter from Mr. Cooper calling upon Mr. Newman regarding two bills that are expected to be paid which will produce an annuity as promised to him.		Letters; Accounting; Annuities	Correspondence		1821-12-26	1820-1830		1 letter, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 16			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000040			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/156	156	157.cpd	/asm0570/supp/156/index.pdf
Page 1															University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570									asm0570000030		asm05700000300001001	Text		Image/Tiff					7744	4976	4011489931	RGB	8	600	asm05700000300001001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/157	157	158.jp2	/asm0570/image/158.jp2
Page 2															University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570									asm0570000030		asm05700000300002001	Text		Image/Tiff					7704	5024	2291111911	RGB	8	600	asm05700000300002001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/158	158	159.jp2	/asm0570/image/159.jp2
J. W. Newman's account balance				This document shows Newman's account balance from 1822 to 1828. He is mentioned as the agent to the account.		Documents; Finance; Accounting; Newman, Jeremiah Whitaker, 1759-1839	Documents			1820-1830		1 original document, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 6; Folder Title: Newman's account balance (c.1828), 1828			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000030			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/159	159	160.cpd	/asm0570/supp/159/index.pdf
Page 1																										asm0570000025		asm05700000250001001	Text		Image/Tiff					4592	5551	4108153257	RGB	8	600	asm05700000250001001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/160	160	161.jp2	/asm0570/image/161.jp2
Page 2																										asm0570000025		asm05700000250002001	Text		Image/Tiff					4669	5637	3390886731	RGB	8	600	asm05700000250002001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/161	161	162.jp2	/asm0570/image/162.jp2
Copy of Mr. Hooper's account, 1778-1805				This copy was sent to Matthew Christian of the island of Antigua. Mr. Hooper mentions that his annuity is in the life of his daughter Elizabeth, and son George.		Documents; Accounting; Finance	Documents;			1770-1810		1 original document, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 1; Folder Title: Matthew Christian of the Island of Antigua an account, c.1805, 1805			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000025			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/162	162	163.cpd	/asm0570/supp/162/index.pdf
Page 1																										asm0570000013		asm05700000130001001	Text		Image/Tiff					4965	6187	1140322310	RGB	8	600	asm05700000130001001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/163	163	164.jp2	/asm0570/image/164.jp2
Page 2																										asm0570000013		asm05700000130002001	Text		Image/Tiff					4953	6187	2058703565	RGB	8	600	asm05700000130002001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/164	164	165.jp2	/asm0570/image/165.jp2
Page 3																										asm0570000013		asm05700000130003001	Text		Image/Tiff					4919	6211	4278229349	RGB	8	600	asm05700000130003001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/165	165	166.jp2	/asm0570/image/166.jp2
Page 4																										asm0570000013		asm05700000130004001	Text		Image/Tiff					4965	6198	2513459982	RGB	8	600	asm05700000130004001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/166	166	167.jp2	/asm0570/image/167.jp2
Page 5																										asm0570000013		asm05700000130005001	Text		Image/Tiff					1247	1625	3371448421	RGB	16	150	asm05700000130005001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/167	167	168.jp2	/asm0570/image/168.jp2
Page 6																										asm0570000013		asm05700000130006001	Text		Image/Tiff					1247	1625	4193435265	RGB	16	150	asm05700000130006001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/168	168	169.jp2	/asm0570/image/169.jp2
Letter to Willam Vernon from Sam Sharpe, November 2, 1796; May 2,1796					Two letters about slave trade written on same original paper. Both signed by Samuel Sharpe from Montego Bay, dated "Nov. 2. 1796" and "May 2d 1796".	Willam Vernon; Sam Sharpe; Montego Bay (Jamaica); Documents; Ships; Slave trade; Slaves; Correspondence	Documents			1790-1800		1 original document, 4 pages; typewritten, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 13; Folder Title: Sharpe, Samuel  2 ALS from Montego Bay, Jamaica, November 2, 1796						http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000013			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/169	169	170.cpd	/asm0570/supp/169/index.pdf
Page 1															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210001001	Text		Image/Tiff					5341	6749	503206892	RGB	8	600	asm05700000210001001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/170	170	171.jp2	/asm0570/image/171.jp2
Page 2															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210002001	Text		Image/Tiff					5301	6779	259994475	RGB	8	600	asm05700000210002001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/171	171	172.jp2	/asm0570/image/172.jp2
Page 3															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210003001	Text		Image/Tiff					5303	6760	333711150	RGB	8	600	asm05700000210003001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/172	172	173.jp2	/asm0570/image/173.jp2
Page 4															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210004001	Text		Image/Tiff					5285	6747	1913727517	RGB	8	600	asm05700000210004001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/173	173	174.jp2	/asm0570/image/174.jp2
Page 5															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210005001	Text		Image/Tiff					5310	6758	1122635859	RGB	8	600	asm05700000210005001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/174	174	175.jp2	/asm0570/image/175.jp2
Page 6															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210006001	Text		Image/Tiff					5278	6667	2691053006	RGB	8	600	asm05700000210006001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/175	175	176.jp2	/asm0570/image/176.jp2
Page 7															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210007001	Text		Image/Tiff					5285	6707	434726330	RGB	8	600	asm05700000210007001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/176	176	177.jp2	/asm0570/image/177.jp2
Page 8															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210008001	Text		Image/Tiff					5280	6772	3873480077	RGB	8	600	asm05700000210008001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/177	177	178.jp2	/asm0570/image/178.jp2
Page 8															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210009001	Text		Image/Tiff					5351	6830	1352487052	RGB	8	600	asm05700000210009001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/178	178	179.jp2	/asm0570/image/179.jp2
Page 10															University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570									asm0570000021		asm05700000210010001	Text		Image/Tiff					5285	6779	2276418677	RGB	8	600	asm05700000210010001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/179	179	180.jp2	/asm0570/image/180.jp2
Spiritual Moloch				Unfinished stories written by Helen Esqueme in annotated transcript.		Stories & storytellers; Moloch (Semitic deity)	Documents					1 original document, 10 pages	eng		University of Miami Libraries. Special Collections	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 21; Folder Title: Spritual Moloch- Helen Esqueme- [N.D.]						http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000021			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/180	180	181.cpd	/asm0570/supp/180/index.pdf
