Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Street scene in Cuba						Babies; Streets -- Cuba; Children; Cuba	Photographs				Cuba	1 b&w photograph; 7.3 x 9.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 2; Folder Title: Photographs; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001030001001	image/tiff	12354896 Bytes	2345	1753	18438376	RGB	8	600	chc52600001030001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/224	224	238.jp2	/chc5260/image/238.jp2
View of the end of Paseo del Prado, Havana, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 50, Havana, Feb 9, View of the end of the Prado.	Written on verso: "50"	Parks -- Cuba -- Havana; Cuba -- Buildings, structures, etc.; Streets -- Cuba -- Havana; Carriages and carts; Havana (Cuba)	Photographs		1905-02-09	1900-1910	Havana (Cuba)	1 b&w photograph; 9.3 x 11.9 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001120001001	image/tiff	18971564 Bytes	2844	2221	3422817448	RGB	8	600	chc52600001120001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/225	225	219.jp2	/chc5260/image/219.jp2
Motorcycle number 9 during auto race on the streets of Havana						Motorcycles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 12.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002760001001	image/tiff	20527596 Bytes	3046	2244	3851110637	RGB	8	600	chc52600002760001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/226	226	230.jp2	/chc5260/image/230.jp2
Shipwreck of the Battleship Maine in Havana, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 41, Havana, Feb 9, Wreck of Battleship "Maine" in Harbor.	Written on verso: "41"	Battleships; Maine (Battleship); Harbors -- Cuba -- Havana; Havana (Cuba)	Photographs		1905-02-09	1900-1910	Havana (Cuba)	1 b&w photograph; 8.4 x 11.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001170001001	image/tiff	16802932 Bytes	2783	2010	920059109	RGB	8	600	chc52600001170001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/227	227	260.jp2	/chc5260/image/260.jp2
Christopher Columbus monument in Colón, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 14, Colon, Feb. 4, Statue of Columbus in plaza.	Written on verso: "14"; Colón is a municipality and city in the Matanzas Province of Cuba.	Monuments -- Cuba; Columbus, Christopher; Matanzas (Cuba)	Photographs		1905-02-04	1900-1910	Matanzas (Cuba)	1 b&w photograph; 9.3 x 11.9 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001460001001	image/tiff	19108884 Bytes	2858	2226	2400472523	RGB	8	600	chc52600001460001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/228	228	281.jp2	/chc5260/image/281.jp2
View of the Caves of Bellamar near Matanzas, Cuba					Written on front: "The wonderful Caves of Bellamar, near Matanzas, Cuba"	Caves -- Cuba; Matanzas (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Matanzas (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003700001001	image/tiff	27295032 Bytes	4248	2140	2791679979	RGB	8	600	chc52600003700001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/229	229	207.jp2	/chc5260/image/207.jp2
View of "El Templete" (at right) in Havana, Cuba					Written on front: "Columbus Memorial, and old tree under which was celebrated the first Mass in Havana, Cuba"	Monuments -- Cuba -- Havana; Trees -- Cuba; Havana (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Havana (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600004040001001	image/tiff	27295424 Bytes	4256	2136	1657971215	RGB	8	600	chc52600004040001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/230	230	266.jp2	/chc5260/image/266.jp2
Men standing on a doorstep					Stamped on verso: "Mar 1 1938"	Dwellings; Cuba	Photographs		1938-03-01	1930-1940	Cuba	1 b&w photograph; 9.7 x 7 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 2; Folder Title: Photographs; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001050001001	image/tiff	11975768 Bytes	1716	2322	2907964524	RGB	8	600	chc52600001050001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/231	231	218.jp2	/chc5260/image/218.jp2
View of gate from Torreón de la Chorrera Fort, Havana, Cuba						Forts and fortifications; Sailboats; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 18.5 x 24.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000670001001	image/tiff	78146696 Bytes	5818	4476	1353094256	RGB	8	600	chc52600000670001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/232	232	247.jp2	/chc5260/image/247.jp2
Street scene in Havana, Cuba						Streets -- Cuba -- Havana; Carriages and carts; Buildings; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002240001001	image/tiff	13341852 Bytes	2450	1812	1529636855	RGB	8	600	chc52600002240001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/233	233	254.jp2	/chc5260/image/254.jp2
View of cannons of La Cabaña Fortress, Havana, Cuba					Written on front: "3583"; Written on verso: "Cuba. Havana. Twelve guns on the walls of Cabañas"	Forts and fortifications; Cannons; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 19.3 x 24.2 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000710001001	image/tiff	80581960 Bytes	5801	4629	948086796	RGB	8	600	chc52600000710001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/234	234	214.jp2	/chc5260/image/214.jp2
Oxen pulling a cart with sugarcane into a mill in Caracas, Cuba					Written on front: "Hauling car loads of sugar cane into the mill, sugar plantation, Caracas, Cuba"	Oxen; Carts and wagons; Sugarcane; Sugar factories; Cienfuegos (Cuba)	Stereographs	Underwood & Underwood Publishers	1899	1890-1900	Cienfuegos (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 3; Folder Title: Stereographs: Underwood & Underwood; Folder Date: 1899, 1902						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600004060001001	image/tiff	27250428 Bytes	4247	2137	3301377648	RGB	8	600	chc52600004060001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/235	235	252.jp2	/chc5260/image/252.jp2
View of a Spanish block house in Cuba					Written on front: "The new home of a Cuban negro family - a Spanish block house"	Families -- Cuba; Dwellings; Cuba	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Cuba	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003990001001	image/tiff	27371808 Bytes	4266	2137	606415237	RGB	8	600	chc52600003990001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/236	236	291.jp2	/chc5260/image/291.jp2
Human skeletons seen at the Colon Cemetery in Havana, Cuba					Written on front: "Two hundred thousand skeletons - Cemetery Colon Havana, Cuba"	Cementerio de Colón (Havana, Cuba); Human skeleton; Havana (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Havana (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003740001001	image/tiff	27314284 Bytes	4267	2132	4093574008	RGB	8	600	chc52600003740001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/237	237	275.jp2	/chc5260/image/275.jp2
View of a banana grove in the Botanical Gardens, Havana, Cuba					Written on verso: "564. Banana Grove in the Botanical Gardens"	Banana; Tropical crops -- Cuba; Botanical gardens; Havana (Cuba)	Albumen prints; Photographs				Havana (Cuba)	1 b&w photograph; 26 x 32.3 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 1; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d., 1893						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000050001001	image/tiff	74477164 Bytes	5544	4476	1725826112	RGB	8	300	chc52600000050001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/238	238	259.jp2	/chc5260/image/259.jp2
Street scene in Santiago de Cuba, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 22, Santiago, Feb. 5, Com'l Club leaving "Venus Cafe" for tug boat.	Written on verso: "22"	Streets -- Cuba; Tourists; Santiago de Cuba (Cuba)	Photographs		1905-02-05	1900-1910	Santiago de Cuba (Cuba)	1 b&w photograph; 9.4 x 11.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001380001001	image/tiff	19159692 Bytes	2845	2242	8170998	RGB	8	600	chc52600001380001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/239	239	241.jp2	/chc5260/image/241.jp2
View of a river steamboat in Mobile, Alabama		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 5, Mobile, Jan. 31, River Steamer and docks.	Written on verso: "5"	Steamboats; Docks; Mobile (Alabama)	Photographs		1905-01-31	1900-1910	Mobile (Alabama)	1 b&w photograph; 8.2 x 11.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001530001001	image/tiff	16639640 Bytes	2832	1956	3324452147	RGB	8	600	chc52600001530001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/240	240	294.jp2	/chc5260/image/294.jp2
Landscape scene near Havana						Landscapes -- Cuba; Palms -- Cuba; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002460001001	image/tiff	13329524 Bytes	2449	1811	3847964018	RGB	8	600	chc52600002460001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/241	241	255.jp2	/chc5260/image/255.jp2
View of El Morro Castle in Havana, Cuba					Written on verso: "Morro Castle from the ocean Havana Bay"	Castillo del Morro (Havana, Cuba); Forts and fortifications; Havana (Cuba); Havana Bay (Cuba)	Photographs			1890-1900	Havana (Cuba)	1 b&w photograph; 8.1 x 13.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 7; Folder Title: Photographs : Havana and Santiago; Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003040001001	image/tiff	19500788 Bytes	3311	1961	615634117	RGB	8	600	chc52600003040001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/242	242	273.jp2	/chc5260/image/273.jp2
View of the Students Monument at Colón Cemetery in Havana, Cuba					Written on verso: "Students Monument"	Cementerio de Colón (Havana, Cuba); Monuments -- Cuba -- Havana; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 19.7 x 24.7 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000770001001	image/tiff	83866572 Bytes	5896	4740	2525138376	RGB	8	600	chc52600000770001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/243	243	206.jp2	/chc5260/image/206.jp2
Scene at Cuba Street in El Caney, Cuba					Written on front: "Cuba Street - principal thoroughfare - Village of El Caney, Cuba"	Children; Streets -- Cuba; Dwellings; Santiago de Cuba (Cuba)	Stereographs	Underwood & Underwood Publishers	1899	1890-1900	Santiago de Cuba (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 3; Folder Title: Stereographs: Underwood & Underwood; Folder Date: 1899, 1902						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600004070001001	image/tiff	27524604 Bytes	4252	2156	1930528441	RGB	8	600	chc52600004070001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/244	244	229.jp2	/chc5260/image/229.jp2
Interior view of La Cabaña or El Morro Castle, Havana, Cuba						Forts and fortifications; Castillo del Morro (Havana, Cuba); Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001780001001	image/tiff	13147256 Bytes	2429	1801	3427270643	RGB	8	600	chc52600001780001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/245	245	293.jp2	/chc5260/image/293.jp2
View of the top of El Morro Castle in Havana, Cuba						Castillo del Morro (Havana, Cuba); Forts and fortifications; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 9.6 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001980001001	image/tiff	12486232 Bytes	2316	1794	1311488417	RGB	8	600	chc52600001980001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/246	246	236.jp2	/chc5260/image/236.jp2
Motorcycle number 14 during auto race on the streets of Havana						Motorcycles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 12.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002880001001	image/tiff	20190804 Bytes	3027	2221	692727951	RGB	8	600	chc52600002880001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/247	247	300.jp2	/chc5260/image/300.jp2
View of turkey peddlers in Havana, Cuba					Written on front: "Turkey peddlers, Havana, Cuba"	Peddlers; Havana (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Havana (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003960001001	image/tiff	27398040 Bytes	4272	2136	3277300079	RGB	8	600	chc52600003960001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/248	248	215.jp2	/chc5260/image/215.jp2
View of El Morro Castle, Havana, Cuba						Castillo del Morro (Havana, Cuba); Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 20.3 x 25.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000740001001	image/tiff	89314268 Bytes	6078	4897	2266557137	RGB	8	600	chc52600000740001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/249	249	204.jp2	/chc5260/image/204.jp2
Group of American troops at La Cabaña Fortress in Havana, Cuba						Soldiers; Forts and fortifications; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 9.5 x 12 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001920001001	image/tiff	19862364 Bytes	2886	2291	1424512045	RGB	8	600	chc52600001920001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/250	250	276.jp2	/chc5260/image/276.jp2
View of a convertible car passing near the crowds during auto race on the streets of Havana						Automobiles; Automobile racing; Crowds; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 8.8 x 11.3 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002910001001	image/tiff	17716260 Bytes	2723	2166	4267587996	RGB	8	600	chc52600002910001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/251	251	216.jp2	/chc5260/image/216.jp2
View of a oxen cart on a street in Havana						Oxen; Carts and wagons; Streets -- Cuba -- Havana; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001750001001	image/tiff	13052588 Bytes	2429	1788	1226776421	RGB	8	600	chc52600001750001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/252	252	269.jp2	/chc5260/image/269.jp2
Oxen cart transporting palm leaves					Written on front: "3928"	Oxen; Palms -- Cuba; Carts and wagons; Cuba	Photographs				Cuba	1 b&w photograph; 9.6 x 12.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 10; Folder Title: Photographs: Cuba: Countryside; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003390001001	image/tiff	20085460 Bytes	2910	2298	3148415330	RGB	8	600	chc52600003390001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/253	253	288.jp2	/chc5260/image/288.jp2
View of La Cabaña Fortress in Havana, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 44, Havana, Feb 9, The Cabanas Fortress.	Written on verso: "44"	Forts and fortifications; Havana (Cuba)	Photographs		1905-02-09	1900-1910	Havana (Cuba)	1 b&w photograph; 9.3 x 10.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001200001001	image/tiff	17249472 Bytes	2575	2230	2643738189	RGB	8	600	chc52600001200001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/254	254	212.jp2	/chc5260/image/212.jp2
Street scene in Havana, Cuba						Streets -- Cuba -- Havana; Pedestrians; Dwellings; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.4 x 10.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002520001001	image/tiff	13240260 Bytes	2441	1805	545772838	RGB	8	600	chc52600002520001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/255	255	227.jp2	/chc5260/image/227.jp2
View from afar of a railroad station in Caimanera, Cuba					Written on verso: "RR Station Caimanera, Cuba"; Caimanera is a municipality and city in the province of Guantánamo.	Railroads; Railroad stations; Caimanera (Cuba)	Photographs				Caimanera (Cuba)	1 b&w photograph; 7.5 x 12.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 10; Folder Title: Photographs: Cuba: Countryside; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003400001001	image/tiff	16323956 Bytes	3019	1800	271263353	RGB	8	600	chc52600003400001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/256	256	278.jp2	/chc5260/image/278.jp2
Car number 14 during auto race on the streets of Havana					Written on the car: "Talleres Zoologico and JMJ"	Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 8.7 x 12.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002710001001	image/tiff	18874104 Bytes	2946	2133	3928867037	RGB	8	600	chc52600002710001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/257	257	242.jp2	/chc5260/image/242.jp2
Arrival of American troops in Havana, Cuba		Lee, M.			Written on verso: "M. Lee, Canfield, Ohio; No. 11, Havana, Cuba. Arrival of American troops, marching through Havana out to camp"	Spanish-American War, 1898 -- Cuba; Soldiers; Havana (Cuba)	Albumen prints; Photographs		1899	1890-1900	Havana (Cuba)	1 b&w photograph; 20.3 x 25.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 4; Folder Title: Albumen Prints: Havana; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000410001001	image/tiff	89996492 Bytes	6102	4915	515770512	RGB	8	600	chc52600000410001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/258	258	286.jp2	/chc5260/image/286.jp2
