Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 272																											asm0567000013						asm05670000130272001		24456384 Bytes	2172	3750	769124208	RGB	8	600	asm05670000130272001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3766	3766	3865.jp2	/asm0567/image/3865.jp2
Page 273																											asm0567000013						asm05670000130273001		24316572 Bytes	2112	3834	4292776633	RGB	8	600	asm05670000130273001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3767	3767	3866.jp2	/asm0567/image/3866.jp2
Page 274																											asm0567000013						asm05670000130274001		24905924 Bytes	2184	3798	2202216693	RGB	8	600	asm05670000130274001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3768	3768	3867.jp2	/asm0567/image/3867.jp2
Page 275																											asm0567000013						asm05670000130275001		24313288 Bytes	2112	3834	4122080081	RGB	8	600	asm05670000130275001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3769	3769	3868.jp2	/asm0567/image/3868.jp2
Page 276																											asm0567000013						asm05670000130276001		24313296 Bytes	2112	3834	789573395	RGB	8	600	asm05670000130276001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3770	3770	3869.jp2	/asm0567/image/3869.jp2
Page 277																											asm0567000013						asm05670000130277001		24316260 Bytes	2112	3834	3597876379	RGB	8	600	asm05670000130277001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3771	3771	3870.jp2	/asm0567/image/3870.jp2
Page 278																											asm0567000013						asm05670000130278001		24313332 Bytes	2112	3834	1540865042	RGB	8	600	asm05670000130278001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3772	3772	3871.jp2	/asm0567/image/3871.jp2
Page 279																											asm0567000013						asm05670000130279001		24316384 Bytes	2112	3834	2521732219	RGB	8	600	asm05670000130279001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3773	3773	3872.jp2	/asm0567/image/3872.jp2
Page 280																											asm0567000013						asm05670000130280001		24844820 Bytes	2196	3768	1339768150	RGB	8	600	asm05670000130280001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3774	3774	3873.jp2	/asm0567/image/3873.jp2
Page 281																											asm0567000013						asm05670000130281001		24316228 Bytes	2112	3834	761331836	RGB	8	600	asm05670000130281001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3775	3775	3874.jp2	/asm0567/image/3874.jp2
Page 282																											asm0567000013						asm05670000130282001		24313304 Bytes	2112	3834	1351943487	RGB	8	600	asm05670000130282001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3776	3776	3875.jp2	/asm0567/image/3875.jp2
Page 283																											asm0567000013						asm05670000130283001		24316268 Bytes	2112	3834	1153513469	RGB	8	600	asm05670000130283001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3777	3777	3876.jp2	/asm0567/image/3876.jp2
Page 284																											asm0567000013						asm05670000130284001		24571296 Bytes	2149	3808	1152543288	RGB	8	600	asm05670000130284001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3778	3778	3877.jp2	/asm0567/image/3877.jp2
Page 285																											asm0567000013						asm05670000130285001		24316748 Bytes	2112	3834	1927557530	RGB	8	600	asm05670000130285001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3779	3779	3878.jp2	/asm0567/image/3878.jp2
Page 286																											asm0567000013						asm05670000130286001		24313024 Bytes	2112	3834	1875901926	RGB	8	600	asm05670000130286001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3780	3780	3879.jp2	/asm0567/image/3879.jp2
Page 287																											asm0567000013						asm05670000130287001		24315964 Bytes	2112	3834	2924331747	RGB	8	600	asm05670000130287001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3781	3781	3880.jp2	/asm0567/image/3880.jp2
Page 288																											asm0567000013						asm05670000130288001		24777016 Bytes	2190	3768	3519508372	RGB	8	600	asm05670000130288001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3782	3782	3881.jp2	/asm0567/image/3881.jp2
Page 289																											asm0567000013						asm05670000130289001		24312964 Bytes	2112	3834	870527030	RGB	8	600	asm05670000130289001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3783	3783	3882.jp2	/asm0567/image/3882.jp2
Page 290																											asm0567000013						asm05670000130290001		24316084 Bytes	2112	3834	2936974796	RGB	8	600	asm05670000130290001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3784	3784	3883.jp2	/asm0567/image/3883.jp2
Page 291																											asm0567000013						asm05670000130291001		24312748 Bytes	2112	3834	219113214	RGB	8	600	asm05670000130291001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3785	3785	3884.jp2	/asm0567/image/3884.jp2
Page 292																											asm0567000013						asm05670000130292001		24316452 Bytes	2112	3834	756134358	RGB	8	600	asm05670000130292001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3786	3786	3885.jp2	/asm0567/image/3885.jp2
Page 293																											asm0567000013						asm05670000130293001		24316096 Bytes	2112	3834	1868774128	RGB	8	600	asm05670000130293001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3787	3787	3886.jp2	/asm0567/image/3886.jp2
Page 294																											asm0567000013						asm05670000130294001		24313200 Bytes	2112	3834	3967467065	RGB	8	600	asm05670000130294001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3788	3788	3887.jp2	/asm0567/image/3887.jp2
Page 295																											asm0567000013						asm05670000130295001		24316336 Bytes	2112	3834	2312378383	RGB	8	600	asm05670000130295001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3789	3789	3888.jp2	/asm0567/image/3888.jp2
Page 296																											asm0567000013						asm05670000130296001		24312660 Bytes	2112	3834	2273051707	RGB	8	600	asm05670000130296001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3790	3790	3889.jp2	/asm0567/image/3889.jp2
Page 297																											asm0567000013						asm05670000130297001		24316260 Bytes	2112	3834	4218996106	RGB	8	600	asm05670000130297001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3791	3791	3890.jp2	/asm0567/image/3890.jp2
Page 298																											asm0567000013						asm05670000130298001		24313360 Bytes	2112	3834	459641934	RGB	8	600	asm05670000130298001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3792	3792	3891.jp2	/asm0567/image/3891.jp2
Page 299																											asm0567000013						asm05670000130299001		24316120 Bytes	2112	3834	627145475	RGB	8	600	asm05670000130299001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3793	3793	3892.jp2	/asm0567/image/3892.jp2
Page 300																											asm0567000013						asm05670000130300001		24313520 Bytes	2112	3834	3918008637	RGB	8	600	asm05670000130300001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3794	3794	3893.jp2	/asm0567/image/3893.jp2
Page 301																											asm0567000013						asm05670000130301001		24313372 Bytes	2112	3834	1125738552	RGB	8	600	asm05670000130301001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3795	3795	3894.jp2	/asm0567/image/3894.jp2
Page 302																											asm0567000013						asm05670000130302001		24313032 Bytes	2112	3834	1342792828	RGB	8	600	asm05670000130302001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3796	3796	3895.jp2	/asm0567/image/3895.jp2
Page 303																											asm0567000013						asm05670000130303001		24316308 Bytes	2112	3834	2342633485	RGB	8	600	asm05670000130303001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3797	3797	3896.jp2	/asm0567/image/3896.jp2
Page 304																											asm0567000013						asm05670000130304001		24316636 Bytes	2112	3834	2954377800	RGB	8	600	asm05670000130304001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3798	3798	3897.jp2	/asm0567/image/3897.jp2
Page 305																											asm0567000013						asm05670000130305001		24316212 Bytes	2112	3834	2309666821	RGB	8	600	asm05670000130305001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3799	3799	3898.jp2	/asm0567/image/3898.jp2
Page 306																											asm0567000013						asm05670000130306001		25395336 Bytes	2220	3810	996917077	RGB	8	600	asm05670000130306001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3800	3800	3899.jp2	/asm0567/image/3899.jp2
Page 307																											asm0567000013						asm05670000130307001		24313120 Bytes	2112	3834	1691036455	RGB	8	600	asm05670000130307001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3801	3801	3900.jp2	/asm0567/image/3900.jp2
Page 308																											asm0567000013						asm05670000130308001		24313488 Bytes	2112	3834	598043478	RGB	8	600	asm05670000130308001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3802	3802	3901.jp2	/asm0567/image/3901.jp2
Page 309																											asm0567000013						asm05670000130309001		24316740 Bytes	2112	3834	535623337	RGB	8	600	asm05670000130309001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3803	3803	3902.jp2	/asm0567/image/3902.jp2
Page 310																											asm0567000013						asm05670000130310001		24316688 Bytes	2112	3834	1850685354	RGB	8	600	asm05670000130310001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3804	3804	3903.jp2	/asm0567/image/3903.jp2
Page 311																											asm0567000013						asm05670000130311001		24316276 Bytes	2112	3834	3761494416	RGB	8	600	asm05670000130311001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3805	3805	3904.jp2	/asm0567/image/3904.jp2
Page 312																											asm0567000013						asm05670000130312001		26597428 Bytes	2268	3906	2000990153	RGB	8	600	asm05670000130312001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3806	3806	3905.jp2	/asm0567/image/3905.jp2
Page 313																											asm0567000013						asm05670000130313001		24313272 Bytes	2112	3834	2754154077	RGB	8	600	asm05670000130313001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3807	3807	3906.jp2	/asm0567/image/3906.jp2
Page 314																											asm0567000013						asm05670000130314001		24945296 Bytes	2182	3807	1711802282	RGB	8	600	asm05670000130314001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3808	3808	3907.jp2	/asm0567/image/3907.jp2
Page 315																											asm0567000013						asm05670000130315001		24313768 Bytes	2112	3834	4260795321	RGB	8	600	asm05670000130315001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3809	3809	3908.jp2	/asm0567/image/3908.jp2
Page 316																											asm0567000013						asm05670000130316001		25442752 Bytes	2199	3853	953542148	RGB	8	600	asm05670000130316001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3810	3810	3909.jp2	/asm0567/image/3909.jp2
Page 317																											asm0567000013						asm05670000130317001		24316496 Bytes	2112	3834	3428583850	RGB	8	600	asm05670000130317001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3811	3811	3910.jp2	/asm0567/image/3910.jp2
Page 318																											asm0567000013						asm05670000130318001		24417880 Bytes	2172	3744	3290003051	RGB	8	600	asm05670000130318001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3812	3812	3911.jp2	/asm0567/image/3911.jp2
Page 319																											asm0567000013						asm05670000130319001		24313584 Bytes	2112	3834	3174205830	RGB	8	600	asm05670000130319001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3813	3813	3912.jp2	/asm0567/image/3912.jp2
Page 320																											asm0567000013						asm05670000130320001		25605020 Bytes	2238	3810	2696469942	RGB	8	600	asm05670000130320001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3814	3814	3913.jp2	/asm0567/image/3913.jp2
Page 321																											asm0567000013						asm05670000130321001		23427464 Bytes	2022	3858	2186858666	RGB	8	600	asm05670000130321001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3815	3815	3914.jp2	/asm0567/image/3914.jp2
Page 322																											asm0567000013						asm05670000130322001		25196908 Bytes	2220	3780	3869902763	RGB	8	600	asm05670000130322001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3816	3816	3915.jp2	/asm0567/image/3915.jp2
Page 323																											asm0567000013						asm05670000130323001		24313404 Bytes	2112	3834	445016142	RGB	8	600	asm05670000130323001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3817	3817	3916.jp2	/asm0567/image/3916.jp2
Page 324																											asm0567000013						asm05670000130324001		25464436 Bytes	2226	3810	628892195	RGB	8	600	asm05670000130324001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3818	3818	3917.jp2	/asm0567/image/3917.jp2
Page 325																											asm0567000013						asm05670000130325001		24313400 Bytes	2112	3834	2114837715	RGB	8	600	asm05670000130325001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3819	3819	3918.jp2	/asm0567/image/3918.jp2
Page 326																											asm0567000013						asm05670000130326001		25435808 Bytes	2220	3816	2873181755	RGB	8	600	asm05670000130326001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3820	3820	3919.jp2	/asm0567/image/3919.jp2
Page 327																											asm0567000013						asm05670000130327001		24313516 Bytes	2112	3834	1243252015	RGB	8	600	asm05670000130327001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3821	3821	3920.jp2	/asm0567/image/3920.jp2
Page 328																											asm0567000013						asm05670000130328001		24837280 Bytes	2178	3798	2612025795	RGB	8	600	asm05670000130328001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3822	3822	3921.jp2	/asm0567/image/3921.jp2
Page 329																											asm0567000013						asm05670000130329001		24316252 Bytes	2112	3834	726125748	RGB	8	600	asm05670000130329001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3823	3823	3922.jp2	/asm0567/image/3922.jp2
Page 330																											asm0567000013						asm05670000130330001		24313116 Bytes	2112	3834	595040778	RGB	8	600	asm05670000130330001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3824	3824	3923.jp2	/asm0567/image/3923.jp2
Page 331																											asm0567000013						asm05670000130331001		24316392 Bytes	2112	3834	475714070	RGB	8	600	asm05670000130331001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3825	3825	3924.jp2	/asm0567/image/3924.jp2
Page 332																											asm0567000013						asm05670000130332001		24819092 Bytes	2173	3804	1010890566	RGB	8	600	asm05670000130332001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3826	3826	3925.jp2	/asm0567/image/3925.jp2
Page 333																											asm0567000013						asm05670000130333001		24313312 Bytes	2112	3834	2520177907	RGB	8	600	asm05670000130333001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3827	3827	3926.jp2	/asm0567/image/3926.jp2
Page 334																											asm0567000013						asm05670000130334001		24668032 Bytes	2166	3793	1557831239	RGB	8	600	asm05670000130334001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3828	3828	3927.jp2	/asm0567/image/3927.jp2
Page 335																											asm0567000013						asm05670000130335001		24313124 Bytes	2112	3834	2998921682	RGB	8	600	asm05670000130335001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3829	3829	3928.jp2	/asm0567/image/3928.jp2
Page 336																											asm0567000013						asm05670000130336001		25293364 Bytes	2211	3810	2035398890	RGB	8	600	asm05670000130336001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3830	3830	3929.jp2	/asm0567/image/3929.jp2
Page 337																											asm0567000013						asm05670000130337001		24316252 Bytes	2112	3834	2775917185	RGB	8	600	asm05670000130337001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3831	3831	3930.jp2	/asm0567/image/3930.jp2
Page 338																											asm0567000013						asm05670000130338001		24665936 Bytes	2190	3751	3225822266	RGB	8	600	asm05670000130338001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3832	3832	3931.jp2	/asm0567/image/3931.jp2
Page 339																											asm0567000013						asm05670000130339001		24313928 Bytes	2112	3834	582817956	RGB	8	600	asm05670000130339001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3833	3833	3932.jp2	/asm0567/image/3932.jp2
Page 340																											asm0567000013						asm05670000130340001		24313400 Bytes	2112	3834	2398274062	RGB	8	600	asm05670000130340001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3834	3834	3933.jp2	/asm0567/image/3933.jp2
Page 341																											asm0567000013						asm05670000130341001		24313516 Bytes	2112	3834	3955298197	RGB	8	600	asm05670000130341001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3835	3835	3934.jp2	/asm0567/image/3934.jp2
Page 342																											asm0567000013						asm05670000130342001		24682584 Bytes	2190	3753	1585410488	RGB	8	600	asm05670000130342001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3836	3836	3935.jp2	/asm0567/image/3935.jp2
Page 343																											asm0567000013						asm05670000130343001		24313708 Bytes	2112	3834	1060392826	RGB	8	600	asm05670000130343001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3837	3837	3936.jp2	/asm0567/image/3936.jp2
Page 344																											asm0567000013						asm05670000130344001		24754964 Bytes	2202	3744	1224346254	RGB	8	600	asm05670000130344001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3838	3838	3937.jp2	/asm0567/image/3937.jp2
Page 345																											asm0567000013						asm05670000130345001		24316724 Bytes	2112	3834	3313523566	RGB	8	600	asm05670000130345001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3839	3839	3938.jp2	/asm0567/image/3938.jp2
Page 346																											asm0567000013						asm05670000130346001		24260616 Bytes	2124	3804	198834944	RGB	8	600	asm05670000130346001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3840	3840	3939.jp2	/asm0567/image/3939.jp2
Page 347																											asm0567000013						asm05670000130347001		24313508 Bytes	2112	3834	1160603329	RGB	8	600	asm05670000130347001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3841	3841	3940.jp2	/asm0567/image/3940.jp2
Page 348																											asm0567000013						asm05670000130348001		24236516 Bytes	2118	3811	3068704064	RGB	8	600	asm05670000130348001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3842	3842	3941.jp2	/asm0567/image/3941.jp2
Page 349																											asm0567000013						asm05670000130349001		24316812 Bytes	2112	3834	1770112976	RGB	8	600	asm05670000130349001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3843	3843	3942.jp2	/asm0567/image/3942.jp2
Page 350																											asm0567000013						asm05670000130350001		24509496 Bytes	2199	3712	4253315566	RGB	8	600	asm05670000130350001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3844	3844	3943.jp2	/asm0567/image/3943.jp2
Page 351																											asm0567000013						asm05670000130351001		24316688 Bytes	2112	3834	3133805916	RGB	8	600	asm05670000130351001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3845	3845	3944.jp2	/asm0567/image/3944.jp2
Page 352																											asm0567000013						asm05670000130352001		24454348 Bytes	2158	3774	948807701	RGB	8	600	asm05670000130352001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3846	3846	3945.jp2	/asm0567/image/3945.jp2
Page 353																											asm0567000013						asm05670000130353001		24313420 Bytes	2112	3834	2813608528	RGB	8	600	asm05670000130353001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3847	3847	3946.jp2	/asm0567/image/3946.jp2
Page 354																											asm0567000013						asm05670000130354001		24156060 Bytes	2145	3750	181093612	RGB	8	600	asm05670000130354001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3848	3848	3947.jp2	/asm0567/image/3947.jp2
Page 355																											asm0567000013						asm05670000130355001		24316992 Bytes	2112	3834	3305700112	RGB	8	600	asm05670000130355001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3849	3849	3948.jp2	/asm0567/image/3948.jp2
Page 356																											asm0567000013						asm05670000130356001		24828516 Bytes	2203	3753	2823746434	RGB	8	600	asm05670000130356001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3850	3850	3949.jp2	/asm0567/image/3949.jp2
Page 357																											asm0567000013						asm05670000130357001		24316716 Bytes	2112	3834	3817749866	RGB	8	600	asm05670000130357001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3851	3851	3950.jp2	/asm0567/image/3950.jp2
Page 358																											asm0567000013						asm05670000130358001		24451680 Bytes	2171	3751	2161401990	RGB	8	600	asm05670000130358001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3852	3852	3951.jp2	/asm0567/image/3951.jp2
Page 359																											asm0567000013						asm05670000130359001		24313580 Bytes	2112	3834	3319820201	RGB	8	600	asm05670000130359001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3853	3853	3952.jp2	/asm0567/image/3952.jp2
Page 360																											asm0567000013						asm05670000130360001		24423044 Bytes	2176	3738	2294000211	RGB	8	600	asm05670000130360001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3854	3854	3953.jp2	/asm0567/image/3953.jp2
Page 361																											asm0567000013						asm05670000130361001		24314148 Bytes	2112	3834	2817363360	RGB	8	600	asm05670000130361001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3855	3855	3954.jp2	/asm0567/image/3954.jp2
Page 362																											asm0567000013						asm05670000130362001		25337908 Bytes	2236	3774	73878130	RGB	8	600	asm05670000130362001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3856	3856	3955.jp2	/asm0567/image/3955.jp2
Page 363																											asm0567000013						asm05670000130363001		24316924 Bytes	2112	3834	3748653977	RGB	8	600	asm05670000130363001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3857	3857	3956.jp2	/asm0567/image/3956.jp2
Page 364																											asm0567000013						asm05670000130364001		24313444 Bytes	2112	3834	1981197594	RGB	8	600	asm05670000130364001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3858	3858	3957.jp2	/asm0567/image/3957.jp2
Page 365																											asm0567000013						asm05670000130365001		24313816 Bytes	2112	3834	2136245098	RGB	8	600	asm05670000130365001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3859	3859	3958.jp2	/asm0567/image/3958.jp2
Page 366																											asm0567000013						asm05670000130366001		24817132 Bytes	2190	3774	4124510376	RGB	8	600	asm05670000130366001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3860	3860	3959.jp2	/asm0567/image/3959.jp2
Page 367																											asm0567000013						asm05670000130367001		24313956 Bytes	2112	3834	2065196830	RGB	8	600	asm05670000130367001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3861	3861	3960.jp2	/asm0567/image/3960.jp2
Page 368																											asm0567000013						asm05670000130368001		25296504 Bytes	2194	3840	2118440755	RGB	8	600	asm05670000130368001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3862	3862	3961.jp2	/asm0567/image/3961.jp2
Page 369																											asm0567000013						asm05670000130369001		24314088 Bytes	2112	3834	3144980982	RGB	8	600	asm05670000130369001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3863	3863	3962.jp2	/asm0567/image/3962.jp2
Page 370																											asm0567000013						asm05670000130370001		24316740 Bytes	2112	3834	902364049	RGB	8	600	asm05670000130370001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3864	3864	3963.jp2	/asm0567/image/3963.jp2
Page 371																											asm0567000013						asm05670000130371001		24317032 Bytes	2112	3834	847153037	RGB	8	600	asm05670000130371001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/3865	3865	3964.jp2	/asm0567/image/3964.jp2
