Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 2																											chc5066000127						chc50660001270002001		120022680 Bytes	5393	7417	2496915182	RGB	8	600	chc50660001270002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/267	267	268.jp2	/chc5066/image/268.jp2
Page 3																											chc5066000127						chc50660001270003001		120184780 Bytes	5420	7390	1843357506	RGB	8	600	chc50660001270003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/268	268	269.jp2	/chc5066/image/269.jp2
Page 4																											chc5066000127						chc50660001270004001		118747256 Bytes	4657	8498	2654425874	RGB	8	600	chc50660001270004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/269	269	270.jp2	/chc5066/image/270.jp2
Newspaper article entitled "Una faceta desconocida de don Emilio Bacardí"		Aguirre, Mirta, 1912-			Written on front: "March 28th 1949 - 'Bohemia' Havana"	Bacardí Moreau, Emilio, 1844-1922; Cooperativa General de Infundios; Mayors -- Cuba -- Santiago de Cuba; Estrada Palma, Tomás, 1835-1908; Bohemia, Havana; Clippings (Books, newspapers, etc.)	Clippings		1949-03-28	1940-1950	Havana (Cuba)	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000127	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/270	270	271.cpd	/chc5066/image/271.cpd
Page 1																											chc5066000028						chc50660000280001001		95926684 Bytes	5024	6363	1950304139	RGB	8	240	chc50660000280001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/271	271	272.jp2	/chc5066/image/272.jp2
Page 2																											chc5066000028						chc50660000280002001		95597302 Bytes	5017	6350	129335733	RGB	8	240	chc50660000280002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/272	272	273.jp2	/chc5066/image/273.jp2
José Antonio González Lanuza letter to Emilio Bacardí, June 11, 1897		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-06-11	1890-1900	Holguín (Cuba)	1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000028	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/273	273	274.cpd	/chc5066/image/274.cpd
Page 1																											chc5066000056						chc50660000560001001		51013510 Bytes	3326	5110	3973684280	RGB	8	240	chc50660000560001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/274	274	275.jp2	/chc5066/image/275.jp2
Page 2																											chc5066000056						chc50660000560002001		50708124 Bytes	3325	5081	2052367638	RGB	8	240	chc50660000560002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/275	275	276.jp2	/chc5066/image/276.jp2
Page 3																											chc5066000056						chc50660000560003001		50726566 Bytes	3321	5089	1966440745	RGB	8	240	chc50660000560003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/276	276	277.jp2	/chc5066/image/277.jp2
Page 4																											chc5066000056						chc50660000560004001		50914666 Bytes	3332	5091	2376261746	RGB	8	240	chc50660000560004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/277	277	278.jp2	/chc5066/image/278.jp2
Page 5																											chc5066000056						chc50660000560005001		50901232 Bytes	3322	5105	2590556422	RGB	8	240	chc50660000560005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/278	278	279.jp2	/chc5066/image/279.jp2
Page 6																											chc5066000056						chc50660000560006001		50783600 Bytes	3313	5107	2984034867	RGB	8	240	chc50660000560006001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/279	279	280.jp2	/chc5066/image/280.jp2
Page 7																											chc5066000056						chc50660000560007001		51255152 Bytes	3334	5122	45414378	RGB	8	240	chc50660000560007001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/280	280	281.jp2	/chc5066/image/281.jp2
Page 8																											chc5066000056						chc50660000560008001		50787886 Bytes	3325	5089	4266714720	RGB	8	240	chc50660000560008001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/281	281	282.jp2	/chc5066/image/282.jp2
Page 9																											chc5066000056						chc50660000560009001		51029844 Bytes	3333	5101	4157889606	RGB	8	240	chc50660000560009001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/282	282	283.jp2	/chc5066/image/283.jp2
Page 10																											chc5066000056						chc50660000560010001		50924944 Bytes	3332	5092	1507794476	RGB	8	240	chc50660000560010001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/283	283	284.jp2	/chc5066/image/284.jp2
Page 11																											chc5066000056						chc50660000560011001		50836928 Bytes	3323	5097	3141923001	RGB	8	240	chc50660000560011001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/284	284	285.jp2	/chc5066/image/285.jp2
Page 12																											chc5066000056						chc50660000560012001		50691546 Bytes	3320	5087	3719339614	RGB	8	240	chc50660000560012001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/285	285	286.jp2	/chc5066/image/286.jp2
Page 13																											chc5066000056						chc50660000560013001		50890454 Bytes	3335	5084	2380686302	RGB	8	240	chc50660000560013001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/286	286	287.jp2	/chc5066/image/287.jp2
Federico Pérez letter to Elvira Cape, September 18, 1897		Pérez Carbó, Federico			Elvira Cape was the wife of Emilio Bacardí, a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company, and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Pérez Carbó, Federico; Cape, Elvira, 1862-1933; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-09-18	1890-1900	New York (New York)	1 letter; 13 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 7; Folder Title: Letters to Elvira from Federico Pérez; Folder Date: 1897-1898						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000056	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/287	287	288.cpd	/chc5066/image/288.cpd
Page 1																											chc5066000037						chc50660000370001001		64435140 Bytes	3976	5400	2785705043	RGB	8	600	chc50660000370001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/288	288	289.jp2	/chc5066/image/289.jp2
Page 2																											chc5066000037						chc50660000370002001		64494564 Bytes	3987	5390	3312664888	RGB	8	600	chc50660000370002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/289	289	290.jp2	/chc5066/image/290.jp2
Page 3																											chc5066000037						chc50660000370003001		61832656 Bytes	3856	5343	847253215	RGB	8	600	chc50660000370003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/290	290	291.jp2	/chc5066/image/291.jp2
Page 4																											chc5066000037						chc50660000370004001		63321252 Bytes	3940	5355	3255315639	RGB	8	600	chc50660000370004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/291	291	292.jp2	/chc5066/image/292.jp2
Page 5																											chc5066000037						chc50660000370005001		63868932 Bytes	3978	5350	3222668422	RGB	8	600	chc50660000370005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/292	292	293.jp2	/chc5066/image/293.jp2
José Antonio González Lanuza letter to Emilio Bacardí, February 1, 1905		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Cooperativa General de Infundios	Correspondence		1905-02-01	1900-1910	Havana (Cuba)	1 letter; 5 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000037	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/293	293	294.cpd	/chc5066/image/294.cpd
Page 1																											chc5066000144						chc50660001440001001		116787228 Bytes	5171	7527	2113857510	RGB	8	600	chc50660001440001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/294	294	295.jp2	/chc5066/image/295.jp2
Page 2																											chc5066000144						chc50660001440002001		116830348 Bytes	5151	7559	2382091916	RGB	8	600	chc50660001440002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/295	295	296.jp2	/chc5066/image/296.jp2
Newspaper articles referring to Emilio Bacardí		Forment Rovira, Carlos E., 1886-1960				Bacardí Moreau, Emilio, 1844-1922; Santiago de Cuba (Cuba) -- History; Museo Municipal Emilio Bacardí Moreau; Clippings (Books, newspapers, etc.); Hernández Miyares, Enrique, 1859-1914; Bohemia, Havana	Clippings				Havana (Cuba)	2 clippings	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000144	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/296	296	297.cpd	/chc5066/image/297.cpd
Page 1																											chc5066000100						chc50660001000001001		41483648 Bytes	3117	4434	3866751520	RGB	8	600	chc50660001000001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/297	297	298.jp2	/chc5066/image/298.jp2
Page 2																											chc5066000100						chc50660001000002001		41560472 Bytes	3111	4451	3723896906	RGB	8	600	chc50660001000002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/298	298	299.jp2	/chc5066/image/299.jp2
Page 3																											chc5066000100						chc50660001000003001		42040328 Bytes	3144	4455	2941089358	RGB	8	600	chc50660001000003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/299	299	300.jp2	/chc5066/image/300.jp2
Page 4																											chc5066000100						chc50660001000004001		41962724 Bytes	3139	4454	4034412203	RGB	8	600	chc50660001000004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/300	300	301.jp2	/chc5066/image/301.jp2
"Emilio Bacardí Moreau" award ceremony invitation						Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Awards; Invitation cards; Ateneo Cubano de Nueva York; Hotel Empire (New York, New York)	Invitations		1946	1940-1950	New York (New York)	1 folded leaf	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000100	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/301	301	302.cpd	/chc5066/image/302.cpd
Page 1																											chc5066000041						chc50660000410001001		53307840 Bytes	3362	5283	1410438774	RGB	8	600	chc50660000410001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/302	302	303.jp2	/chc5066/image/303.jp2
Page 2																											chc5066000041						chc50660000410002001		53696276 Bytes	3382	5290	1918511684	RGB	8	600	chc50660000410002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/303	303	304.jp2	/chc5066/image/304.jp2
Page 3																											chc5066000041						chc50660000410003001		53707216 Bytes	3384	5288	780077633	RGB	8	600	chc50660000410003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/304	304	305.jp2	/chc5066/image/305.jp2
Page 4																											chc5066000041						chc50660000410004001		53430184 Bytes	3371	5281	2786922868	RGB	8	600	chc50660000410004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/305	305	306.jp2	/chc5066/image/306.jp2
Federico Pérez letter to Emilio Bacardí, July 16, 1897		Pérez Carbó, Federico			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Pérez Carbó, Federico; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-07-16	1890-1900	Tampa (Florida)	1 letter; 4 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 6; Folder Title: Letters to Emilio Bacardí from Federico Pérez; Folder Date: 1897-1915						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000041	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/306	306	307.cpd	/chc5066/image/307.cpd
Page 1																											chc5066000101						chc50660001010001001		19711924 Bytes	3755	1748	2355507648	RGB	8	600	chc50660001010001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/307	307	308.jp2	/chc5066/image/308.jp2
Page 2																											chc5066000101						chc50660001010002001		19399424 Bytes	3747	1724	3981996331	RGB	8	600	chc50660001010002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/308	308	309.jp2	/chc5066/image/309.jp2
Post receipt, April 1, 1909						Post office stations and branches -- Cuba -- History; Receipts (Acknowledgments)	Documents		1909-04-01	1900-1910	Santiago de Cuba (Cuba)	1 document; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000101	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/309	309	310.cpd	/chc5066/image/310.cpd
Page 1																											chc5066000112						chc50660001120001001		113830688 Bytes	5103	7434	2826655968	RGB	8	600	chc50660001120001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/310	310	311.jp2	/chc5066/image/311.jp2
Page 2																											chc5066000112						chc50660001120002001		114204532 Bytes	5100	7463	910468106	RGB	8	600	chc50660001120002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/311	311	312.jp2	/chc5066/image/312.jp2
Newspaper articles referring to Emilio Bacardí		Corona, Ramón				Bacardí Moreau, Emilio, 1844-1922; Cape, Elvira, 1862-1933; Bacardí family; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.); Diario Las Américas (Miami, Florida)	Clippings			1960-1970	Miami (Florida)	2 clippings	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000112	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/312	312	313.cpd	/chc5066/image/313.cpd
Page 1																											chc5066000009						chc50660000090001001		42187298 Bytes	2994	4694	3281842997	RGB	8	240	chc50660000090001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/313	313	314.jp2	/chc5066/image/314.jp2
Page 2																											chc5066000009						chc50660000090002001		42155614 Bytes	3002	4678	1000941218	RGB	8	240	chc50660000090002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/314	314	315.jp2	/chc5066/image/315.jp2
Page 3																											chc5066000009						chc50660000090003001		42373620 Bytes	3012	4687	1911618404	RGB	8	240	chc50660000090003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/315	315	316.jp2	/chc5066/image/316.jp2
Emilio Bacardí letter to his son Emilito Bacardí, December 20, 1898		Bacardí Moreau, Emilio, 1844-1922			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Bacardí Moreau, Emilio, 1844-1922 -- Correspondence; Bacardí family; García Iñiguez, Calixto, 1839-1898	Correspondence		1898-12-20	1890-1900	Cuba	1 letter; 4 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 3; Folder Title: Letters from Emilio Bacardí to Amalia; Folder Date: 1898-1920						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000009	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/316	316	317.cpd	/chc5066/image/317.cpd
Page 1																											chc5066000023						chc50660000230001001		95376020 Bytes	4992	6367	1833834313	RGB	8	240	chc50660000230001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/317	317	318.jp2	/chc5066/image/318.jp2
Page 2																											chc5066000023						chc50660000230002001		96489606 Bytes	5040	6380	753293558	RGB	8	240	chc50660000230002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/318	318	319.jp2	/chc5066/image/319.jp2
Page 3																											chc5066000023						chc50660000230003001		95507906 Bytes	5006	6358	3586459360	RGB	8	240	chc50660000230003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/319	319	320.jp2	/chc5066/image/320.jp2
Page 4																											chc5066000023						chc50660000230004001		95145428 Bytes	4998	6344	1219731770	RGB	8	240	chc50660000230004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/320	320	321.jp2	/chc5066/image/321.jp2
Page 5																											chc5066000023						chc50660000230005001		96277664 Bytes	5040	6366	1297034409	RGB	8	240	chc50660000230005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/321	321	322.jp2	/chc5066/image/322.jp2
Page 6																											chc5066000023						chc50660000230006001		95095714 Bytes	5008	6328	749002836	RGB	8	240	chc50660000230006001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/322	322	323.jp2	/chc5066/image/323.jp2
Page 7																											chc5066000023						chc50660000230007001		97199084 Bytes	5062	6399	211983756	RGB	8	240	chc50660000230007001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/323	323	324.jp2	/chc5066/image/324.jp2
Page 8																											chc5066000023						chc50660000230008001		95238216 Bytes	4995	6354	345695776	RGB	8	240	chc50660000230008001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/324	324	325.jp2	/chc5066/image/325.jp2
Page 9																											chc5066000023						chc50660000230009001		95471030 Bytes	5004	6358	3176877655	RGB	8	240	chc50660000230009001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/325	325	326.jp2	/chc5066/image/326.jp2
Page 10																											chc5066000023						chc50660000230010001		95696190 Bytes	5034	6335	326821355	RGB	8	240	chc50660000230010001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/326	326	327.jp2	/chc5066/image/327.jp2
Page 11																											chc5066000023						chc50660000230011001		95068086 Bytes	4997	6340	1157696007	RGB	8	240	chc50660000230011001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/327	327	328.jp2	/chc5066/image/328.jp2
Page 12																											chc5066000023						chc50660000230012001		95199406 Bytes	5015	6326	367665464	RGB	8	240	chc50660000230012001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/328	328	329.jp2	/chc5066/image/329.jp2
José Antonio González Lanuza letter to Emilio Bacardí, February 3, 1997		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-02-03	1890-1900	Holguín (Cuba)	1 letter; 12 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000023	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/329	329	330.cpd	/chc5066/image/330.cpd
Page 1																											chc5066000053						chc50660000530001001		54682468 Bytes	3419	5329	2540801413	RGB	8	240	chc50660000530001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/330	330	331.jp2	/chc5066/image/331.jp2
Page 2																											chc5066000053						chc50660000530002001		53981190 Bytes	3398	5293	2751634103	RGB	8	240	chc50660000530002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/331	331	332.jp2	/chc5066/image/332.jp2
Page 3																											chc5066000053						chc50660000530003001		53271180 Bytes	3352	5295	178318732	RGB	8	240	chc50660000530003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/332	332	333.jp2	/chc5066/image/333.jp2
Page 4																											chc5066000053						chc50660000530004001		53495116 Bytes	3368	5292	114339201	RGB	8	240	chc50660000530004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/333	333	334.jp2	/chc5066/image/334.jp2
Page 5																											chc5066000053						chc50660000530005001		53856326 Bytes	3371	5323	3573744121	RGB	8	240	chc50660000530005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/334	334	335.jp2	/chc5066/image/335.jp2
Page 6																											chc5066000053						chc50660000530006001		53307488 Bytes	3360	5286	3036932294	RGB	8	240	chc50660000530006001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/335	335	336.jp2	/chc5066/image/336.jp2
Page 7																											chc5066000053						chc50660000530007001		53275786 Bytes	3353	5294	2336455855	RGB	8	240	chc50660000530007001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/336	336	337.jp2	/chc5066/image/337.jp2
Page 8																											chc5066000053						chc50660000530008001		53247646 Bytes	3359	5282	1594103771	RGB	8	240	chc50660000530008001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/337	337	338.jp2	/chc5066/image/338.jp2
Federico Pérez letter to Elvira Cape, June 28, 1897		Pérez Carbó, Federico			Elvira Cape was the wife of Emilio Bacardí, a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company, and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Pérez Carbó, Federico; Cape, Elvira, 1862-1933; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-06-28	1890-1900	Jacksonville (Florida)	1 letter; 8 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 7; Folder Title: Letters to Elvira from Federico Pérez; Folder Date: 1897-1898						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000053	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/338	338	339.cpd	/chc5066/image/339.cpd
Page 1																											chc5066000072						chc50660000720001001		122687016 Bytes	5234	7812	3909530706	RGB	8	600	chc50660000720001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/339	339	340.jp2	/chc5066/image/340.jp2
Page 2																											chc5066000072						chc50660000720002001		122255544 Bytes	5211	7819	1460232220	RGB	8	600	chc50660000720002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/340	340	341.jp2	/chc5066/image/341.jp2
Intellectual property certificate for "Cuentos de todas las noches"						Cuba -- History -- 20th century; Bacardí, Amalia; Cuba. Ministerio de Educación; Intellectual property -- Cuba	Documents		1954-01-08	1950-1960	Havana (Cuba)	1 document; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 9; Folder Title: Documents; Folder Date: 1898-1954						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000072	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/341	341	342.cpd	/chc5066/image/342.cpd
Page 1																											chc5066000097						chc50660000970001001		38961460 Bytes	2410	5386	2260544077	RGB	8	600	chc50660000970001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/342	342	343.jp2	/chc5066/image/343.jp2
Page 2																											chc5066000097						chc50660000970002001		38714568 Bytes	2410	5352	2296080471	RGB	8	600	chc50660000970002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/343	343	344.jp2	/chc5066/image/344.jp2
