Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Rolando Laserie		Narcy Studios			Written on verso: "Acredite a Narcy Studios San Nicholas 162-164 Telf. 8-0818 La Habana, Cuba"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographic postcards;  Portrait photographs				Havana, Cuba	1 b&w postcard; 8.8 x 13.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 1; Folder Title: Portraits; Folder date: n.d., [1930], 1956-1960, [1950s], [1981], 1990			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000140001001	image/tiff	21604380 Bytes	2172	3312	1064594413	RGB	8 Bits Per Sample	600 Pixels Per Inch	21604380 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/186	186	188.jp2	/chc5123/image/188.jp2
Rolando Laserie						Laserie, Rolando, 1923-1998; Singers -- Cuba; Advertisements	Photographs;  Promotional materials		1958	1950-1960	Havana, Cuba	1 b&w photograph; 25.7 x 20.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 1; Folder Title: Portraits; Folder date: n.d., [1930], 1956-1960, [1950s], [1981], 1990			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000320001001	image/tiff	95703336 Bytes	6308	5056	2280936086	RGB	8 Bits Per Sample	600 Pixels Per Inch	95703336 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/187	187	138.jp2	/chc5123/image/138.jp2
Rolando Laserie at Cabaret Sans-Souci					Written on verso: "Feb-56 Sans-Souci"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1956-02	1950-1960	Havana, Cuba	1 b&w photograph; 25.4 x 20.8 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 28; Folder Title: Cabaret Sans-Souci; Folder date: 1956-1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001060001001	image/tiff	93332380 Bytes	6142	5064	973187729	RGB	8 Bits Per Sample	600 Pixels Per Inch	93332380 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/188	188	155.jp2	/chc5123/image/155.jp2
TV show featuring Rolando Laserie		Santos		Rolando Laserie (center) performing with Sabor de Cuba orchestra, conducted by Bebo Valdés	Written on front: "Santos Foto Havana". Written on verso: "Santos-Fotografo Ave 41 No 5851 - Marianao B-4732"; "Favor de acreditarse a Santos-Fotografo"	Laserie, Rolando, 1923-1998;  Valdés, Bebo, 1918-; Singers -- Cuba	Photographs				Havana, Cuba	1 b&w photograph; 24.7 x 20.5 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 33; Folder Title: Orquestra- "Sabor de Cuba" de Bebo Valdés; Folder date: 1959-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001120001001	image/tiff	88679428 Bytes	5993	4931	1405824783	RGB	8 Bits Per Sample	600 Pixels Per Inch	88679428 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/189	189	171.jp2	/chc5123/image/171.jp2
Rolando Laserie at Venezia Night Club		Studio Alfredo			Written on front: "Alfredo Santa Clara"; Written on verso: "Venecia Santa Clara"; "23 Enero del 58"; Studio Alfredo Enero 28 1958, Cuba 1 - Telefono 3277 Santa Clara"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958-01-23	1950-1960	Havana, Cuba	1 b&w photograph; 25.3 x 20.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 27; Folder Title: Night Club - Venezia Night Club de Santa Clara; Folder date: 1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000960001001	image/tiff	91112652 Bytes	6103	4975	2361665813	RGB	8 Bits Per Sample	600 Pixels Per Inch	91112652 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/190	190	151.jp2	/chc5123/image/151.jp2
Scene from the show, "Jueves de Partagas"		Santos		Rolando Laserie (right)performing with singer Celeste Mendoza (left) and Crystal model Gladys Ziskey (center) in the show "Jueves de Partagas"	Written on front: "Santos Foto Havana". Written on verso: "Año 60", "Santos - Fotografo Ave. 41 No 5851 - Marianao B-4732, Favor de acreditarse a Santos - Fotografo". The show aired on CMQ TV station.	Laserie, Rolando, 1923-1998; Singers -- Cuba; Mendoza, Celeste	Photographs		1960	1960-1970	Havana, Cuba	1 b&w photograph; 24.9 x 20.5 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 15; Folder Title: Mendoza, Celeste; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000580001001	image/tiff	88049896 Bytes	5954	4928	4046537897	RGB	8 Bits Per Sample	600 Pixels Per Inch	88049896 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/191	191	187.jp2	/chc5123/image/187.jp2
Rolando Laserie on a TV show		Otero, Angel			Written on front: "Discos Musart, primeros en artistas, primeros en calidad"  Written on verso: "Angel Otero", "Fotos blanco y negro y colores", "Televicentro", "Telfs.: 18-50-20 y 10-43-60, Mexico, D.F."	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs				Mexico City, Mexico	1 b&w photograph; 25.3 x 20.5 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 7; Folder Title: México; Folder date: n.d., 1990-1961, 1967-1969			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002280001001	image/tiff	90764564 Bytes	6108	4952	3342821880	RGB	8 Bits Per Sample	600 Pixels Per Inch	90764564 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/192	192	388.jp2	/chc5123/image/388.jp2
Rolando Laserie with the group Latin Fire				Rolando Laserie (center) posing with Manolo Torrente (far left)	Written on verso: "Latin Fire (Buenos Aires)"	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs				Buenos Aires, Argentina	1 color photograph; 25.3 x 20.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 1; Folder Title: Argentina; Folder date: n.d., 1961-1962, 1969, [1975]			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230001980001001	image/tiff	88961780 Bytes	6075	4880	740857460	RGB	8 Bits Per Sample	600 Pixels Per Inch	88961780 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/193	193	216.jp2	/chc5123/image/216.jp2
Rolando Laserie and others		Foto Domy			Written on verso: "Año 58 Panamá", "Foto Domy"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Panama	1 b&w photograph; 20.1 x 24.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 11; Folder Title: Panama; Folder date: n.d., 1957-1959			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003280001001	image/tiff	86352608 Bytes	5959	4829	3297021572	RGB	8 Bits Per Sample	600 Pixels Per Inch	86352608 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/194	194	330.jp2	/chc5123/image/330.jp2
Rolando Laserie at "Teatro Blanquita"		Otero, Angel		Rolando Laserie (second from left)is seen with Rosita (left of Laserie)	Written on front: "AOtero, Mexico, XHTV-4" Written on verso: "Angel Otero", "Fotos blanco y negro y colores", "Televicentro", "Telfs.: 18-50-20 y 10-43-60, Mexico, D.F."	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs				Mexico City, Mexico	1 b&w photograph; 25.7 x 20.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 7; Folder Title: México; Folder date: n.d., 1960-1961, 1967-1969			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002310001001	image/tiff	89976744 Bytes	6157	4870	1323248540	RGB	8 Bits Per Sample	600 Pixels Per Inch	89976744 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/195	195	199.jp2	/chc5123/image/199.jp2
Rolando Laserie on a TV show		Otero, Angel		He's seen singing surrounded by four women dressed as construction workers	Written on front: "Discos Musart", "Primeros en artistas, Primeros en calidad" Written on verso: "Angel Otero", "Fotos blanco y negro y colores", "Televicentro", "Telfs.: 18-50-20 y 10-43-60", "Mexico, D.F."	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs				Mexico City, Mexico	1 b&w photograph; 20.6 x 25.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 7; Folder Title: M����xico; Folder date: n.d., 1990-1961, 1967-1969			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002550001001	image/tiff	90222092 Bytes	4945	6080	3145642932	RGB	8 Bits Per Sample	600 Pixels Per Inch	90222092 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/196	196	382.jp2	/chc5123/image/382.jp2
Rolando Laserie and others				Iris Chacón, a Puerto Rican dancer, is seen holding Rolando by his wrist		Laserie, Rolando, 1923-1998; Singers -- Cuba; Chacon, Iris; Dancers	Photographs			1950-1960	Puerto Rico	1 b&w photograph; 20.4 x 25.3 cm			University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 13; Folder Title: Puerto Rico; Folder date: n.d., [1958-1960]			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003410001001	image/tiff	90046812 Bytes	6099	4920	3718987669	RGB	8 Bits Per Sample	600 Pixels Per Inch	90046812 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/197	197	324.jp2	/chc5123/image/324.jp2
Rolando Laserie and Anel, a Mexican TV hostess		Otero, Angel			Written on front: "AOtero Mexico", "XHTV-4"  Written on verso: "Angel Otero", "Fotos blanco y negro y colores", "Televicentro", "Telfs.: 18-50-20 y 10-43-60, Mexico, D.F."	Laserie, Rolando, 1923-1998; Singers -- Cuba; Anel	Photographs				Mexico City, Mexico	1 b&w photograph; 20.3 x 25.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 8; Folder Title: México; Folder date: n.d., 1990-1961, 1967-1969			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002610001001	image/tiff	90624092 Bytes	4921	6137	507665569	RGB	8 Bits Per Sample	600 Pixels Per Inch	90624092 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/198	198	374.jp2	/chc5123/image/374.jp2
Rolando Laserie on a TV show		Otero, Angel			Written on front: "XHTV-4 Otero", "TV Musical Ossart"  Written on verso: "25 Ene. 1961", "Angel Otero", "Fotos blanco y negro y colores", "Televicentro", "Telfs.: 18-50-20 y 10-43-60, Mexico, D.F."	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs		1961-01-25	1960-1970	Mexico City, Mexico	1 b&w photograph; 20.5 x 25.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 7; Folder Title: México; Folder date: n.d., 1990-1961, 1967-1969			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002480001001	image/tiff	90238476 Bytes	4933	6096	1247010955	RGB	8 Bits Per Sample	600 Pixels Per Inch	90238476 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/199	199	295.jp2	/chc5123/image/295.jp2
Rolando Laserie pointing to a cutout of himself		Foto Lizardo			Written on verso: "Foto Lizardo, telf. 45-415, Lima"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1960	1960-1970	Lima, Peru	1 b&w photograph; 24.9 x 18 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 12; Folder Title: Peru; Folder date: n.d., 1959, [1960]			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003350001001	image/tiff	75330656 Bytes	4390	5718	1879068163	RGB	8 Bits Per Sample	600 Pixels Per Inch	75330656 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/200	200	372.jp2	/chc5123/image/372.jp2
Rolando Laserie with group of unidentified people		Foto Domy			Written on front: "Foto Domy"  Written on verso: "Año 58 Panamá"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Panama	1 b&w photograph; 20.3 x 24.9 cm			University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 11; Folder Title: Panamá; Folder date: n.d. 1957-1959			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003920001001	image/tiff	88421948 Bytes	6027	4889	1335280563	RGB	8 Bits Per Sample	600 Pixels Per Inch	88421948 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/201	201	209.jp2	/chc5123/image/209.jp2
Rolando Laserie and friends				Rolando Laserie in a restaurant sitting at the far end of the table, with his wife Gisela at his right side		Laserie, Rolando, 1923-1998; Singers -- Cuba; Dinners and dining; Restaurants	Photographs		1975	1970-1980	Buenos Aires, Argentina	1 b&w photograph; 24.2 x 17.8 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 1; Folder Title: Argentina; Folder date: n.d., 1961-1962, 1969, [1975]			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002020001001	image/tiff	76193936 Bytes	5861	4332	571709283	RGB	8 Bits Per Sample	600 Pixels Per Inch	76193936 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/202	202	352.jp2	/chc5123/image/352.jp2
Rolando Laserie with unidentified man		Foto Domy			Written on verso: "Foto Domy", "Año 58 Panamá"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Panama	1 b&w photograph; 20.4 x 24.9 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 11; Folder Title: Panama; Folder date: n.d., 1957-1959			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003230001001	image/tiff	88860340 Bytes	4956	5975	3701358784	RGB	8 Bits Per Sample	600 Pixels Per Inch	88860340 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/203	203	334.jp2	/chc5123/image/334.jp2
Rolando Laserie getting off a plane					Written on verso: "Año 58 Panamá"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Panama	1 b&w photograph; 20.3 x 25.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 11; Folder Title: Panama; Folder date: n.d., 1957-1959			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003250001001	image/tiff	89253784 Bytes	6095	4880	630674393	RGB	8 Bits Per Sample	600 Pixels Per Inch	89253784 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/204	204	309.jp2	/chc5123/image/309.jp2
Tomás García Fusté, Jesús Alvariño, Rolando Laserie and María Luisa Chorens (standing left to right)		Martin, Esteban			Written on front: "Martin"; Written on verso: "Esteban Martin Fotografo", "1997 S.W. 17 Court", "Telf. 854-6713", "Miami, Fla."	Laserie, Rolando, 1923-1998; Singers -- Cuba; Alvariño, Jesús	Photographs			1990-2000	Miami, Florida	1 b&w photograph; 25.4 x 20.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 6; Folder Title: Miami; Folder date: n.d., [1990s]			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002220001001	image/tiff	91347456 Bytes	6120	4974	1132830951	RGB	8 Bits Per Sample	600 Pixels Per Inch	91347456 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/205	205	252.jp2	/chc5123/image/252.jp2
Rolando Laserie and others		Dominguez L., G.			Written on front: "G. Dominguez L. Laboratorio Fotografico, Caracas"; Written on verso: "Año 59 Caracas"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1959	1950-1960	Caracas, Venezuela	1 b&w photograph; 25.7 x 20.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 15; Folder Title: Venezuela; Folder date: n.d., 1954-1955, 1958-1959, 1964, 1974, [1950s], [1960s]			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003880001001	image/tiff	89898656 Bytes	4888	6129	523099051	RGB	8 Bits Per Sample	600 Pixels Per Inch	89898656 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/206	206	219.jp2	/chc5123/image/219.jp2
Audience at Teatro Puerto Rico					Written on verso: "5 de abril del 58 New York"	Laserie, Rolando, 1923-1998; Theaters; Audiences; Singers -- Cuba	Photographs		1958-04-05	1950-1960	New York	1 b&w photograph; 26.3 x 21.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 10; Folder Title: New York; Folder date: 1958, 1961-1963, 1969, [1960s]			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003110001001	image/tiff	90217976 Bytes	6092	4935	1230363696	RGB	8 Bits Per Sample	600 Pixels Per Inch	90217976 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/207	207	346.jp2	/chc5123/image/346.jp2
Rolando Laserie with Cuban models Marianela and Noemi Marin					Wtitten on verso: "1954, Caracas"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1954	1950-1960	Caracas, Venezuela	1 b&w photograph; 25.7 x 20.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 15; Folder Title: Venezuela; Folder date: n.d., 1954-1955, 1958-1959, 1964, 1974, [1950s], [1960s]			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003780001001	image/tiff	89408108 Bytes	4870	6118	2140995831	RGB	8 Bits Per Sample	600 Pixels Per Inch	89408108 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/208	208	347.jp2	/chc5123/image/347.jp2
Rolando Laserie with two unidentified men						Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs					1 b&w photograph; 20.3 x 19.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 16; Folder Title: Unindentified; Folder date: n.d. 1958-1959, 1960s			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003960001001	image/tiff	69380556 Bytes	4757	4860	3907315517	RGB	8 Bits Per Sample	600 Pixels Per Inch	69380556 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/209	209	379.jp2	/chc5123/image/379.jp2
Rolando Laserie signing a contract					Written on verso: "Dic. del 57", "Firmando Panamá"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1957-12	1950-1960	Panama	1 b&w photograph; 20.6 x 25.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 11; Folder Title: Panama; Folder date: n.d., 1957-1959			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003320001001	image/tiff	90514624 Bytes	6085	4957	1013774122	RGB	8 Bits Per Sample	600 Pixels Per Inch	90514624 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/210	210	292.jp2	/chc5123/image/292.jp2
Rolando Laserie playing drums					Written on verso: "Año 58 Caracas"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Caracas, Venezuela	1 b&w photograph; 25.7 x 20.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 15; Folder Title: Venezuela; Folder date: n.d., 1954-1955, 1958-1959, 1964, 1974, [1950s], [1960s]			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230003800001001	image/tiff	90175660 Bytes	4880	6158	287555765	RGB	8 Bits Per Sample	600 Pixels Per Inch	90175660 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/211	211	320.jp2	/chc5123/image/320.jp2
Rolando Laserie (center) and Tongolele				Yolanda Montes also know as  "Tongolele" (left), an exotic dancer		Laserie, Rolando, 1923-1998; Singers -- Cuba; Montes, Yolanda; Women dancers; Actresses	Photographs				Mexico	1 b&w photograph; 25.6 x 20.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 7; Folder Title: México; Folder date: n.d., 1990-1961, 1967-1969			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002260001001	image/tiff	90413844 Bytes	6164	4888	3902954019	RGB	8 Bits Per Sample	600 Pixels Per Inch	90413844 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/212	212	367.jp2	/chc5123/image/367.jp2
Rolando Laserie at "Teatro Blanquita"				He's seen wearing a costume while sitting in a carriage. Lucha Villa, a Mexican actress, is seen in the back of the carriage	Written on front: "Teatro Blanquita", "Mex D.F. Ruis"	Laserie, Rolando, 1923-1998;  Singers -- Cuba; Villa, Lucha	Photographs		1967	1960-1970	Mexico City, Mexico	1 b&w photograph; 27.9 x 20.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 7; Folder Title: México; Folder date: n.d., 1990-1961, 1967-1969			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002510001001	image/tiff	88446496 Bytes	6020	4896	1427980912	RGB	8 Bits Per Sample	600 Pixels Per Inch	88446496 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/213	213	351.jp2	/chc5123/image/351.jp2
Rolando Laserie with Lucha Villa, and Cornelio Reina					Written on front: "Musart"  Written on verso: "Lucha Villa and Cornelio Reina"	Laserie, Rolando, 1923-1998;  Singers -- Cuba; Villa, Lucha	Photographs				Mexico City, Mexico	1 b&w photograph; 25.7  x 20.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 8; Folder Title: México; Folder date: n.d., 1990-1961, 1967-1969			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002680001001	image/tiff	90230632 Bytes	6168	4875	1287950283	RGB	8 Bits Per Sample	600 Pixels Per Inch	90230632 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/214	214	308.jp2	/chc5123/image/308.jp2
Rolando Laserie on a TV show		de la Vega, Angel		Rolando Laserie (right) standing next to Manuel "El Loco" Valdés	Written on verso: "FOTO Angel de la Vega", "Tel. 30-29-52, de 8 a 2 y de 5 a 8", "Oct 23 1967", "Dom Jesús Urueta No. 29 Bis-2", "Col. Moderna Z.P. 13"	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs		1967-10-23	1960-1970	Mexico City, Mexico	1 b&w photograph; 20.3 x 25.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: III. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 8; Folder Title: México; Folder date: n.d., 1990-1961, 1967-1969			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-05-04				chc51230002590001001	image/tiff	92088128 Bytes	4952	6197	453029500	RGB	8 Bits Per Sample	600 Pixels Per Inch	92088128 Bytes		2010-05-19	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/215	215	378.jp2	/chc5123/image/378.jp2
