Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage  Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Aerial view of the Coral  Gables campus				Written on verso: "Dorm tower bldgs; 11-50"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000520001001	Image	image/tiff	231.995 KB	961	768	0x56A72DD5	RGB	24-bit depth	600 dpi	asu06420000520001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/36	36	18.jpg	/umphotos/image/18.jpg
Postcard of the Coral Gables campus				Written on verso: "Old student center, bottom of photo (1940s-1960s); Merrick Bldg. on left; Memorial Classroom Bldg. center of photo"		Postcards			Coral Gables, Florida	1 color postcard; 25.5 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000870001001	Image	image/tiff	516.067 KB	1023	646	0x7938F33E	RGB	24-bit depth	600 dpi	asu06420000870001001.tif		2007-10-09	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/37	37	53.jpg	/umphotos/image/53.jpg
Aerial view of the Coral  Gables campus						Aerial Photographs			Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 7;  Folder Title: Main Campus: Aerial views (6 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000920001001	Image	image/tiff	384.397 KB	957	768	0xC5101FAE	RGB	24-bit depth	600 dpi	asu06420000920001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/38	38	58.jpg	/umphotos/image/58.jpg
Aerial view of the Coral  Gables campus				Written on veso: "Round building in center is classroom bldg; horizontal bldg is Memorial classroom bldg; building in background with tower is Merrick Bldg; buildings in center foreground are dorm bldgs; building on far right with flat roof is student center; 11-41"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial Views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000590001001	Image	image/tiff	360.254 KB	953	768	0xC2C1637C	RGB	24-bit depth	600 dpi	asu06420000590001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/39	39	25.jpg	/umphotos/image/25.jpg
Aerial view of the Coral Gables campus with architectural drawing of Ungar Building, Cox Science Center, and the Knight Physics Building				Written on verso: "Richter Library center of photo; Mahoney Pearson left of photo; dorm towers on right"		Aerial Photographs; Architectural Drawings			Coral Gables (Florida)	1 b&w photograph; 25.9 x 20.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 7;  Folder Title: Main Campus: Aerial views (6 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000710001001	Image	image/tiff	405.38 KB	940	768	0x10ECF23	RGB	24-bit depth	600 dpi	asu06420000710001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/40	40	37.jpg	/umphotos/image/37.jpg
Aerial view of the Mahoney-Pearson dorms at the Coral  Gables campus				Writtenon verso: "Dormitory; 11-63"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000440001001	Image	image/tiff	304.314 KB	967	768	0x1C4B149	RGB	24-bit depth	600 dpi	asu06420000440001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/41	41	10.jpg	/umphotos/image/10.jpg
Bird's Eye View drawing of Athletic Area of University of Miami Coral Gables Campus				Stamped on verso: "Walter Davis. Photo Service. McALLISTER HOTEL. Phone 2-6151- Ext. 92.  MIAMI, FLORIDA"; from the office of Robert Law Weed, Architects-Engineers Marion I. Manley, Associate Architect		Architectural drawings			Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 1;  Folder No. 1;  Folder Title: Aerial View Main Campus.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000670001001	Image	image/tiff	210.237 KB	936	768	0x7CA550AE	RGB	24-bit depth	600 dpi	asu06420000670001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/42	42	33.jpg	/umphotos/image/33.jpg
Aerial view of the Coral  Gables campus				Written on verso: "Dorm area; 11-52"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000750001001	Image	image/tiff	261.874 KB	959	768	0xC8B5E8C	RGB	24-bit depth	600 dpi	asu06420000750001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/43	43	41.jpg	/umphotos/image/41.jpg
Aerial view of the Coral  Gables campus				Written on verso: "11-20"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000660001001	Image	image/tiff	292.464 KB	966	768	0x50A67493	RGB	24-bit depth	600 dpi	asu06420000660001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/44	44	32.jpg	/umphotos/image/32.jpg
Aerial view of the Coral  Gables campus				Written on verso: "Main Campus- Many buildings identifiable (before Library was built, and before dorm addition was built on Ponce [730 building], so would have to be 1960 or before)"		Aerial Photographs			Coral Gables (Florida)	1 b&w photograph; 25.9 x 20.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 7;  Folder Title: Main Campus: Aerial views (6 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000740001001	Image	image/tiff	349.702 KB	949	768	0x25F00E6B	RGB	24-bit depth	600 dpi	asu06420000740001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/45	45	40.jpg	/umphotos/image/40.jpg
Aerial view of the Student Union and Tower Dorms				Written on sticker attached to front: "10-9 7-70 Campus Bldg."	Student Union and Tower Dorms	Aerial Photographs			Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 7;  Folder Title: Main Campus: Aerial views (6 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000690001001	Image	image/tiff	209.404 KB	941	768	0x631F400D	RGB	24-bit depth	600 dpi	asu06420000690001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/46	46	35.jpg	/umphotos/image/35.jpg
Aerial view of the Coral  Gables campus				Written on verso: "Tower dorms & bldg on far right are dorms; 11-54"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000500001001	Image	image/tiff	231.737 KB	968	768	0x8DF0FD76	RGB	24-bit depth	600 dpi	asu06420000500001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/47	47	16.jpg	/umphotos/image/16.jpg
Aerial view of Mahoney-Pearson dorms, Merrick Building and Richter Library on Coral Gables campus				Written on verso: "Mahoney-Pearson dorm bottom of photo. Merrick Bldg Center right.  Richter Library Center of photo"		Aerial Photographs	1962	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 3;  Folder Title: Main Campus: Aerial views (10 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000930001001	Image	image/tiff	367.101 KB	953	768	0x8775AE1E	RGB	24-bit depth	600 dpi	asu06420000930001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/48	48	59.jpg	/umphotos/image/59.jpg
Aerial view of the Coral  Gables campus				Written on verso: "Hecht & Stanford Dorms; Building on right is Eaton Dorm; Building on left is School of Music; 11-67"		Aerial photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000390001001	Image	image/tiff	264.838 KB	959	768	0x1E3AA93D	RGB	24-bit depth	600 dpi	asu06420000390001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/49	49	5.jpg	/umphotos/image/5.jpg
Aerial view of the Coral  Gables campus				Written on verso: "Intramural athletics field; tower dorms on far right; buildings on right are dorms apt.; 11-30"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000650001001	Image	image/tiff	385.047 KB	955	768	0x1070C4F1	RGB	24-bit depth	600 dpi	asu06420000650001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/50	50	31.jpg	/umphotos/image/31.jpg
Architectural drawing of Lake Osceola				Written on verso: "Main Campus Aerial Views 1955,  Student Union". On bottom right corner: "Air View of Campus Lake University of Miami Coral Gables March 1955"		Architectural Drawings; Photographs	1955-03	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 6;  Folder No. 29;  Folder Title: Lake Osceola	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000860001001	Still Image	image/tiff	382.779 KB	943	768	0x2903D6A7	RGB	24-bit depth	600 dpi	asu06420000860001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/51	51	52.jpg	/umphotos/image/52.jpg
Aerial view of the Coral  Gables campus				Written on verso: "Student center with swimming pool; Richter Library in center of photo; behind library are the Computer-Math Bldg & Science Bldg; tower bldg on far left is Ashe Bldg; round circular bldg with white roof is Ring Theatre; building with yellow facade is Engineering Bldg; 11-66"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000400001001	Image	image/tiff	257.868 KB	958	768	0xFAD064DA	RGB	24-bit depth	600 dpi	asu06420000400001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/52	52	6.jpg	/umphotos/image/6.jpg
Aerial view of the Coral Gables campus						Aerial Photographs	1962-03	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 4;  Folder Title: Main Campus: Aerial views (11 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000940001001	Image	image/tiff	450.837 KB	957	768	0x2134552F	RGB	24-bit depth	600 dpi	asu06420000940001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/53	53	60.jpg	/umphotos/image/60.jpg
Aerial view of the Coral  Gables campus				Written on verso: "Horizontal bldg on left is Memorial Bldg; horizontal bldg on right is Merrick Bldg; also bldg right center of photo; Mahoney-Pearson dorms right upper part of photo; 11-59"		Aerial Photographs			Coral Gables (Florida)	1 color photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 8;  Folder No. 2;  Folder Title: Main Campus: Aerial views (1 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420000470001001	Image	image/tiff	286.453 KB	958	768	0x8BEB816C	RGB	24-bit depth	600 dpi	asu06420000470001001.tif		2007-10-09	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/54	54	13.jpg	/umphotos/image/13.jpg
